Start,End,Condition,Num,Count,LeftHand,RightHand,Mouth,Nod,GazeSpeeker
2.98,3.189,2,1,27,false,false,false,false,false,konishi
3.189,3.4275,2,1,25.5,false,false,true,false,false,konishi
3.4275,3.544,2,1,26.5,false,false,false,false,false,konishi
3.544,3.7763999999761584,2,1,27,false,false,true,false,false,konishi
3.7763999999761584,4.196100000023842,2,1,26.5,false,false,false,false,false,konishi
4.196100000023842,4.516399999976159,2,1,29,false,false,true,false,false,konishi
4.516399999976159,4.819399999976158,2,1,29.5,false,false,false,false,false,konishi
4.819399999976158,10.043799999952316,2,1,101.5,false,false,true,false,false,konishi
10.043799999952316,10.423699999928475,2,1,103,false,false,false,false,true,konishi
10.423699999928475,10.997299999952316,2,1,101.5,false,false,true,false,true,konishi
10.997299999952316,11.876399999976158,2,1,100,false,false,true,false,false,konishi
11.876399999976158,12.717299999952317,2,1,98.5,false,false,false,false,false,konishi
12.717299999952317,30.303699999928476,2,1,102,false,false,true,false,false,konishi
30.303699999928476,30.75089999997616,2,1,100.5,false,false,true,false,true,konishi
30.75089999997616,33.18079999995231,2,1,102,false,false,false,false,true,konishi
33.18079999995231,34.09419999992847,2,1,100.5,false,false,true,false,true,konishi
34.09419999992847,38.025,2,1,100,false,false,false,false,true,konishi
38.025,39.10910000002384,2,1,98.5,false,false,false,false,false,konishi
39.10910000002384,40.573499999999996,2,1,101,false,false,true,false,false,konishi
40.573499999999996,40.86260000002384,2,1,101.5,false,false,false,false,false,konishi
40.86260000002384,40.96769999992847,2,1,101,false,false,true,false,false,konishi
40.96769999992847,40.97119999992847,2,1,102,false,false,false,false,false,konishi
40.97119999992847,41.46589999997615,2,1,101,false,false,true,false,false,konishi
41.46589999997615,41.574999999999996,2,1,102,false,false,false,false,false,konishi
41.574999999999996,43.09510000002384,2,1,100,false,false,true,false,false,konishi
43.09510000002384,44.40319999992847,2,1,97,false,false,false,false,false,konishi
44.40319999992847,44.53539999997616,2,1,96.5,false,false,true,false,false,konishi
44.53539999997616,44.63289999997615,2,1,97.5,false,false,false,false,false,konishi
44.63289999997615,44.75179999995231,2,1,97,false,false,true,false,false,konishi
44.75179999995231,44.9985,2,1,98,false,false,false,false,false,konishi
44.9985,45.123,2,1,98.5,false,false,true,false,false,konishi
45.123,45.496399999976155,2,1,99,false,false,false,false,false,konishi
45.496399999976155,45.915899999976155,2,1,101.5,false,false,true,false,false,konishi
45.915899999976155,46.132,2,1,100.5,false,false,true,false,true,konishi
46.132,46.22910000002384,2,1,102,false,false,false,false,true,konishi
46.22910000002384,46.42289999997615,2,1,100.5,false,false,true,false,true,konishi
46.42289999997615,46.42760000002384,2,1,102,false,false,false,false,true,konishi
46.42760000002384,47.864299999952316,2,1,100.5,false,false,true,false,true,konishi
47.864299999952316,47.96589999997615,2,1,102,false,false,false,false,true,konishi
47.96589999997615,51.103799999952315,2,1,100.5,false,false,true,false,true,konishi
51.103799999952315,51.10869999992847,2,1,102,false,false,false,false,true,konishi
51.10869999992847,52.24139999997615,2,1,101.5,false,false,true,false,true,konishi
52.24139999997615,53.493399999976155,2,1,100,false,false,true,false,false,konishi
53.493399999976155,53.74619999992847,2,1,101,false,false,false,false,false,konishi
53.74619999992847,55.06010000002384,2,1,100,false,false,true,false,false,konishi
55.06010000002384,55.38910000002384,2,1,101.5,false,false,false,false,false,konishi
