Start,End,Condition,Num,Id
0.46,4.454799999952317,2,5,0,ichikawa
4.454799999952317,6.762,2,5,1,ichikawa
6.762,8.415699999928474,2,5,0,ichikawa
8.415699999928474,9.753799999952317,2,5,1,ichikawa
9.753799999952317,18.396599999904634,2,5,0,ichikawa
18.396599999904634,20.108,2,5,1,ichikawa
20.108,20.533,2,5,0,ichikawa
20.533,21.275000000000002,2,5,1,ichikawa
21.275000000000002,32.36039999997616,2,5,0,ichikawa
32.36039999997616,33.53619999992848,2,5,1,ichikawa
33.53619999992848,45.519599999904635,2,5,0,ichikawa
45.519599999904635,46.03769999992848,2,5,5,ichikawa
46.03769999992848,50.643799999952314,2,5,0,ichikawa
50.643799999952314,50.794699999928476,2,5,2,ichikawa
50.794699999928476,53.17619999992848,2,5,0,ichikawa
53.17619999992848,54.542,2,5,1,ichikawa
54.542,63.716099999904635,2,5,0,ichikawa
63.716099999904635,63.8705,2,5,1,ichikawa
63.8705,64.19119999992847,2,5,0,ichikawa
64.19119999992847,64.36769999992848,2,5,1,ichikawa
64.36769999992848,64.6402999999523,2,5,0,ichikawa
64.6402999999523,65.15379999995231,2,5,1,ichikawa
65.15379999995231,75.0212999999523,2,5,0,ichikawa
75.0212999999523,75.65009999990463,2,5,1,ichikawa
75.65009999990463,94.90319999992847,2,5,0,ichikawa
94.90319999992847,95.08919999992847,2,5,5,ichikawa
95.08919999992847,104.518,2,5,0,ichikawa
104.518,106.61179999995231,2,5,1,ichikawa
106.61179999995231,111.68209999990462,2,5,0,ichikawa
111.68209999990462,113.39679999995231,2,5,5,ichikawa
113.39679999995231,115.93709999990463,2,5,0,ichikawa
115.93709999990463,116.50409999990462,2,5,1,ichikawa
116.50409999990462,117.8235,2,5,0,ichikawa
117.8235,118.53649999999999,2,5,1,ichikawa
118.53649999999999,119.10059999990463,2,5,0,ichikawa
119.10059999990463,119.29919999992846,2,5,1,ichikawa
119.29919999992846,119.51219999992847,2,5,0,ichikawa
119.51219999992847,119.68619999992846,2,5,1,ichikawa
119.68619999992846,120.39009999990462,2,5,0,ichikawa
