Start,End,Condition,Num,Id
0.0,3.4063999999761583,0,5,0
3.4063999999761583,5.443399999976158,0,5,1
5.443399999976158,7.950299999952316,0,5,0
7.950299999952316,11.138,0,5,1
11.138,13.531899999976158,0,5,0
13.531899999976158,14.551199999928475,0,5,1
14.551199999928475,21.666699999928476,0,5,0
21.666699999928476,24.78139999997616,0,5,1
24.78139999997616,63.99919999992847,0,5,0
63.99919999992847,64.21289999997616,0,5,1
64.21289999997616,69.16119999992847,0,5,0
69.16119999992847,71.43610000002384,0,5,1
71.43610000002384,171.6112999999523,0,5,0
171.6112999999523,171.75969999992847,0,5,5
171.75969999992847,210.7005,0,5,0
210.7005,211.47069999992848,0,5,1
211.47069999992848,213.4741999999285,0,5,0
213.4741999999285,213.67010000002384,0,5,1
213.67010000002384,266.92610000002384,0,5,0
266.92610000002384,267.119,0,5,1
267.119,267.263,0,5,0
267.263,267.4802999999523,0,5,1
267.4802999999523,325.6981999999285,0,5,0
325.6981999999285,327.67810000002385,0,5,1
327.67810000002385,330.4035,0,5,0
330.4035,332.7391999999285,0,5,1
332.7391999999285,333.31060000002384,0,5,0
333.31060000002384,333.46110000002386,0,5,1
333.46110000002386,345.39319999992847,0,5,0
345.39319999992847,345.5541000000238,0,5,1
345.5541000000238,382.36060000002385,0,5,0
382.36060000002385,383.5482999999523,0,5,1
383.5482999999523,439.3471999999285,0,5,0
439.3471999999285,443.4881999999285,0,5,1
