Start,End,Condition,Num,Count,LeftHand,RightHand,Mouth,Nod,GazeSpeeker
0.46,1.7523999999761581,2,5,16,false,false,false,false,false
1.7523999999761581,2.509899999976158,2,5,18.5,false,false,true,false,false
2.509899999976158,2.6925,2,5,19.5,false,false,false,false,false
2.6925,2.8620999999046326,2,5,20,false,false,true,false,false
2.8620999999046326,3.306899999976158,2,5,21,false,false,false,false,false
3.306899999976158,4.280399999976158,2,5,100,false,false,true,false,false
4.280399999976158,4.991799999952316,2,5,101.5,false,false,false,false,false
4.991799999952316,6.521899999976158,2,5,100,false,false,true,false,false
6.521899999976158,7.457399999976158,2,5,100,false,false,false,false,false
7.457399999976158,8.032,2,5,100,false,false,true,false,false
8.032,8.913399999976159,2,5,100.5,false,false,false,false,false
8.913399999976159,23.376399999976158,2,5,100,false,false,true,false,false
23.376399999976158,24.287599999904632,2,5,101.5,false,false,false,false,false
24.287599999904632,30.349699999928475,2,5,100,false,false,true,false,false
30.349699999928475,30.979099999904633,2,5,100.5,false,false,false,false,false
30.979099999904633,32.36039999997616,2,5,101.5,false,false,false,false,true
32.36039999997616,32.9545,2,5,100,false,false,true,false,false
32.9545,33.22929999995232,2,5,101,false,false,false,false,false
33.22929999995232,33.53619999992848,2,5,102,false,false,true,false,false
33.53619999992848,36.64639999997616,2,5,100.5,false,false,true,false,true
36.64639999997616,38.31659999990463,2,5,101.5,false,false,false,false,true
38.31659999990463,46.2155,2,5,102,false,false,true,false,false
46.2155,46.581699999928475,2,5,100.5,false,false,true,false,true
46.581699999928475,49.869599999904636,2,5,102,false,false,false,false,true
49.869599999904636,50.643799999952314,2,5,101.5,false,false,true,false,true
50.643799999952314,50.794699999928476,2,5,103,false,false,true,false,false
50.794699999928476,52.329799999952314,2,5,100.5,false,false,true,false,true
52.329799999952314,52.621399999976155,2,5,101.5,false,false,false,false,true
52.621399999976155,53.17619999992848,2,5,103,false,false,true,false,false
53.17619999992848,53.702599999904635,2,5,101.5,false,false,true,false,true
53.702599999904635,63.128899999976156,2,5,103,false,false,true,false,false
63.128899999976156,63.71619999992848,2,5,101.5,false,false,true,false,true
63.71619999992848,63.8705,2,5,103,false,false,true,false,false
63.8705,65.68269999992847,2,5,107,false,false,true,false,true
65.68269999992847,65.94279999995231,2,5,102,false,true,true,false,true
65.94279999995231,66.49209999990462,2,5,100.5,false,false,true,false,true
66.49209999990462,66.73899999999999,2,5,102,false,false,false,false,true
66.73899999999999,67.97519999992846,2,5,100.5,false,false,true,false,true
67.97519999992846,68.27719999992847,2,5,102,false,false,false,false,true
68.27719999992847,70.7075,2,5,100.5,false,false,true,false,true
70.7075,70.98039999997616,2,5,102,false,false,false,false,true
70.98039999997616,75.0212999999523,2,5,101.5,false,false,true,false,true
75.0212999999523,75.65009999990463,2,5,102,false,false,true,false,false
75.65009999990463,78.52149999999999,2,5,101.5,false,false,true,false,true
78.52149999999999,82.62779999995232,2,5,117.5,false,false,true,false,false
82.62779999995232,82.80819999992846,2,5,101.5,false,false,true,true,false
82.80819999992846,85.79359999990463,2,5,100,false,false,true,false,false
85.79359999990463,86.46019999992846,2,5,99.5,false,false,false,false,false
86.46019999992846,90.92349999999999,2,5,101,false,false,true,false,false
90.92349999999999,94.41459999990462,2,5,91.5,false,false,false,false,false
94.41459999990462,99.60689999997615,2,5,100,false,false,true,false,false
99.60689999997615,104.518,2,5,88.5,false,false,false,false,false
104.518,111.37899999999999,2,5,101,false,false,true,false,false
111.37899999999999,111.53729999995231,2,5,102,false,false,false,false,false
111.53729999995231,113.1937999999523,2,5,102,false,false,true,false,false
113.1937999999523,113.39689999997616,2,5,100,false,false,true,false,true
113.39689999997616,113.59489999997615,2,5,101.5,false,false,false,false,false
113.59489999997615,122.37979999995231,2,5,100,false,false,true,false,false
122.37979999995231,122.55539999997615,2,5,101.5,false,false,false,false,false
122.55539999997615,124.49289999997615,2,5,100,false,false,true,false,false
124.49289999997615,124.71909999990463,2,5,101.5,false,false,false,false,false
124.71909999990463,132.78979999995232,2,5,100,false,false,true,false,false
132.78979999995232,139.44219999992848,2,5,85,false,false,false,false,false
139.44219999992848,142.88,2,5,100,false,false,true,false,false
142.88,145.32819999992847,2,5,97,false,false,false,false,false
145.32819999992847,146.232,2,5,100.5,false,false,true,false,false
146.232,146.42389999997616,2,5,101.5,false,false,false,false,false
146.42389999997616,146.717,2,5,101,false,false,true,false,false
146.717,147.37029999995232,2,5,100.5,false,false,false,false,false
147.37029999995232,149.4872999999523,2,5,101,false,false,true,false,false
149.4872999999523,149.7935,2,5,102,false,false,false,false,false
149.7935,150.61769999992848,2,5,100,false,false,true,false,false
150.61769999992848,150.82229999995232,2,5,101.5,false,false,false,false,false
150.82229999995232,152.3855,2,5,100,false,false,true,false,false
152.3855,153.84759999990465,2,5,98,false,false,false,false,false
153.84759999990465,158.5976999999285,2,5,103,false,false,true,false,false
158.5976999999285,158.94919999992848,2,5,101.5,false,false,true,false,true
158.94919999992848,162.78639999997617,2,5,100,false,false,true,false,false
162.78639999997617,163.88150000000002,2,5,99,false,false,false,false,false
163.88150000000002,164.5086999999285,2,5,102.5,false,false,true,false,false
164.5086999999285,164.9067999999523,2,5,101.5,false,false,true,false,true
164.9067999999523,168.70639999997616,2,5,101,false,false,true,false,false
168.70639999997616,175.52979999995233,2,5,84,false,false,false,false,false
175.52979999995233,175.7277999999523,2,5,83.5,false,false,false,false,true
175.7277999999523,183.03089999997616,2,5,66.5,false,false,false,false,false
183.03089999997616,187.6327999999523,2,5,116.5,false,false,true,false,false
