Start,End,Condition,Num,Count,LeftHand,RightHand,Mouth,Nod,GazeSpeeker
6.76,6.7707000000029804,1,4,6.5,false,false,true,false,false
6.7707000000029804,7.144799999997019,1,4,7,false,false,false,false,false
7.144799999997019,7.2459999999999996,1,4,5.5,false,false,true,false,false
7.2459999999999996,13.309599999994038,1,4,0.5,false,false,false,false,false
13.309599999994038,13.54390000000596,1,4,2,false,false,false,false,true
13.54390000000596,13.678400000005961,1,4,2,false,false,true,false,true
13.678400000005961,14.282099999994038,1,4,1.5,false,false,false,false,true
14.282099999994038,17.52890000000596,1,4,1.5,false,false,false,false,false
17.52890000000596,17.92720000000298,1,4,100,false,false,true,false,false
17.92720000000298,18.070599999994037,1,4,101.5,false,false,false,false,false
18.070599999994037,18.49870000000298,1,4,100,false,false,true,false,false
18.49870000000298,18.648700000002982,1,4,100.5,false,false,false,false,false
18.648700000002982,18.810900000005958,1,4,100,false,false,false,false,true
18.810900000005958,18.936900000005963,1,4,100.5,false,false,false,false,false
18.936900000005963,19.03679999999702,1,4,101.5,false,false,false,false,true
19.03679999999702,19.25420000000298,1,4,100,false,false,true,false,false
19.25420000000298,19.50120000000298,1,4,101.5,false,false,false,false,false
19.50120000000298,19.627000000000002,1,4,100,false,false,true,false,false
19.627000000000002,21.588,1,4,98.5,false,false,false,false,false
21.588,24.223599999994036,1,4,101,false,false,true,false,false
24.223599999994036,24.424500000000002,1,4,101.5,false,false,false,false,false
24.424500000000002,25.32070000000298,1,4,103,false,false,true,false,false
25.32070000000298,25.429799999997023,1,4,100.5,false,false,true,false,true
25.429799999997023,26.158200000002978,1,4,100,false,false,false,false,true
26.158200000002978,28.6725,1,4,91.5,false,false,false,false,false
28.6725,32.18079999999702,1,4,103,false,false,true,false,false
32.18079999999702,33.41659999999404,1,4,101.5,false,false,true,false,true
33.41659999999404,34.37790000000596,1,4,102,false,false,true,false,false
34.37790000000596,37.28740000000596,1,4,101.5,false,false,true,false,true
37.28740000000596,39.17759999999404,1,4,101,false,false,true,false,false
39.17759999999404,39.43979999999702,1,4,101.5,false,false,false,false,false
39.43979999999702,39.537599999994036,1,4,101,false,false,true,false,false
39.537599999994036,43.579799999997014,1,4,85,false,false,false,false,false
43.579799999997014,47.091499999999996,1,4,102,false,false,true,false,false
47.091499999999996,49.52340000000596,1,4,101.5,false,false,true,false,true
49.52340000000596,58.39259999999404,1,4,100,false,false,true,false,false
58.39259999999404,58.99290000000596,1,4,100.5,false,false,false,false,false
58.99290000000596,65.94340000000597,1,4,100,false,false,true,false,false
65.94340000000597,66.90779999999702,1,4,97,false,false,false,false,false
66.90779999999702,70.12170000000299,1,4,101,false,false,true,false,false
70.12170000000299,70.50970000000298,1,4,101,false,false,false,false,false
70.50970000000298,70.65770000000298,1,4,100.5,false,false,true,false,false
70.65770000000298,70.95209999999405,1,4,101,false,false,false,false,false
70.95209999999405,71.11979999999703,1,4,100.5,false,false,true,false,false
71.11979999999703,74.82879999999703,1,4,89.5,false,false,false,false,false
74.82879999999703,76.90459999999405,1,4,101,false,false,true,false,false
76.90459999999405,79.73409999999404,1,4,91.5,false,false,false,false,false
79.73409999999404,81.85670000000299,1,4,96,false,false,true,false,false
81.85670000000299,82.01279999999703,1,4,97,false,false,false,false,false
82.01279999999703,86.02709999999405,1,4,103,false,false,true,false,false
86.02709999999405,87.48409999999404,1,4,100.5,false,false,true,false,true
87.48409999999404,87.62770000000299,1,4,100,false,false,false,false,true
87.62770000000299,89.4865,1,4,94,false,false,false,false,false
89.4865,93.73029999999703,1,4,101,false,false,true,false,false
93.73029999999703,96.54870000000298,1,4,93.5,false,false,false,false,false
96.54870000000298,97.31879999999703,1,4,99,false,false,true,false,false
97.31879999999703,107.43690000000596,1,4,62,false,false,false,false,false
107.43690000000596,117.462,1,4,102,false,false,true,false,false
117.462,118.92590000000597,1,4,101.5,false,false,true,false,true
118.92590000000597,120.14220000000299,1,4,103,false,false,true,false,false
120.14220000000299,121.42459999999404,1,4,101.5,false,false,true,false,true
121.42459999999404,121.82709999999405,1,4,101,false,false,true,false,false
121.82709999999405,121.9865,1,4,102.5,false,false,false,false,false
121.9865,126.49190000000597,1,4,101,false,false,true,false,false
126.49190000000597,127.50220000000299,1,4,98.5,false,false,false,false,false
