Start,End,Condition,Num,Count,LeftHand,RightHand,Mouth,Nod,GazeSpeeker
16.559,16.74569999998808,0,4,19,false,false,true,false,true,tamura
16.74569999998808,17.74709999999404,0,4,22.5,false,false,true,false,false,tamura
17.74709999999404,17.94279999998212,0,4,23.5,false,false,false,false,false,tamura
17.94279999998212,19.33009999999404,0,4,100,false,false,true,false,false,tamura
19.33009999999404,29.35979999998212,0,4,75.5,false,false,false,false,false,tamura
29.35979999998212,30.957500000000003,0,4,75,false,false,false,false,true,tamura
30.957500000000003,36.79640000000596,0,4,61,false,false,false,false,false,tamura
36.79640000000596,37.441,0,4,62.5,false,false,false,false,true,tamura
37.441,37.84629999998212,0,4,64,false,false,true,false,true,tamura
37.84629999998212,38.04969999998808,0,4,65.5,false,false,false,false,true,tamura
38.04969999998808,38.55279999998212,0,4,68,false,false,true,false,true,tamura
38.55279999998212,39.87569999998808,0,4,100,false,false,true,false,false,tamura
39.87569999998808,41.70169999998808,0,4,98.5,false,false,false,false,false,tamura
41.70169999998808,43.09090000000596,0,4,98,false,false,false,false,true,tamura
43.09090000000596,58.217400000005966,0,4,68.5,false,false,false,false,false,tamura
58.217400000005966,59.43879999998212,0,4,68,false,false,false,false,true,tamura
59.43879999998212,59.636299999982114,0,4,69,false,false,false,false,false,tamura
59.636299999982114,59.928,0,4,69.5,false,false,true,false,false,tamura
59.928,60.20579999998212,0,4,70.5,false,false,false,false,false,tamura
60.20579999998212,61.513799999982126,0,4,74,false,false,true,false,false,tamura
61.513799999982126,62.71429999998212,0,4,101.5,false,false,false,false,false,tamura
62.71429999998212,66.76390000000596,0,4,101,false,false,true,false,false,tamura
66.76390000000596,66.76719999998808,0,4,102,false,false,false,false,false,tamura
66.76719999998808,67.87059999999404,0,4,100,false,false,true,false,false,tamura
67.87059999999404,68.08409999999404,0,4,101.5,false,false,false,false,false,tamura
68.08409999999404,69.18890000000596,0,4,100,false,false,true,false,false,tamura
69.18890000000596,73.52069999998808,0,4,91.5,false,false,false,false,false,tamura
73.52069999998808,73.85679999998212,0,4,92,false,false,true,false,false,tamura
73.85679999998212,74.50309999999403,0,4,91.5,false,false,false,false,false,tamura
74.50309999999403,74.90509999999404,0,4,91,false,false,true,false,false,tamura
74.90509999999404,75.1275,0,4,92,false,false,false,false,false,tamura
75.1275,76.33769999998808,0,4,100,false,false,true,false,false,tamura
76.33769999998808,76.67069999998807,0,4,101.5,false,false,false,false,false,tamura
76.67069999998807,76.91059999999403,0,4,101,false,false,true,false,false,tamura
76.91059999999403,77.32559999999404,0,4,101.5,false,false,false,false,false,tamura
77.32559999999404,77.7135,0,4,100,false,false,true,false,false,tamura
77.7135,78.22469999998808,0,4,100.5,false,false,false,false,false,tamura
78.22469999998808,78.47890000000596,0,4,100,false,false,true,false,false,tamura
78.47890000000596,81.49829999998212,0,4,93.5,false,false,false,false,false,tamura
81.49829999998212,85.24040000000596,0,4,93,false,false,false,false,true,tamura
85.24040000000596,85.42169999998808,0,4,93,false,false,false,false,false,tamura
85.42169999998808,88.73809999999403,0,4,92.5,false,false,false,false,true,tamura
88.73809999999403,96.73379999998211,0,4,72.5,false,false,false,false,false,tamura
96.73379999998211,97.07459999999404,0,4,74,false,false,false,false,true,tamura
97.07459999999404,98.57359999999403,0,4,84.5,false,false,true,false,true,tamura
98.57359999999403,99.91090000000595,0,4,85.5,false,false,false,false,true,tamura
99.91090000000595,102.45329999998212,0,4,97,false,false,true,false,false,tamura
102.45329999998212,102.45619999998807,0,4,97,false,false,false,false,false,tamura
102.45619999998807,102.6105,0,4,98.5,false,false,false,false,true,tamura
102.6105,106.47929999998212,0,4,101.5,false,false,true,false,true,tamura
106.47929999998212,106.6385,0,4,101,false,false,true,false,false,tamura
106.6385,106.82340000000596,0,4,102,false,false,false,false,false,tamura
106.82340000000596,107.696,0,4,100,false,false,true,false,false,tamura
107.696,108.068,0,4,101.5,false,false,false,false,false,tamura
108.068,109.37929999998211,0,4,100,false,false,true,false,false,tamura
109.37929999998211,109.97559999999403,0,4,101.5,false,false,false,false,false,tamura
109.97559999999403,110.80259999999404,0,4,101,false,false,true,false,false,tamura
110.80259999999404,113.18790000000595,0,4,96.5,false,false,false,false,false,tamura
113.18790000000595,113.36329999998212,0,4,96,false,false,true,false,false,tamura
113.36329999998212,113.53179999998211,0,4,97,false,false,false,false,false,tamura
113.53179999998211,113.9735,0,4,99.5,false,false,true,false,false,tamura
113.9735,116.20440000000596,0,4,101.5,false,false,true,false,true,tamura
116.20440000000596,117.06619999998807,0,4,103,false,false,true,false,false,tamura
117.06619999998807,118.648,0,4,100.5,false,false,true,false,true,tamura
118.648,118.82,0,4,101.5,false,false,false,false,true,tamura
118.82,119.21369999998808,0,4,100,false,false,true,false,false,tamura
119.21369999998808,119.39559999999403,0,4,101,false,false,false,false,false,tamura
119.39559999999403,119.83240000000596,0,4,106.5,false,false,true,false,false,tamura
119.83240000000596,120.2795,0,4,101.5,true,false,true,false,false,tamura
120.2795,121.03959999999404,0,4,100,false,false,true,false,false,tamura
121.03959999999404,132.9277999999821,0,4,74.5,false,false,false,false,false,tamura
132.9277999999821,137.25790000000598,0,4,76,false,false,false,false,true,tamura
137.25790000000598,137.888,0,4,81.5,false,false,true,false,true,tamura
137.888,142.97329999998212,0,4,100,false,false,true,false,false,tamura
142.97329999998212,143.21529999998214,0,4,101.5,false,false,false,false,false,tamura
143.21529999998214,146.51419999998808,0,4,100,false,false,true,false,false,tamura
146.51419999998808,146.70979999998212,0,4,101.5,false,false,false,false,false,tamura
146.70979999998212,147.30540000000596,0,4,100,false,false,true,false,false,tamura
147.30540000000596,149.9662999999821,0,4,96,false,false,false,false,false,tamura
149.9662999999821,150.164,0,4,95.5,false,false,false,false,true,tamura
150.164,150.39759999999404,0,4,95.5,false,false,false,false,false,tamura
150.39759999999404,150.8455,0,4,95,false,false,false,false,true,tamura
150.8455,151.06559999999405,0,4,110,false,false,false,false,false,tamura
151.06559999999405,151.25619999998807,0,4,100.5,false,false,false,true,true,tamura
151.25619999998807,151.47869999998807,0,4,100,false,false,false,false,true,tamura
151.47869999998807,151.7085,0,4,114.5,false,false,false,false,false,tamura
151.7085,151.89469999998806,0,4,100,false,false,false,true,false,tamura
151.89469999998806,152.25109999999404,0,4,100.5,false,false,false,false,false,tamura
152.25109999999404,153.6591999999881,0,4,101,false,false,true,false,false,tamura
153.6591999999881,154.35490000000596,0,4,101,false,false,false,false,false,tamura
154.35490000000596,155.89909999999404,0,4,100,false,false,true,false,false,tamura
155.89909999999404,157.28109999999404,0,4,100.5,false,false,false,false,false,tamura
157.28109999999404,157.94329999998212,0,4,100,false,false,true,false,false,tamura
157.94329999998212,158.3295,0,4,100.5,false,false,false,false,false,tamura
158.3295,158.7125,0,4,101,false,false,true,false,false,tamura
158.7125,159.7042999999821,0,4,100,false,false,false,false,false,tamura
159.7042999999821,162.61309999999403,0,4,101,false,false,true,false,false,tamura
162.61309999999403,186.51640000000594,0,4,47.5,false,false,false,false,false,tamura
186.51640000000594,186.8967999999821,0,4,47,false,false,false,false,true,tamura
186.8967999999821,191.86390000000597,0,4,35,false,false,false,false,false,tamura
191.86390000000597,195.2005,0,4,34.5,false,false,false,false,true,tamura
195.2005,195.77519999998808,0,4,34.5,false,false,false,false,false,tamura
195.77519999998808,196.59690000000595,0,4,37,false,false,true,false,false,tamura
196.59690000000595,196.79959999999403,0,4,38,false,false,false,false,false,tamura
196.79959999999403,197.9845,0,4,42.5,false,false,true,false,false,tamura
197.9845,198.15129999998211,0,4,43.5,false,false,false,false,false,tamura
198.15129999998211,198.3592999999821,0,4,43,false,false,true,false,false,tamura
198.3592999999821,199.016,0,4,43,false,false,false,false,false,tamura
199.016,200.43919999998806,0,4,47.5,false,false,true,false,false,tamura
200.43919999998806,202.3677999999821,0,4,45.5,false,false,false,false,false,tamura
202.3677999999821,206.865,0,4,61,false,false,true,false,false,tamura
206.865,208.5252999999821,0,4,59.5,false,false,false,false,false,tamura
208.5252999999821,213.416,0,4,78,false,false,true,false,false,tamura
213.416,214.68790000000595,0,4,76.5,false,false,false,false,false,tamura
214.68790000000595,217.413,0,4,88,false,false,true,false,false,tamura
217.413,217.58829999998213,0,4,89,false,false,false,false,false,tamura
217.58829999998213,219.49690000000595,0,4,97.5,false,false,true,false,false,tamura
219.49690000000595,220.46759999999404,0,4,97,false,false,false,false,false,tamura
220.46759999999404,222.71079999998213,0,4,103,false,false,true,false,false,tamura
222.71079999998213,224.58890000000596,0,4,101.5,false,false,true,false,true,tamura
224.58890000000596,224.81009999999404,0,4,101,false,false,true,false,false,tamura
224.81009999999404,227.13469999998807,0,4,97,false,false,false,false,false,tamura
227.13469999998807,227.827,0,4,98.5,false,false,true,false,false,tamura
227.827,229.77229999998212,0,4,95.5,false,false,false,false,false,tamura
229.77229999998212,231.321,0,4,103,false,false,true,false,false,tamura
231.321,232.7965,0,4,101.5,false,false,true,false,true,tamura
232.7965,235.88690000000597,0,4,100,false,false,true,false,false,tamura
235.88690000000597,236.6105,0,4,100,false,false,false,false,false,tamura
236.6105,237.99409999999403,0,4,102,false,false,true,false,false,tamura
237.99409999999403,238.4557999999821,0,4,100.5,false,false,true,false,true,tamura
238.4557999999821,242.42019999998809,0,4,100,false,false,false,false,true,tamura
242.42019999998809,244.1347999999821,0,4,98,false,false,false,false,false,tamura
244.1347999999821,245.17669999998807,0,4,102.5,false,false,true,false,false,tamura
245.17669999998807,246.269,0,4,101.5,false,false,true,false,true,tamura
