Start,End,Condition,Num,Status
213.66739999997614,214.545,2,1,sideparticipant,konishi
214.545,216.95579999995232,2,1,speaker,konishi
216.95579999995232,227.6875,2,1,sideparticipant,konishi
227.6875,229.08810000002384,2,1,speaker,konishi
229.08810000002384,238.838,2,1,sideparticipant,konishi
238.838,240.22169999992846,2,1,speaker,konishi
240.22169999992846,242.1487999999523,2,1,sideparticipant,konishi
242.1487999999523,243.3105,2,1,speaker,konishi
243.3105,244.28439999997616,2,1,sideparticipant,konishi
244.28439999997616,245.56839999997615,2,1,speaker,konishi
245.56839999997615,247.0467999999523,2,1,sideparticipant,konishi
247.0467999999523,247.84010000002382,2,1,speaker,konishi
247.84010000002382,250.41069999992845,2,1,sideparticipant,konishi
250.41069999992845,250.796,2,1,addressee,konishi
250.796,252.56319999992846,2,1,speaker,konishi
252.56319999992846,256.55379999995233,2,1,sideparticipant,konishi
256.55379999995233,257.2872999999523,2,1,addressee,konishi
257.2872999999523,257.7372999999523,2,1,sideparticipant,konishi
257.7372999999523,258.718,2,1,speaker,konishi
258.718,264.6586999999285,2,1,sideparticipant,konishi
264.6586999999285,265.15479999995233,2,1,addressee,konishi
265.15479999995233,265.69729999995235,2,1,speaker,konishi
265.69729999995235,265.9101000000239,2,1,addressee,konishi
265.9101000000239,268.6953999999762,2,1,sideparticipant,konishi
268.6953999999762,271.466,2,1,speaker,konishi
271.466,273.38929999995236,2,1,sideparticipant,konishi
273.38929999995236,275.3786000000239,2,1,speaker,konishi
275.3786000000239,275.7386999999285,2,1,sideparticipant,konishi
275.7386999999285,275.8711000000239,2,1,addressee,konishi
275.8711000000239,277.90289999997617,2,1,sideparticipant,konishi
277.90289999997617,278.8563999999762,2,1,speaker,konishi
278.8563999999762,289.7715,2,1,sideparticipant,konishi
289.7715,289.8745,2,1,addressee,konishi
289.8745,303.54789999997615,2,1,sideparticipant,konishi
303.54789999997615,305.8856000000239,2,1,bystander,konishi
305.8856000000239,306.02500000000003,2,1,sideparticipant,konishi
306.02500000000003,306.8086000000239,2,1,speaker,konishi
306.8086000000239,309.1366999999285,2,1,sideparticipant,konishi
309.1366999999285,310.7341000000239,2,1,speaker,konishi
310.7341000000239,313.05989999997615,2,1,sideparticipant,konishi
313.05989999997615,313.45610000002387,2,1,addressee,konishi
313.45610000002387,315.3183999999762,2,1,sideparticipant,konishi
315.3183999999762,316.7336999999285,2,1,speaker,konishi
316.7336999999285,318.11710000002387,2,1,sideparticipant,konishi
318.11710000002387,319.1451999999285,2,1,speaker,konishi
319.1451999999285,324.07500000000005,2,1,sideparticipant,konishi
324.07500000000005,324.17779999995236,2,1,addressee,konishi
324.17779999995236,324.2868999999762,2,1,sideparticipant,konishi
324.2868999999762,326.0276999999285,2,1,addressee,konishi
326.0276999999285,328.14339999997617,2,1,speaker,konishi
328.14339999997617,329.26360000002387,2,1,sideparticipant,konishi
329.26360000002387,331.70279999995233,2,1,speaker,konishi
331.70279999995233,336.5427999999523,2,1,sideparticipant,konishi
336.5427999999523,339.6421999999285,2,1,speaker,konishi
339.6421999999285,342.02679999995235,2,1,sideparticipant,konishi
342.02679999995235,342.2623999999762,2,1,addressee,konishi
342.2623999999762,354.1921999999285,2,1,sideparticipant,konishi
354.1921999999285,355.5281999999285,2,1,speaker,konishi
355.5281999999285,357.052,2,1,sideparticipant,konishi
357.052,358.798,2,1,speaker,konishi
358.798,374.1091999999285,2,1,sideparticipant,konishi
374.1091999999285,376.18979999995236,2,1,speaker,konishi
376.18979999995236,378.97160000002384,2,1,sideparticipant,konishi
378.97160000002384,380.41929999995233,2,1,speaker,konishi
