Start,End,Condition,Num,Status
-0.876,18.81989999997616,0,1,bystander
18.81989999997616,22.995899999976157,0,1,speaker
22.995899999976157,70.82489999997615,0,1,sideparticipant
70.82489999997615,77.35860000002384,0,1,speaker
77.35860000002384,212.35789999997615,0,1,sideparticipant
212.35789999997615,219.29530000007153,0,1,speaker
219.29530000007153,332.52200000000005,0,1,sideparticipant
332.52200000000005,335.8597000000477,0,1,addressee
335.8597000000477,385.0627000000477,0,1,sideparticipant
385.0627000000477,386.78160000002384,0,1,addressee
386.78160000002384,444.51410000002386,0,1,sideparticipant
444.51410000002386,447.6571000000239,0,1,speaker
447.6571000000239,451.9791000000239,0,1,sideparticipant
451.9791000000239,453.2863999999762,0,1,addressee
453.2863999999762,465.05239999997616,0,1,sideparticipant
465.05239999997616,465.06439999997616,0,1,speaker
465.06439999997616,466.5193999999762,0,1,sideparticipant
466.5193999999762,473.42630000007154,0,1,addressee
473.42630000007154,476.5253999999762,0,1,sideparticipant
