Start,End,Condition,Num,Status
2.39,5.340900000005961,2,3,sideparticipant,tsunoda
5.340900000005961,7.050200000002981,2,3,speaker,tsunoda
7.050200000002981,9.26780000001192,2,3,sideparticipant,tsunoda
9.26780000001192,10.445600000008941,2,3,speaker,tsunoda
10.445600000008941,24.66110000000894,2,3,sideparticipant,tsunoda
24.66110000000894,28.009,2,3,bystander,tsunoda
28.009,30.37720000000298,2,3,speaker,tsunoda
30.37720000000298,32.4245,2,3,sideparticipant,tsunoda
32.4245,39.13810000000894,2,3,speaker,tsunoda
39.13810000000894,40.07660000000894,2,3,sideparticipant,tsunoda
40.07660000000894,41.60220000000298,2,3,speaker,tsunoda
41.60220000000298,53.09320000000298,2,3,sideparticipant,tsunoda
53.09320000000298,54.19210000000894,2,3,speaker,tsunoda
54.19210000000894,79.7615,2,3,sideparticipant,tsunoda
79.7615,82.57690000000596,2,3,speaker,tsunoda
82.57690000000596,83.71830000001192,2,3,sideparticipant,tsunoda
83.71830000001192,85.20100000000001,2,3,speaker,tsunoda
85.20100000000001,89.17810000000894,2,3,sideparticipant,tsunoda
89.17810000000894,92.03680000001192,2,3,speaker,tsunoda
92.03680000001192,94.362,2,3,sideparticipant,tsunoda
94.362,95.57320000000298,2,3,speaker,tsunoda
95.57320000000298,102.6275,2,3,sideparticipant,tsunoda
102.6275,104.4095,2,3,speaker,tsunoda
104.4095,105.85390000000596,2,3,sideparticipant,tsunoda
105.85390000000596,107.60980000001192,2,3,speaker,tsunoda
107.60980000001192,112.57140000000597,2,3,sideparticipant,tsunoda
112.57140000000597,114.75560000000894,2,3,speaker,tsunoda
114.75560000000894,122.82780000001192,2,3,sideparticipant,tsunoda
122.82780000001192,123.5765,2,3,speaker,tsunoda
123.5765,125.66980000001192,2,3,sideparticipant,tsunoda
125.66980000001192,127.40370000000298,2,3,speaker,tsunoda
127.40370000000298,134.37060000000892,2,3,sideparticipant,tsunoda
134.37060000000892,135.98020000000298,2,3,speaker,tsunoda
135.98020000000298,141.35760000000892,2,3,sideparticipant,tsunoda
141.35760000000892,143.48310000000893,2,3,speaker,tsunoda
143.48310000000893,160.98560000000893,2,3,sideparticipant,tsunoda
160.98560000000893,163.9295,2,3,speaker,tsunoda
163.9295,167.04070000000297,2,3,sideparticipant,tsunoda
167.04070000000297,167.82890000000594,2,3,speaker,tsunoda
167.82890000000594,185.19790000000594,2,3,sideparticipant,tsunoda
185.19790000000594,189.94810000000894,2,3,speaker,tsunoda
189.94810000000894,198.77990000000594,2,3,sideparticipant,tsunoda
198.77990000000594,199.75970000000297,2,3,speaker,tsunoda
199.75970000000297,203.22220000000297,2,3,sideparticipant,tsunoda
203.22220000000297,205.14870000000298,2,3,speaker,tsunoda
205.14870000000298,241.884,2,3,sideparticipant,tsunoda
241.884,243.15570000000298,2,3,speaker,tsunoda
243.15570000000298,247.4263000000119,2,3,sideparticipant,tsunoda
247.4263000000119,248.45390000000594,2,3,speaker,tsunoda
248.45390000000594,251.66090000000594,2,3,sideparticipant,tsunoda
251.66090000000594,252.4828000000119,2,3,speaker,tsunoda
252.4828000000119,280.11070000000296,2,3,sideparticipant,tsunoda
280.11070000000296,285.73910000000893,2,3,speaker,tsunoda
285.73910000000893,306.17620000000295,2,3,sideparticipant,tsunoda
306.17620000000295,307.26460000000895,2,3,speaker,tsunoda
307.26460000000895,317.85949999999997,2,3,sideparticipant,tsunoda
317.85949999999997,319.6743000000119,2,3,speaker,tsunoda
319.6743000000119,346.36640000000597,2,3,sideparticipant,tsunoda
346.36640000000597,348.5123000000119,2,3,speaker,tsunoda
348.5123000000119,350.3481000000089,2,3,sideparticipant,tsunoda
350.3481000000089,352.21270000000294,2,3,speaker,tsunoda
352.21270000000294,353.75310000000894,2,3,sideparticipant,tsunoda
353.75310000000894,355.409400000006,2,3,speaker,tsunoda
355.409400000006,357.34420000000296,2,3,sideparticipant,tsunoda
357.34420000000296,358.8888000000119,2,3,speaker,tsunoda
358.8888000000119,361.1548000000119,2,3,sideparticipant,tsunoda
361.1548000000119,363.183,2,3,speaker,tsunoda
363.183,373.92790000000593,2,3,sideparticipant,tsunoda
373.92790000000593,375.66170000000295,2,3,speaker,tsunoda
375.66170000000295,380.609700000003,2,3,sideparticipant,tsunoda
380.609700000003,382.04540000000594,2,3,speaker,tsunoda
382.04540000000594,422.5605,2,3,sideparticipant,tsunoda
