Start,End,Condition,Num,Id
320.3203000000119,321.66249999999997,1,5,5,tamura
321.66249999999997,322.5018000000119,1,5,0,tamura
322.5018000000119,323.57520000001784,1,5,1,tamura
323.57520000001784,324.59170000001785,1,5,2,tamura
324.59170000001785,324.75920000001787,1,5,1,tamura
324.75920000001787,326.8486000000238,1,5,0,tamura
326.8486000000238,327.0783000000119,1,5,1,tamura
327.0783000000119,327.17370000001785,1,5,2,tamura
327.17370000001785,327.2529000000059,1,5,1,tamura
327.2529000000059,327.3683000000119,1,5,0,tamura
327.3683000000119,327.86560000002385,1,5,1,tamura
327.86560000002385,329.98570000001786,1,5,0,tamura
329.98570000001786,330.40710000002383,1,5,5,tamura
330.40710000002383,330.6491000000238,1,5,4,tamura
330.6491000000238,332.8376000000238,1,5,0,tamura
332.8376000000238,334.00470000001786,1,5,5,tamura
334.00470000001786,336.99770000001786,1,5,0,tamura
336.99770000001786,337.41249999999997,1,5,5,tamura
337.41249999999997,338.007,1,5,0,tamura
338.007,339.42749999999995,1,5,5,tamura
339.42749999999995,341.7836000000238,1,5,0,tamura
341.7836000000238,341.8646000000238,1,5,1,tamura
341.8646000000238,342.8881000000238,1,5,0,tamura
342.8881000000238,344.33460000002384,1,5,1,tamura
344.33460000002384,345.3312000000179,1,5,2,tamura
345.3312000000179,347.4533000000119,1,5,1,tamura
347.4533000000119,349.24360000002383,1,5,0,tamura
349.24360000002383,350.6646000000238,1,5,1,tamura
350.6646000000238,367.09970000001783,1,5,0,tamura
367.09970000001783,368.78540000000595,1,5,5,tamura
368.78540000000595,369.1751000000238,1,5,0,tamura
369.1751000000238,369.4317000000179,1,5,5,tamura
369.4317000000179,371.0365,1,5,0,tamura
371.0365,371.11949999999996,1,5,5,tamura
371.11949999999996,373.9498000000119,1,5,0,tamura
373.9498000000119,374.06990000000593,1,5,4,tamura
374.06990000000593,374.5903000000119,1,5,5,tamura
374.5903000000119,377.4013000000119,1,5,0,tamura
377.4013000000119,377.734,1,5,5,tamura
377.734,379.42780000001187,1,5,0,tamura
379.42780000001187,379.84,1,5,5,tamura
379.84,380.967,1,5,4,tamura
380.967,381.6594000000059,1,5,5,tamura
381.6594000000059,382.19899999999996,1,5,4,tamura
382.19899999999996,383.54660000002383,1,5,5,tamura
