Start,End,Condition,Num,Status
11.162,11.168100000023843,1,5,bystander,tamura
11.168100000023843,12.676300000011922,1,5,speaker,tamura
12.676300000011922,23.654000000000003,1,5,sideparticipant,tamura
23.654000000000003,23.860600000023844,1,5,addressee,tamura
23.860600000023844,32.39930000001192,1,5,sideparticipant,tamura
32.39930000001192,33.27280000001192,1,5,speaker,tamura
33.27280000001192,42.796300000011925,1,5,sideparticipant,tamura
42.796300000011925,49.08660000002384,1,5,bystander,tamura
49.08660000002384,49.866600000023844,1,5,sideparticipant,tamura
49.866600000023844,50.74670000001788,1,5,speaker,tamura
50.74670000001788,54.98820000001788,1,5,sideparticipant,tamura
54.98820000001788,55.28360000002384,1,5,addressee,tamura
55.28360000002384,55.5845,1,5,sideparticipant,tamura
55.5845,58.042,1,5,speaker,tamura
58.042,66.52790000000596,1,5,sideparticipant,tamura
66.52790000000596,68.56390000000596,1,5,bystander,tamura
68.56390000000596,69.09380000001192,1,5,sideparticipant,tamura
69.09380000001192,70.54340000000596,1,5,speaker,tamura
70.54340000000596,71.82260000002384,1,5,sideparticipant,tamura
71.82260000002384,72.99930000001193,1,5,speaker,tamura
72.99930000001193,74.62020000001789,1,5,sideparticipant,tamura
74.62020000001789,81.16940000000596,1,5,speaker,tamura
81.16940000000596,87.05920000001788,1,5,sideparticipant,tamura
87.05920000001788,88.37730000001193,1,5,speaker,tamura
88.37730000001193,98.76240000000597,1,5,sideparticipant,tamura
98.76240000000597,101.68610000002384,1,5,speaker,tamura
101.68610000002384,140.60910000002386,1,5,sideparticipant,tamura
140.60910000002386,142.53860000002385,1,5,speaker,tamura
142.53860000002385,143.953,1,5,sideparticipant,tamura
143.953,145.866,1,5,speaker,tamura
145.866,146.53170000001788,1,5,sideparticipant,tamura
146.53170000001788,148.4185,1,5,speaker,tamura
148.4185,151.78190000000598,1,5,sideparticipant,tamura
151.78190000000598,154.27580000001194,1,5,speaker,tamura
154.27580000001194,159.75440000000597,1,5,sideparticipant,tamura
159.75440000000597,161.12180000001192,1,5,speaker,tamura
161.12180000001192,162.50170000001788,1,5,sideparticipant,tamura
162.50170000001788,166.898,1,5,speaker,tamura
166.898,167.83100000000002,1,5,sideparticipant,tamura
167.83100000000002,169.51110000002384,1,5,speaker,tamura
169.51110000002384,177.9315,1,5,sideparticipant,tamura
177.9315,187.40560000002384,1,5,bystander,tamura
187.40560000002384,190.45140000000598,1,5,sideparticipant,tamura
190.45140000000598,191.25710000002385,1,5,bystander,tamura
191.25710000002385,196.38150000000002,1,5,sideparticipant,tamura
196.38150000000002,204.86720000001787,1,5,bystander,tamura
204.86720000001787,205.84360000002386,1,5,speaker,tamura
205.84360000002386,206.76940000000596,1,5,bystander,tamura
206.76940000000596,215.5155,1,5,sideparticipant,tamura
215.5155,220.92190000000596,1,5,bystander,tamura
220.92190000000596,223.71770000001789,1,5,sideparticipant,tamura
223.71770000001789,224.5645,1,5,speaker,tamura
224.5645,244.45130000001194,1,5,sideparticipant,tamura
244.45130000001194,245.7907000000179,1,5,speaker,tamura
245.7907000000179,255.38710000002385,1,5,sideparticipant,tamura
255.38710000002385,256.9018000000119,1,5,speaker,tamura
256.9018000000119,262.61510000002386,1,5,sideparticipant,tamura
262.61510000002386,263.67530000001193,1,5,speaker,tamura
263.67530000001193,274.3969000000059,1,5,sideparticipant,tamura
274.3969000000059,275.71120000001787,1,5,addressee,tamura
275.71120000001787,276.7555,1,5,sideparticipant,tamura
276.7555,280.0253000000119,1,5,bystander,tamura
280.0253000000119,292.0551000000238,1,5,sideparticipant,tamura
292.0551000000238,294.0948000000119,1,5,speaker,tamura
294.0948000000119,299.75840000000596,1,5,sideparticipant,tamura
299.75840000000596,300.41999999999996,1,5,addressee,tamura
300.41999999999996,314.16320000001787,1,5,sideparticipant,tamura
314.16320000001787,315.5483000000119,1,5,speaker,tamura
315.5483000000119,337.772,1,5,sideparticipant,tamura
337.772,339.22990000000596,1,5,speaker,tamura
339.22990000000596,356.0116000000238,1,5,sideparticipant,tamura
356.0116000000238,358.52390000000594,1,5,speaker,tamura
358.52390000000594,359.859,1,5,sideparticipant,tamura
359.859,361.74870000001783,1,5,speaker,tamura
361.74870000001783,362.91660000002383,1,5,sideparticipant,tamura
362.91660000002383,364.9959000000059,1,5,speaker,tamura
364.9959000000059,384.55280000001187,1,5,sideparticipant,tamura
384.55280000001187,399.40870000001786,1,5,bystander,tamura
399.40870000001786,424.3246000000238,1,5,sideparticipant,tamura
424.3246000000238,424.5178000000119,1,5,addressee,tamura
424.5178000000119,426.79299999999995,1,5,sideparticipant,tamura
426.79299999999995,427.5836000000238,1,5,bystander,tamura
427.5836000000238,430.3035,1,5,sideparticipant,tamura
430.3035,431.2777000000179,1,5,bystander,tamura
431.2777000000179,436.55540000000593,1,5,sideparticipant,tamura
436.55540000000593,438.14099999999996,1,5,speaker,tamura
438.14099999999996,444.93820000001784,1,5,sideparticipant,tamura
444.93820000001784,447.4619000000059,1,5,speaker,tamura
447.4619000000059,450.25510000002384,1,5,sideparticipant,tamura
450.25510000002384,451.9838000000119,1,5,speaker,tamura
451.9838000000119,453.49320000001785,1,5,sideparticipant,tamura
