Start,End,Condition,Num,Count,LeftHand,RightHand,Mouth,Nod,GazeSpeeker
3.27,23.640700000047683,2,0,116.5,false,false,false,false,false,yokoyama
23.640700000047683,23.645300000071526,2,0,100,false,false,true,true,false,yokoyama
23.645300000071526,30.213600000023842,2,0,101,false,false,false,false,false,yokoyama
30.213600000023842,34.065400000095366,2,0,100.5,false,false,true,false,true,yokoyama
34.065400000095366,36.11240000009537,2,0,100,false,false,false,false,true,yokoyama
36.11240000009537,47.90360000002384,2,0,99,false,false,false,false,false,yokoyama
47.90360000002384,52.21980000007153,2,0,98.5,false,false,false,false,true,yokoyama
52.21980000007153,54.70960000002385,2,0,100.5,false,false,false,false,false,yokoyama
54.70960000002385,57.33980000007153,2,0,98.5,false,false,true,false,true,yokoyama
57.33980000007153,60.06360000002385,2,0,99.5,false,false,false,false,false,yokoyama
60.06360000002385,63.01390000009537,2,0,99,false,false,true,false,false,yokoyama
63.01390000009537,66.13620000004768,2,0,99,false,false,false,false,false,yokoyama
66.13620000004768,72.14649999999999,2,0,98.5,false,false,false,false,true,yokoyama
72.14649999999999,75.15470000004768,2,0,99.5,false,false,false,false,false,yokoyama
75.15470000004768,78.25780000007153,2,0,99,false,false,true,false,false,yokoyama
78.25780000007153,84.93230000007152,2,0,113,false,false,false,false,false,yokoyama
84.93230000007152,92.02060000002383,2,0,100,false,false,false,true,false,yokoyama
92.02060000002383,113.65899999999999,2,0,99.5,false,false,false,false,false,yokoyama
113.65899999999999,117.53860000002383,2,0,99,false,false,true,false,false,yokoyama
117.53860000002383,129.3372000000477,2,0,112,false,false,false,false,false,yokoyama
129.3372000000477,132.33100000000002,2,0,100,false,false,false,true,false,yokoyama
132.33100000000002,147.91690000009538,2,0,104,false,false,false,false,false,yokoyama
147.91690000009538,150.19430000007154,2,0,101.5,true,false,false,false,false,yokoyama
150.19430000007154,152.604,2,0,101,false,false,true,false,false,yokoyama
152.604,161.3412000000477,2,0,100.5,false,false,false,false,false,yokoyama
161.3412000000477,164.79090000009538,2,0,101,false,false,true,false,false,yokoyama
164.79090000009538,193.7372000000477,2,0,95,false,false,false,false,false,yokoyama
193.7372000000477,198.86620000004768,2,0,95.5,false,false,true,false,false,yokoyama
198.86620000004768,209.93860000002385,2,0,94,false,false,false,false,false,yokoyama
209.93860000002385,218.79380000007154,2,0,100,false,false,true,false,false,yokoyama
218.79380000007154,230.17910000002385,2,0,100.5,false,false,false,false,false,yokoyama
230.17910000002385,237.45080000007152,2,0,100,false,false,false,false,true,yokoyama
237.45080000007152,359.4971000000238,2,0,69.5,false,false,false,false,false,yokoyama
359.4971000000238,362.3263000000715,2,0,85,false,false,true,false,false,yokoyama
362.3263000000715,363.645,2,0,84.5,false,false,false,true,false,yokoyama
363.645,381.8782000000477,2,0,81,false,false,false,false,false,yokoyama
381.8782000000477,390.1766000000238,2,0,100,false,false,true,false,false,yokoyama
390.1766000000238,394.8933000000715,2,0,101.5,false,false,false,false,false,yokoyama
394.8933000000715,396.2613000000715,2,0,102.5,false,false,true,false,true,yokoyama
396.2613000000715,397.63670000004765,2,0,102,false,false,true,false,false,yokoyama
397.63670000004765,399.0286000000238,2,0,115.5,false,false,true,false,true,yokoyama
399.0286000000238,400.50260000002385,2,0,100,false,false,false,true,true,yokoyama
