Start,End,Condition,Num,Status
273.6337999999523,278.1757999999523,2,5,speaker,ichikawa
278.1757999999523,284.91069999992845,2,5,sideparticipant,ichikawa
284.91069999992845,286.3095999999046,2,5,speaker,ichikawa
286.3095999999046,287.92199999999997,2,5,sideparticipant,ichikawa
287.92199999999997,291.21819999992846,2,5,speaker,ichikawa
291.21819999992846,305.4062999999523,2,5,sideparticipant,ichikawa
305.4062999999523,306.78089999997616,2,5,speaker,ichikawa
306.78089999997616,313.61669999992847,2,5,sideparticipant,ichikawa
313.61669999992847,316.13669999992845,2,5,speaker,ichikawa
316.13669999992845,322.9447999999523,2,5,sideparticipant,ichikawa
322.9447999999523,325.1476999999285,2,5,speaker,ichikawa
325.1476999999285,327.03799999999995,2,5,sideparticipant,ichikawa
327.03799999999995,329.1060999999046,2,5,speaker,ichikawa
329.1060999999046,333.2887999999523,2,5,sideparticipant,ichikawa
333.2887999999523,337.1476999999285,2,5,speaker,ichikawa
337.1476999999285,340.3415999999046,2,5,sideparticipant,ichikawa
340.3415999999046,341.0212999999523,2,5,addressee,ichikawa
341.0212999999523,349.1762999999523,2,5,sideparticipant,ichikawa
349.1762999999523,350.0392999999523,2,5,speaker,ichikawa
350.0392999999523,354.1983999999761,2,5,sideparticipant,ichikawa
354.1983999999761,359.3045999999046,2,5,speaker,ichikawa
359.3045999999046,371.66869999992844,2,5,sideparticipant,ichikawa
371.66869999992844,375.2307999999523,2,5,speaker,ichikawa
375.2307999999523,376.519,2,5,sideparticipant,ichikawa
376.519,378.979,2,5,speaker,ichikawa
378.979,382.3907999999523,2,5,sideparticipant,ichikawa
382.3907999999523,388.0810999999046,2,5,speaker,ichikawa
388.0810999999046,388.339,2,5,sideparticipant,ichikawa
388.339,388.61539999997615,2,5,addressee,ichikawa
388.61539999997615,389.33489999997613,2,5,sideparticipant,ichikawa
389.33489999997613,390.70169999992845,2,5,speaker,ichikawa
390.70169999992845,392.2728999999761,2,5,sideparticipant,ichikawa
392.2728999999761,401.1718999999761,2,5,speaker,ichikawa
401.1718999999761,424.0237999999523,2,5,sideparticipant,ichikawa
424.0237999999523,426.2173999999761,2,5,speaker,ichikawa
426.2173999999761,432.342,2,5,sideparticipant,ichikawa
432.342,434.8786999999285,2,5,speaker,ichikawa
