Start,End,Condition,Num,Count,LeftHand,RightHand,Mouth,Nod,GazeSpeeker
3.336,4.486,2,4,102,false,false,true,false,false
4.486,4.746299999952316,2,4,100,false,false,true,false,true
4.746299999952316,5.348,2,4,101.5,false,false,false,false,false
5.348,8.361900000095368,2,4,100,false,false,true,false,false
8.361900000095368,8.601600000143051,2,4,101,false,false,false,false,false
8.601600000143051,18.364900000095368,2,4,100,false,false,true,false,false
18.364900000095368,19.123900000095368,2,4,100,false,false,false,false,false
19.123900000095368,28.953,2,4,101,false,false,true,false,false
28.953,29.392900000095366,2,4,102,false,false,false,false,false
29.392900000095366,30.66110000014305,2,4,102,false,false,true,false,false
30.66110000014305,31.16770000004768,2,4,100.5,false,false,true,false,true
31.16770000004768,31.604400000095367,2,4,102,false,false,false,false,true
31.604400000095367,38.801,2,4,101.5,false,false,true,false,true
38.801,41.658900000095365,2,4,101,false,false,true,false,false
41.658900000095365,43.92140000009537,2,4,101,false,false,false,false,false
43.92140000009537,45.93529999995231,2,4,103,false,false,true,false,false
45.93529999995231,49.809299999952316,2,4,100.5,false,false,true,false,true
49.809299999952316,50.98579999995231,2,4,102,false,false,false,false,true
50.98579999995231,53.14360000014305,2,4,100,false,false,true,false,true
53.14360000014305,53.41410000014305,2,4,101,false,false,false,false,false
53.41410000014305,63.72160000014305,2,4,102,false,false,true,false,false
63.72160000014305,78.0605,2,4,101.5,false,false,true,false,true
78.0605,79.07529999995232,2,4,101,false,false,true,false,false
79.07529999995232,79.75879999995232,2,4,101.5,false,false,false,false,false
79.75879999995232,83.51270000004769,2,4,101,false,false,true,false,false
83.51270000004769,86.00979999995232,2,4,97.5,false,false,false,false,false
86.00979999995232,86.50340000009537,2,4,97,false,false,true,false,false
86.50340000009537,86.77040000009536,2,4,98,false,false,false,false,false
86.77040000009536,102.857,2,4,101,false,false,true,false,false
102.857,103.158,2,4,102,false,false,false,false,false
103.158,109.22449999999999,2,4,101,false,false,true,false,false
109.22449999999999,110.02729999995232,2,4,101,false,false,false,false,false
110.02729999995232,117.91690000009537,2,4,101,false,false,true,false,false
117.91690000009537,118.18029999995231,2,4,102,false,false,false,false,false
118.18029999995231,118.74590000009536,2,4,101,false,false,true,false,false
118.74590000009536,119.01460000014305,2,4,101.5,false,false,false,false,false
119.01460000014305,138.23729999995234,2,4,100,false,false,true,false,false
138.23729999995234,138.49929999995234,2,4,101,false,false,false,false,false
138.49929999995234,142.25400000000002,2,4,107.5,false,false,true,false,false
142.25400000000002,142.71279999995232,2,4,101.5,true,false,true,false,false
142.71279999995232,152.5857000000477,2,4,101,false,false,true,false,false
152.5857000000477,153.97010000014308,2,4,101,false,false,false,false,false
153.97010000014308,184.17700000000002,2,4,100,false,false,true,false,false
184.17700000000002,185.0827000000477,2,4,100.5,false,false,false,false,false
185.0827000000477,188.53660000014307,2,4,116.5,false,false,true,false,false
188.53660000014307,188.80890000009538,2,4,101.5,false,false,true,true,false
188.80890000009538,200.28390000009537,2,4,100,false,false,true,false,false
200.28390000009537,201.64160000014306,2,4,99,false,false,false,false,false
201.64160000014306,201.91829999995232,2,4,98.5,false,false,true,false,false
201.91829999995232,202.20160000014306,2,4,99.5,false,false,false,false,false
202.20160000014306,203.31679999995234,2,4,100,false,false,true,false,false
203.31679999995234,203.8349000000954,2,4,100.5,false,false,false,false,false
203.8349000000954,219.8627000000477,2,4,103,false,false,true,false,false
219.8627000000477,220.40240000009538,2,4,100.5,false,false,true,false,true
220.40240000009538,221.484,2,4,102,false,false,false,false,true
221.484,231.72390000009537,2,4,101.5,false,false,true,false,true
231.72390000009537,233.04170000004768,2,4,101,false,false,true,false,false
233.04170000004768,234.44140000009537,2,4,100.5,false,false,false,false,false
234.44140000009537,235.50429999995234,2,4,101,false,false,true,false,false
235.50429999995234,235.94279999995234,2,4,102,false,false,false,false,false
235.94279999995234,236.44500000000002,2,4,100,false,false,true,false,false
236.44500000000002,236.76079999995233,2,4,101,false,false,false,false,false
236.76079999995233,237.18540000009537,2,4,100.5,false,false,true,false,false
237.18540000009537,238.0805,2,4,101,false,false,false,false,false
238.0805,265.8222000000477,2,4,100,false,false,true,false,false
265.8222000000477,270.4972999999523,2,4,95.5,false,false,false,false,false
270.4972999999523,272.03560000014306,2,4,100,false,false,true,false,false
272.03560000014306,272.3412000000477,2,4,101.5,false,false,false,false,false
272.3412000000477,287.24310000014304,2,4,117,false,false,true,false,false
287.24310000014304,287.7785,2,4,101.5,false,false,true,true,true
287.7785,291.1597999999523,2,4,101,false,false,true,false,false
291.1597999999523,292.11310000014305,2,4,102,false,false,false,false,false
292.11310000014305,346.5812999999523,2,4,101,false,false,true,false,false
346.5812999999523,347.045,2,4,102,false,false,false,false,false
347.045,351.09910000014304,2,4,100,false,false,true,false,false
351.09910000014304,351.466,2,4,101.5,false,false,false,false,false
351.466,377.2012000000477,2,4,100,false,false,true,false,false
377.2012000000477,378.16129999995235,2,4,101,false,false,false,false,false
378.16129999995235,379.598,2,4,106.5,false,false,true,false,false
379.598,380.1119000000954,2,4,101.5,true,false,true,false,false
380.1119000000954,384.9567000000477,2,4,107.5,false,false,true,false,false
384.9567000000477,385.9839000000954,2,4,101.5,false,true,true,false,false
385.9839000000954,388.22310000014306,2,4,101,false,false,true,false,false
388.22310000014306,389.97040000009537,2,4,101.5,false,false,false,false,false
389.97040000009537,391.8716000001431,2,4,100,false,false,true,false,false
391.8716000001431,395.50660000014307,2,4,98,false,false,false,false,false
395.50660000014307,396.2202999999523,2,4,100.5,false,false,true,false,false
396.2202999999523,399.8815,2,4,101.5,false,false,true,false,true
399.8815,424.42110000014304,2,4,100,false,false,true,false,false
424.42110000014304,424.6759000000954,2,4,101,false,false,false,false,false
