Start,End,Condition,Num,Status
10.608,14.580599999904633,0,2,bystander,ishibashi
14.580599999904633,16.20789999985695,0,2,speaker,ishibashi
16.20789999985695,17.98939999985695,0,2,bystander,ishibashi
17.98939999985695,19.2785,0,2,speaker,ishibashi
19.2785,39.55609999990463,0,2,sideparticipant,ishibashi
39.55609999990463,41.70689999985695,0,2,speaker,ishibashi
41.70689999985695,58.87369999980926,0,2,sideparticipant,ishibashi
58.87369999980926,60.279199999809265,0,2,speaker,ishibashi
60.279199999809265,68.68309999990463,0,2,sideparticipant,ishibashi
68.68309999990463,69.7465,0,2,speaker,ishibashi
69.7465,78.55609999990463,0,2,sideparticipant,ishibashi
78.55609999990463,82.69029999995232,0,2,speaker,ishibashi
82.69029999995232,83.88089999985695,0,2,sideparticipant,ishibashi
83.88089999985695,92.64319999980927,0,2,speaker,ishibashi
92.64319999980927,102.43709999990463,0,2,sideparticipant,ishibashi
102.43709999990463,103.30269999980926,0,2,speaker,ishibashi
103.30269999980926,106.11539999985695,0,2,sideparticipant,ishibashi
106.11539999985695,108.01569999980927,0,2,speaker,ishibashi
108.01569999980927,114.65809999990464,0,2,sideparticipant,ishibashi
114.65809999990464,115.33169999980927,0,2,speaker,ishibashi
115.33169999980927,116.85889999985696,0,2,sideparticipant,ishibashi
116.85889999985696,118.58909999990463,0,2,speaker,ishibashi
118.58909999990463,127.12629999995232,0,2,sideparticipant,ishibashi
127.12629999995232,129.74459999990464,0,2,speaker,ishibashi
129.74459999990464,163.91969999980927,0,2,sideparticipant,ishibashi
163.91969999980927,168.39600000000002,0,2,speaker,ishibashi
168.39600000000002,169.5965,0,2,sideparticipant,ishibashi
169.5965,171.20459999990464,0,2,speaker,ishibashi
171.20459999990464,207.51250000000002,0,2,sideparticipant,ishibashi
207.51250000000002,209.11779999995233,0,2,speaker,ishibashi
209.11779999995233,276.921899999857,0,2,sideparticipant,ishibashi
276.921899999857,278.7255,0,2,speaker,ishibashi
278.7255,284.8317999999523,0,2,sideparticipant,ishibashi
284.8317999999523,288.26439999985695,0,2,speaker,ishibashi
288.26439999985695,291.84839999985695,0,2,sideparticipant,ishibashi
291.84839999985695,293.9765,0,2,speaker,ishibashi
293.9765,295.71609999990466,0,2,sideparticipant,ishibashi
295.71609999990466,306.04569999980924,0,2,speaker,ishibashi
306.04569999980924,311.0556999998093,0,2,sideparticipant,ishibashi
311.0556999998093,313.5873999998569,0,2,speaker,ishibashi
313.5873999998569,315.18589999985693,0,2,sideparticipant,ishibashi
315.18589999985693,317.01729999995234,0,2,speaker,ishibashi
317.01729999995234,318.38009999990464,0,2,sideparticipant,ishibashi
318.38009999990464,320.147899999857,0,2,speaker,ishibashi
320.147899999857,342.61009999990466,0,2,sideparticipant,ishibashi
342.61009999990466,344.106,0,2,speaker,ishibashi
344.106,359.59359999990465,0,2,sideparticipant,ishibashi
359.59359999990465,362.2255,0,2,speaker,ishibashi
362.2255,381.6835,0,2,sideparticipant,ishibashi
381.6835,397.5062999999523,0,2,speaker,ishibashi
397.5062999999523,398.76839999985697,0,2,sideparticipant,ishibashi
398.76839999985697,401.1526999998093,0,2,speaker,ishibashi
401.1526999998093,405.5010999999046,0,2,sideparticipant,ishibashi
405.5010999999046,411.5915,0,2,speaker,ishibashi
411.5915,428.22809999990466,0,2,sideparticipant,ishibashi
428.22809999990466,434.1262999999523,0,2,speaker,ishibashi
434.1262999999523,434.95889999985695,0,2,sideparticipant,ishibashi
434.95889999985695,441.56209999990466,0,2,speaker,ishibashi
