Start,End,Condition,Num,Count,LeftHand,RightHand,Mouth,Nod,GazeSpeeker
10.017,10.026399999976158,1,0,9,false,false,false,false,false,konishi
10.026399999976158,13.328199999928474,1,0,35.5,false,false,true,false,false,konishi
13.328199999928474,13.420399999976159,1,0,36.5,false,false,false,false,false,konishi
13.420399999976159,13.854799999952316,1,0,37,false,false,true,false,false,konishi
13.854799999952316,14.841399999976158,1,0,101.5,false,false,true,false,true,konishi
14.841399999976158,14.962699999928475,1,0,101,false,false,true,false,false,konishi
14.962699999928475,16.493,1,0,96.5,false,false,false,false,false,konishi
16.493,17.513799999952315,1,0,100,false,false,true,false,false,konishi
17.513799999952315,17.6035,1,0,101,false,false,false,false,false,konishi
17.6035,19.107799999952316,1,0,102,false,false,true,false,false,konishi
19.107799999952316,20.02159999990463,1,0,101.5,false,false,true,false,true,konishi
20.02159999990463,20.461299999952317,1,0,100,false,false,true,false,false,konishi
20.461299999952317,20.763799999952315,1,0,99.5,false,false,false,false,false,konishi
20.763799999952315,24.498899999976157,1,0,102,false,false,true,false,false,konishi
24.498899999976157,26.717199999928475,1,0,101.5,false,false,true,false,true,konishi
26.717199999928475,29.184299999952316,1,0,101,false,false,true,false,false,konishi
29.184299999952316,29.281899999976158,1,0,102,false,false,false,false,false,konishi
29.281899999976158,32.78029999995232,1,0,103,false,false,true,false,false,konishi
32.78029999995232,34.325299999952314,1,0,101.5,false,false,true,false,true,konishi
34.325299999952314,35.01059999990463,1,0,102,false,false,true,false,false,konishi
35.01059999990463,35.6935,1,0,100.5,false,false,true,false,true,konishi
35.6935,36.230699999928476,1,0,102,false,false,false,false,true,konishi
36.230699999928476,37.95869999992847,1,0,101.5,false,false,true,false,true,konishi
37.95869999992847,38.68079999995231,1,0,100,false,false,true,false,false,konishi
38.68079999995231,39.324599999904635,1,0,99,false,false,false,false,false,konishi
39.324599999904635,39.43959999990463,1,0,98.5,false,false,true,false,false,konishi
39.43959999990463,43.62609999990464,1,0,81,false,false,false,false,false,konishi
43.62609999990464,43.71939999997616,1,0,80.5,false,false,true,false,false,konishi
43.71939999997616,45.81429999995231,1,0,73.5,false,false,false,false,false,konishi
45.81429999995231,46.50379999995232,1,0,77,false,false,true,false,false,konishi
