Start,End,Condition,Num,Id
3.27,45.8755,2,0,0,yokoyama
45.8755,47.9035,2,0,2,yokoyama
47.9035,49.83480000007153,2,0,1,yokoyama
49.83480000007153,54.70960000002385,2,0,0,yokoyama
54.70960000002385,63.01390000009537,2,0,4,yokoyama
63.01390000009537,113.65899999999999,2,0,0,yokoyama
113.65899999999999,117.53860000002383,2,0,3,yokoyama
117.53860000002383,129.3372000000477,2,0,0,yokoyama
129.3372000000477,132.33100000000002,2,0,4,yokoyama
132.33100000000002,359.4971000000238,2,0,0,yokoyama
359.4971000000238,360.96170000004764,2,0,5,yokoyama
360.96170000004764,391.84160000002385,2,0,0,yokoyama
391.84160000002385,397.63670000004765,2,0,3,yokoyama
