Start,End,Condition,Num,Status
0.165,17.887799999952314,0,5,bystander
17.887799999952314,19.20610000002384,0,5,speaker
19.20610000002384,25.687399999976158,0,5,bystander
25.687399999976158,28.54010000002384,0,5,speaker
28.54010000002384,51.41,0,5,sideparticipant
51.41,52.53169999992847,0,5,speaker
52.53169999992847,54.28069999992847,0,5,sideparticipant
54.28069999992847,58.427199999928476,0,5,speaker
58.427199999928476,95.66579999995233,0,5,sideparticipant
95.66579999995233,97.00279999995232,0,5,speaker
97.00279999995232,104.57589999997616,0,5,sideparticipant
104.57589999997616,106.39389999997617,0,5,speaker
106.39389999997617,108.77219999992847,0,5,sideparticipant
108.77219999992847,108.95450000000001,0,5,addressee
108.95450000000001,112.33310000002385,0,5,sideparticipant
112.33310000002385,116.37650000000001,0,5,speaker
116.37650000000001,117.92989999997616,0,5,sideparticipant
117.92989999997616,119.98439999997616,0,5,speaker
119.98439999997616,125.21029999995233,0,5,sideparticipant
125.21029999995233,126.35650000000001,0,5,speaker
126.35650000000001,131.2817999999523,0,5,sideparticipant
131.2817999999523,133.20499999999998,0,5,speaker
133.20499999999998,146.9355,0,5,sideparticipant
146.9355,156.22799999999998,0,5,speaker
156.22799999999998,171.9247999999523,0,5,sideparticipant
171.9247999999523,173.79219999992847,0,5,speaker
173.79219999992847,180.66069999992845,0,5,sideparticipant
180.66069999992845,183.9277999999523,0,5,speaker
183.9277999999523,185.74219999992846,0,5,sideparticipant
185.74219999992846,189.67019999992846,0,5,speaker
189.67019999992846,191.19039999997614,0,5,sideparticipant
191.19039999997614,194.33539999997615,0,5,speaker
194.33539999997615,220.93919999992846,0,5,sideparticipant
220.93919999992846,222.34389999997614,0,5,speaker
222.34389999997614,224.70689999997614,0,5,sideparticipant
224.70689999997614,230.67079999995232,0,5,speaker
230.67079999995232,247.25189999997616,0,5,sideparticipant
