Start,End,Condition,Num,Count,LeftHand,RightHand,Mouth,Nod,GazeSpeeker
0.0,1.1473999999761582,0,3,13,false,false,false,false,false
1.1473999999761582,1.4838999999761582,0,3,13.5,false,false,true,false,false
1.4838999999761582,2.247799999952316,0,3,14.5,false,false,false,false,false
2.247799999952316,2.5742999999523164,0,3,14,false,false,true,false,false
2.5742999999523164,5.209299999952316,0,3,12,false,false,false,false,false
5.209299999952316,5.212299999952316,0,3,11.5,false,false,true,false,false
5.212299999952316,7.748399999976158,0,3,10,false,false,false,false,false
7.748399999976158,7.752899999976158,0,3,9.5,false,false,true,false,false
7.752899999976158,8.583399999976159,0,3,10.5,false,false,false,false,false
8.583399999976159,10.696299999952316,0,3,14,false,false,true,false,false
10.696299999952316,11.009299999952317,0,3,15,false,false,false,false,false
11.009299999952317,13.321199999928474,0,3,19.5,false,false,true,false,false
13.321199999928474,14.205899999976157,0,3,19,false,false,false,false,false
14.205899999976157,14.633100000023841,0,3,20.5,false,false,false,false,true
14.633100000023841,14.9915,0,3,23,false,false,true,false,true
14.9915,26.526699999928475,0,3,102,false,false,true,false,false
26.526699999928475,27.647699999928474,0,3,101.5,false,false,true,false,true
27.647699999928474,34.17219999992847,0,3,103,false,false,true,false,false
34.17219999992847,35.81089999997616,0,3,101.5,false,false,true,false,true
35.81089999997616,38.804100000023844,0,3,103,false,false,true,false,false
38.804100000023844,39.29289999997616,0,3,100.5,false,false,true,false,true
39.29289999997616,40.180600000023844,0,3,101.5,false,false,false,false,true
40.180600000023844,41.29419999992847,0,3,101,false,false,true,false,false
41.29419999992847,42.138199999928474,0,3,100.5,false,false,false,false,false
42.138199999928474,43.502,0,3,100,false,false,true,false,false
43.502,45.38419999992848,0,3,97.5,false,false,false,false,false
45.38419999992848,53.0605,0,3,101,false,false,true,false,false
53.0605,61.9895,0,3,82.5,false,false,false,false,false
61.9895,66.21560000002384,0,3,95,false,false,true,false,false
66.21560000002384,68.17839999997616,0,3,92.5,false,false,false,false,false
68.17839999997616,70.32289999997616,0,3,101,false,false,true,false,false
70.32289999997616,74.6565,0,3,93,false,false,false,false,false
74.6565,74.83539999997616,0,3,92.5,false,false,true,false,false
74.83539999997616,76.77160000002384,0,3,89.5,false,false,false,false,false
76.77160000002384,77.48579999995232,0,3,90,false,false,true,false,false
77.48579999995232,89.40879999995232,0,3,66,false,false,false,false,false
89.40879999995232,93.86619999992847,0,3,85.5,false,false,true,false,false
93.86619999992847,95.90639999997616,0,3,97,false,false,true,false,true
95.90639999997616,97.02089999997615,0,3,100.5,false,false,true,false,false
97.02089999997615,97.96989999997616,0,3,101.5,false,false,true,false,true
97.96989999997616,99.05419999992847,0,3,100,false,false,true,false,false
99.05419999992847,99.95,0,3,99,false,false,false,false,false
99.95,103.2915,0,3,100.5,false,false,false,false,true
103.2915,103.51819999992847,0,3,100.5,false,false,true,false,true
103.51819999992847,103.72869999992848,0,3,100,false,false,false,false,true
103.72869999992848,108.262,0,3,92,false,false,false,false,false
108.262,109.17960000002384,0,3,93.5,false,false,true,false,false
109.17960000002384,109.80129999995232,0,3,93.5,false,false,false,false,false
109.80129999995232,110.0135,0,3,93,false,false,true,false,false
110.0135,111.37760000002385,0,3,92,false,false,false,false,false
111.37760000002385,114.60079999995232,0,3,102.5,false,false,true,false,false
114.60079999995232,114.96410000002385,0,3,100.5,false,false,true,false,true
114.96410000002385,116.03819999992848,0,3,100,false,false,false,false,true
116.03819999992848,117.93019999992848,0,3,98,false,false,false,false,false
117.93019999992848,119.16729999995232,0,3,101,false,false,true,false,false
119.16729999995232,119.41979999995232,0,3,102,false,false,false,false,false
119.41979999995232,123.18129999995232,0,3,101,false,false,true,false,false
123.18129999995232,124.03729999995231,0,3,101,false,false,false,false,false
124.03729999995231,125.1935,0,3,100,false,false,true,false,false
125.1935,127.926,0,3,96,false,false,false,false,false
127.926,129.54079999995233,0,3,100,false,false,true,false,false
129.54079999995233,129.7926999999285,0,3,101,false,false,false,false,false
129.7926999999285,130.2277999999523,0,3,103,false,false,true,false,false
130.2277999999523,132.78139999997614,0,3,100.5,false,false,true,false,true
132.78139999997614,135.67089999997617,0,3,100,false,false,false,false,true
135.67089999997617,145.24919999992846,0,3,81,false,false,false,false,false
145.24919999992846,145.69319999992848,0,3,81.5,false,false,true,false,false
145.69319999992848,148.15789999997617,0,3,79,false,false,false,false,false
148.15789999997617,148.5127999999523,0,3,78.5,false,false,true,false,false
148.5127999999523,148.72289999997616,0,3,79.5,false,false,false,false,false
148.72289999997616,150.271,0,3,85,false,false,true,false,false
150.271,150.61919999992847,0,3,86,false,false,false,false,false
150.61919999992847,150.94739999997617,0,3,100,false,false,true,false,false
150.94739999997617,151.41439999997615,0,3,101.5,false,false,false,false,false
151.41439999997615,155.303,0,3,100,false,false,true,false,false
155.303,155.47910000002383,0,3,101,false,false,false,false,false
155.47910000002383,156.4381999999285,0,3,100,false,false,true,false,false
156.4381999999285,156.6677999999523,0,3,101.5,false,false,false,false,false
156.6677999999523,157.04589999997617,0,3,100,false,false,true,false,true
157.04589999997617,157.23069999992848,0,3,101,false,false,false,false,false
157.23069999992848,167.87060000002384,0,3,100,false,false,true,false,false
167.87060000002384,168.22819999992848,0,3,100.5,false,false,false,false,false
168.22819999992848,168.618,0,3,101,false,false,true,false,false
168.618,169.01369999992846,0,3,101.5,false,false,false,false,false
169.01369999992846,169.66260000002384,0,3,101,false,false,true,false,false
169.66260000002384,169.87389999997615,0,3,102,false,false,false,false,false
169.87389999997615,173.93619999992848,0,3,100,false,false,true,false,false
