Start,End,Condition,Num,Status
0.0,3.403399999976158,1,0,bystander
3.403399999976158,4.3830999999046325,1,0,speaker
4.3830999999046325,5.913399999976158,1,0,sideparticipant
5.913399999976158,7.013199999928474,1,0,addressee
7.013199999928474,8.506399999976159,1,0,sideparticipant
8.506399999976159,9.563599999904632,1,0,speaker
9.563599999904632,10.001299999952316,1,0,addressee
10.001299999952316,10.845599999904632,1,0,sideparticipant
10.845599999904632,12.339899999976158,1,0,addressee
12.339899999976158,13.238799999952317,1,0,sideparticipant
13.238799999952317,14.071899999976159,1,0,addressee
14.071899999976159,16.29989999997616,1,0,speaker
16.29989999997616,18.17939999997616,1,0,sideparticipant
18.17939999997616,22.277899999976157,1,0,addressee
22.277899999976157,23.498399999976158,1,0,speaker
23.498399999976158,24.620899999976157,1,0,sideparticipant
24.620899999976157,27.371199999928475,1,0,speaker
27.371199999928475,29.425799999952318,1,0,sideparticipant
29.425799999952318,32.29369999992848,1,0,addressee
32.29369999992848,34.74319999992847,1,0,sideparticipant
34.74319999992847,36.491,1,0,addressee
36.491,37.040899999976155,1,0,sideparticipant
37.040899999976155,39.61439999997616,1,0,speaker
39.61439999997616,44.173,1,0,sideparticipant
44.173,45.669299999952315,1,0,addressee
45.669299999952315,45.758299999952314,1,0,sideparticipant
45.758299999952314,49.00329999995232,1,0,addressee
49.00329999995232,49.1035,1,0,sideparticipant
49.1035,49.67879999995232,1,0,addressee
49.67879999995232,53.894599999904635,1,0,sideparticipant
53.894599999904635,55.99029999995231,1,0,addressee
55.99029999995231,59.500899999976156,1,0,sideparticipant
59.500899999976156,60.474699999928475,1,0,bystander
60.474699999928475,60.5735,1,0,addressee
60.5735,61.31609999990463,1,0,bystander
61.31609999990463,61.7445,1,0,addressee
61.7445,63.57779999995232,1,0,bystander
63.57779999995232,64.25419999992847,1,0,sideparticipant
64.25419999992847,75.89239999997616,1,0,bystander
75.89239999997616,77.20369999992847,1,0,speaker
77.20369999992847,78.50929999995232,1,0,sideparticipant
78.50929999995232,79.49159999990464,1,0,addressee
79.49159999990464,85.08459999990463,1,0,sideparticipant
85.08459999990463,86.37959999990463,1,0,addressee
86.37959999990463,91.25879999995232,1,0,sideparticipant
91.25879999995232,91.58679999995232,1,0,addressee
91.58679999995232,91.943,1,0,sideparticipant
91.943,92.99119999992847,1,0,addressee
92.99119999992847,95.70729999995231,1,0,sideparticipant
95.70729999995231,97.33939999997615,1,0,bystander
97.33939999997615,99.595,1,0,addressee
99.595,100.26589999997616,1,0,bystander
100.26589999997616,104.52279999995231,1,0,sideparticipant
104.52279999995231,105.2375,1,0,bystander
105.2375,106.36289999997616,1,0,addressee
106.36289999997616,107.2865,1,0,bystander
107.2865,108.53759999990463,1,0,speaker
108.53759999990463,109.08329999995232,1,0,sideparticipant
109.08329999995232,109.2055,1,0,addressee
109.2055,109.55819999992848,1,0,sideparticipant
109.55819999992848,111.33059999990463,1,0,speaker
111.33059999990463,114.11489999997616,1,0,sideparticipant
114.11489999997616,117.67939999997616,1,0,addressee
117.67939999997616,118.22219999992848,1,0,sideparticipant
118.22219999992848,119.31639999997616,1,0,addressee
119.31639999997616,132.36589999997616,1,0,sideparticipant
132.36589999997616,134.12169999992847,1,0,addressee
134.12169999992847,135.79069999992848,1,0,sideparticipant
135.79069999992848,137.363,1,0,addressee
137.363,138.032,1,0,sideparticipant
138.032,138.57019999992846,1,0,addressee
138.57019999992846,139.20669999992847,1,0,speaker
139.20669999992847,139.42,1,0,addressee
139.42,140.23689999997615,1,0,sideparticipant
140.23689999997615,141.89119999992846,1,0,speaker
141.89119999992846,142.253,1,0,addressee
142.253,143.06059999990464,1,0,sideparticipant
143.06059999990464,144.949,1,0,speaker
144.949,148.86579999995232,1,0,sideparticipant
148.86579999995232,150.47669999992848,1,0,addressee
150.47669999992848,151.7772999999523,1,0,sideparticipant
151.7772999999523,152.65979999995233,1,0,addressee
152.65979999995233,154.7962999999523,1,0,sideparticipant
154.7962999999523,155.8251999999285,1,0,addressee
155.8251999999285,156.7095,1,0,sideparticipant
156.7095,157.77089999997617,1,0,addressee
157.77089999997617,159.45159999990463,1,0,sideparticipant
159.45159999990463,160.82889999997616,1,0,addressee
160.82889999997616,169.23759999990463,1,0,sideparticipant
169.23759999990463,182.5745,1,0,addressee
182.5745,183.75729999995232,1,0,sideparticipant
183.75729999995232,189.1387999999523,1,0,addressee
189.1387999999523,250.58459999990464,1,0,bystander
250.58459999990464,252.56839999997615,1,0,sideparticipant
252.56839999997615,253.06539999997617,1,0,addressee
253.06539999997617,254.69839999997615,1,0,speaker
254.69839999997615,254.9562999999523,1,0,addressee
254.9562999999523,255.163,1,0,sideparticipant
255.163,255.52669999992847,1,0,addressee
255.52669999992847,257.1521999999285,1,0,sideparticipant
257.1521999999285,261.224,1,0,addressee
261.224,265.62989999997615,1,0,sideparticipant
265.62989999997615,266.74789999997614,1,0,speaker
266.74789999997614,269.8565,1,0,sideparticipant
269.8565,273.35469999992847,1,0,addressee
273.35469999992847,273.6258999999762,1,0,sideparticipant
273.6258999999762,275.93309999990464,1,0,speaker
275.93309999990464,277.23409999990463,1,0,sideparticipant
277.23409999990463,278.33189999997614,1,0,speaker
278.33189999997614,279.3353999999762,1,0,addressee
279.3353999999762,281.3737999999523,1,0,sideparticipant
281.3737999999523,282.38689999997615,1,0,speaker
282.38689999997615,284.2800999999046,1,0,sideparticipant
284.2800999999046,285.62959999990466,1,0,addressee
285.62959999990466,286.58889999997615,1,0,sideparticipant
286.58889999997615,289.77869999992845,1,0,addressee
