"Start","End","Condition","Num","Status"
"0","3.202699999999255","2","1","sideparticipant"
"3.202699999999255","4.37789999999851","2","1","addressee"
"4.37789999999851","5.662","2","1","sideparticipant"
"5.662","5.8338999999985095","2","1","addressee"
"5.8338999999985095","6.086","2","1","sideparticipant"
"6.086","9.274599999997765","2","1","speaker"
"9.274599999997765","10.70189999999851","2","1","sideparticipant"
"10.70189999999851","12.293599999997765","2","1","speaker"
"12.293599999997765","15.90529999999702","2","1","sideparticipant"
"15.90529999999702","17.59529999999702","2","1","speaker"
"17.59529999999702","25.265099999997766","2","1","sideparticipant"
"25.265099999997766","28.078","2","1","speaker"
"28.078","53.677099999997765","2","1","sideparticipant"
"53.677099999997765","56.37069999999925","2","1","speaker"
"56.37069999999925","63.89429999999702","2","1","sideparticipant"
"63.89429999999702","65.63809999999776","2","1","speaker"
"65.63809999999776","71.804","2","1","sideparticipant"
"71.804","73.30179999999702","2","1","speaker"
"73.30179999999702","117.97139999999851","2","1","sideparticipant"
"117.97139999999851","119.8935","2","1","speaker"
"119.8935","135.48809999999776","2","1","sideparticipant"
"135.48809999999776","142.70519999999925","2","1","bystander"
"142.70519999999925","144.94359999999776","2","1","speaker"
"144.94359999999776","147.24279999999703","2","1","sideparticipant"
"147.24279999999703","147.53769999999926","2","1","addressee"
"147.53769999999926","150.46259999999776","2","1","sideparticipant"
"150.46259999999776","151.8258999999985","2","1","speaker"
"151.8258999999985","199.44529999999702","2","1","sideparticipant"
"199.44529999999702","200.5745","2","1","bystander"
"200.5745","202.6413999999985","2","1","sideparticipant"
"202.6413999999985","211.01709999999775","2","1","bystander"
"211.01709999999775","212.10569999999925","2","1","speaker"
"212.10569999999925","220.92069999999924","2","1","sideparticipant"
"220.92069999999924","221.97729999999703","2","1","speaker"
"221.97729999999703","232.08159999999776","2","1","sideparticipant"
"232.08159999999776","233.02259999999777","2","1","addressee"
"233.02259999999777","233.2348999999985","2","1","sideparticipant"
"233.2348999999985","234.14679999999703","2","1","addressee"
"234.14679999999703","240.34469999999925","2","1","sideparticipant"
"240.34469999999925","241.28979999999703","2","1","addressee"
"241.28979999999703","244.0908999999985","2","1","sideparticipant"
"244.0908999999985","244.7935","2","1","addressee"
"244.7935","245.72029999999702","2","1","speaker"
"245.72029999999702","251.474","2","1","sideparticipant"
"251.474","251.78569999999925","2","1","addressee"
"251.78569999999925","253.14929999999703","2","1","sideparticipant"
"253.14929999999703","254.66689999999852","2","1","speaker"
"254.66689999999852","261.40019999999924","2","1","sideparticipant"
"261.40019999999924","262.4373999999985","2","1","speaker"
"262.4373999999985","266.3998999999985","2","1","sideparticipant"
"266.3998999999985","268.575","2","1","speaker"
"268.575","286.0108999999985","2","1","sideparticipant"
"286.0108999999985","287.00509999999775","2","1","speaker"
"287.00509999999775","288.00309999999774","2","1","sideparticipant"
"288.00309999999774","289.62269999999927","2","1","speaker"
"289.62269999999927","292.6443999999985","2","1","sideparticipant"
"292.6443999999985","308.58959999999774","2","1","bystander"
"308.58959999999774","309.41169999999926","2","1","speaker"
"309.41169999999926","350.4228999999985","2","1","bystander"
"350.4228999999985","356.462","2","1","sideparticipant"
"356.462","356.84859999999776","2","1","addressee"
"356.84859999999776","359.7628999999985","2","1","sideparticipant"
"359.7628999999985","361.42319999999927","2","1","speaker"
"361.42319999999927","370.9655","2","1","sideparticipant"
"370.9655","372.77569999999923","2","1","speaker"
"372.77569999999923","374.1128999999985","2","1","sideparticipant"
"374.1128999999985","375.3508999999985","2","1","speaker"
"375.3508999999985","382.62009999999776","2","1","sideparticipant"
"382.62009999999776","382.889","2","1","addressee"
"382.889","391.962","2","1","sideparticipant"
"391.962","392.132","2","1","addressee"
"392.132","400.447","2","1","sideparticipant"
"400.447","432.64489999999853","2","1","bystander"
"432.64489999999853","440.64629999999704","2","1","sideparticipant"
"440.64629999999704","441.279299999997","2","1","addressee"
"441.279299999997","442.5718999999985","2","1","sideparticipant"
"442.5718999999985","443.36919999999924","2","1","addressee"
