"Start","End","Condition","Num","Status"
"0","13.046399999976158","2","2","bystander"
"13.046399999976158","14.415399999976158","2","2","speaker"
"14.415399999976158","18.34730000001192","2","2","sideparticipant"
"18.34730000001192","18.56919999998808","2","2","addressee"
"18.56919999998808","22.17619999998808","2","2","speaker"
"22.17619999998808","41.92630000001192","2","2","sideparticipant"
"41.92630000001192","42.42169999998808","2","2","addressee"
"42.42169999998808","49.793600000023844","2","2","sideparticipant"
"49.793600000023844","51.161","2","2","speaker"
"51.161","92.17119999998808","2","2","sideparticipant"
"92.17119999998808","94.69569999998808","2","2","speaker"
"94.69569999998808","96.69089999997615","2","2","sideparticipant"
"96.69089999997615","99.78069999998807","2","2","speaker"
"99.78069999998807","109.48880000001192","2","2","sideparticipant"
"109.48880000001192","110.85860000002384","2","2","speaker"
"110.85860000002384","140.1146999999881","2","2","sideparticipant"
"140.1146999999881","145.48430000001193","2","2","bystander"
"145.48430000001193","147.80619999998808","2","2","speaker"
"147.80619999998808","152.53460000002383","2","2","sideparticipant"
"152.53460000002383","154.33610000002383","2","2","speaker"
"154.33610000002383","156.1205","2","2","sideparticipant"
"156.1205","157.54830000001192","2","2","speaker"
"157.54830000001192","161.0126999999881","2","2","sideparticipant"
"161.0126999999881","162.81389999997617","2","2","speaker"
"162.81389999997617","189.84339999997616","2","2","sideparticipant"
"189.84339999997616","192.2818000000119","2","2","speaker"
"192.2818000000119","199.98610000002384","2","2","sideparticipant"
"199.98610000002384","201.43039999997615","2","2","speaker"
"201.43039999997615","210.54669999998808","2","2","sideparticipant"
"210.54669999998808","212.4321999999881","2","2","speaker"
"212.4321999999881","237.5295","2","2","sideparticipant"
"237.5295","238.08239999997616","2","2","bystander"
"238.08239999997616","246.644","2","2","sideparticipant"
"246.644","248.59610000002385","2","2","speaker"
"248.59610000002385","278.00239999997615","2","2","sideparticipant"
"278.00239999997615","280.2606000000238","2","2","speaker"
"280.2606000000238","321.40889999997614","2","2","sideparticipant"
"321.40889999997614","322.29360000002384","2","2","speaker"
"322.29360000002384","328.2805","2","2","sideparticipant"
"328.2805","330.6155","2","2","speaker"
"330.6155","334.66839999997615","2","2","sideparticipant"
"334.66839999997615","336.5761000000238","2","2","speaker"
"336.5761000000238","342.04139999997614","2","2","sideparticipant"
"342.04139999997614","345.2106000000238","2","2","speaker"
"345.2106000000238","346.279","2","2","sideparticipant"
"346.279","349.3763000000119","2","2","speaker"
"349.3763000000119","353.24289999997615","2","2","sideparticipant"
"353.24289999997615","356.26160000002386","2","2","speaker"
"356.26160000002386","360.9668000000119","2","2","sideparticipant"
"360.9668000000119","361.1865","2","2","addressee"
"361.1865","377.319","2","2","sideparticipant"
"377.319","379.49319999998806","2","2","speaker"
"379.49319999998806","382.333","2","2","sideparticipant"
"382.333","384.1861999999881","2","2","speaker"
"384.1861999999881","385.62239999997615","2","2","sideparticipant"
"385.62239999997615","389.92989999997616","2","2","speaker"
"389.92989999997616","394.6763999999762","2","2","sideparticipant"
"394.6763999999762","397.05480000001194","2","2","speaker"
"397.05480000001194","411.92160000002383","2","2","sideparticipant"
"411.92160000002383","412.2895","2","2","addressee"
"412.2895","430.90539999997617","2","2","sideparticipant"
"430.90539999997617","431.61930000001195","2","2","addressee"
"431.61930000001195","432.09289999997617","2","2","sideparticipant"
"432.09289999997617","434.2913000000119","2","2","speaker"
"434.2913000000119","440.81789999997613","2","2","sideparticipant"
"440.81789999997613","442.5975","2","2","speaker"
"442.5975","443.9781999999881","2","2","sideparticipant"
"443.9781999999881","447.2123000000119","2","2","speaker"
"447.2123000000119","448.7193000000119","2","2","sideparticipant"
"448.7193000000119","450.35510000002387","2","2","speaker"
