"Start","End","Condition","Num","Status"
"0","4.255699999988079","2","3","sideparticipant"
"4.255699999988079","5.412600000023842","2","3","speaker"
"5.412600000023842","9.767900000035763","2","3","sideparticipant"
"9.767900000035763","10.868100000023842","2","3","speaker"
"10.868100000023842","16.548","2","3","sideparticipant"
"16.548","18.64130000001192","2","3","speaker"
"18.64130000001192","21.18060000002384","2","3","sideparticipant"
"21.18060000002384","22.70510000002384","2","3","speaker"
"22.70510000002384","24.323300000011923","2","3","sideparticipant"
"24.323300000011923","25.34660000002384","2","3","speaker"
"25.34660000002384","31.635199999988078","2","3","sideparticipant"
"31.635199999988078","32.484","2","3","speaker"
"32.484","36.14830000001192","2","3","sideparticipant"
"36.14830000001192","37.53","2","3","speaker"
"37.53","38.70719999998808","2","3","sideparticipant"
"38.70719999998808","39.55440000003576","2","3","speaker"
"39.55440000003576","40.521","2","3","sideparticipant"
"40.521","41.61530000001192","2","3","speaker"
"41.61530000001192","53.014800000011924","2","3","sideparticipant"
"53.014800000011924","56.2585","2","3","speaker"
"56.2585","63.40019999998808","2","3","sideparticipant"
"63.40019999998808","64.91790000003576","2","3","speaker"
"64.91790000003576","70.46010000002384","2","3","sideparticipant"
"70.46010000002384","71.43280000001192","2","3","speaker"
"71.43280000001192","92.18180000001192","2","3","sideparticipant"
"92.18180000001192","93.06380000001192","2","3","speaker"
"93.06380000001192","94.293","2","3","sideparticipant"
"94.293","95.48090000003576","2","3","speaker"
"95.48090000003576","101.09510000002385","2","3","sideparticipant"
"101.09510000002385","102.59019999998807","2","3","speaker"
"102.59019999998807","107.24","2","3","sideparticipant"
"107.24","109.81630000001192","2","3","speaker"
"109.81630000001192","112.21790000003577","2","3","sideparticipant"
"112.21790000003577","114.09310000002384","2","3","speaker"
"114.09310000002384","115.17469999998808","2","3","sideparticipant"
"115.17469999998808","116.4055","2","3","speaker"
"116.4055","117.81880000001192","2","3","sideparticipant"
"117.81880000001192","119.68730000001192","2","3","speaker"
"119.68730000001192","121.68830000001192","2","3","sideparticipant"
"121.68830000001192","123.05840000003576","2","3","speaker"
"123.05840000003576","129.4091999999881","2","3","sideparticipant"
