Start,End,Condition,Num,Status
-0.17,3.032699999999255,2,1,sideparticipant,tanokashira
3.032699999999255,4.20789999999851,2,1,addressee,tanokashira
4.20789999999851,5.492,2,1,sideparticipant,tanokashira
5.492,5.66389999999851,2,1,addressee,tanokashira
5.66389999999851,5.916,2,1,sideparticipant,tanokashira
5.916,9.104599999997765,2,1,speaker,tanokashira
9.104599999997765,10.53189999999851,2,1,sideparticipant,tanokashira
10.53189999999851,12.123599999997765,2,1,speaker,tanokashira
12.123599999997765,15.73529999999702,2,1,sideparticipant,tanokashira
15.73529999999702,17.42529999999702,2,1,speaker,tanokashira
17.42529999999702,25.095099999997764,2,1,sideparticipant,tanokashira
25.095099999997764,27.907999999999998,2,1,speaker,tanokashira
27.907999999999998,53.50709999999776,2,1,sideparticipant,tanokashira
53.50709999999776,56.20069999999925,2,1,speaker,tanokashira
56.20069999999925,63.724299999997015,2,1,sideparticipant,tanokashira
63.724299999997015,65.46809999999776,2,1,speaker,tanokashira
65.46809999999776,71.634,2,1,sideparticipant,tanokashira
71.634,73.13179999999701,2,1,speaker,tanokashira
73.13179999999701,117.80139999999851,2,1,sideparticipant,tanokashira
117.80139999999851,119.7235,2,1,speaker,tanokashira
119.7235,135.31809999999777,2,1,sideparticipant,tanokashira
135.31809999999777,142.53519999999926,2,1,bystander,tanokashira
142.53519999999926,144.77359999999777,2,1,speaker,tanokashira
144.77359999999777,147.07279999999705,2,1,sideparticipant,tanokashira
147.07279999999705,147.36769999999927,2,1,addressee,tanokashira
147.36769999999927,150.29259999999778,2,1,sideparticipant,tanokashira
150.29259999999778,151.65589999999852,2,1,speaker,tanokashira
151.65589999999852,199.27529999999703,2,1,sideparticipant,tanokashira
199.27529999999703,200.4045,2,1,bystander,tanokashira
200.4045,202.4713999999985,2,1,sideparticipant,tanokashira
202.4713999999985,210.84709999999777,2,1,bystander,tanokashira
210.84709999999777,211.93569999999926,2,1,speaker,tanokashira
211.93569999999926,220.75069999999926,2,1,sideparticipant,tanokashira
220.75069999999926,221.80729999999704,2,1,speaker,tanokashira
221.80729999999704,231.91159999999778,2,1,sideparticipant,tanokashira
231.91159999999778,232.85259999999778,2,1,addressee,tanokashira
232.85259999999778,233.06489999999852,2,1,sideparticipant,tanokashira
233.06489999999852,233.97679999999704,2,1,addressee,tanokashira
233.97679999999704,240.17469999999926,2,1,sideparticipant,tanokashira
240.17469999999926,241.11979999999704,2,1,addressee,tanokashira
241.11979999999704,243.9208999999985,2,1,sideparticipant,tanokashira
243.9208999999985,244.6235,2,1,addressee,tanokashira
244.6235,245.55029999999704,2,1,speaker,tanokashira
245.55029999999704,251.304,2,1,sideparticipant,tanokashira
251.304,251.61569999999926,2,1,addressee,tanokashira
251.61569999999926,252.97929999999704,2,1,sideparticipant,tanokashira
252.97929999999704,254.49689999999853,2,1,speaker,tanokashira
254.49689999999853,261.23019999999923,2,1,sideparticipant,tanokashira
261.23019999999923,262.2673999999985,2,1,speaker,tanokashira
262.2673999999985,266.2298999999985,2,1,sideparticipant,tanokashira
266.2298999999985,268.405,2,1,speaker,tanokashira
268.405,285.8408999999985,2,1,sideparticipant,tanokashira
285.8408999999985,286.83509999999774,2,1,speaker,tanokashira
286.83509999999774,287.8330999999977,2,1,sideparticipant,tanokashira
287.8330999999977,289.45269999999925,2,1,speaker,tanokashira
289.45269999999925,292.47439999999847,2,1,sideparticipant,tanokashira
292.47439999999847,308.41959999999773,2,1,bystander,tanokashira
308.41959999999773,309.24169999999924,2,1,speaker,tanokashira
309.24169999999924,350.2528999999985,2,1,bystander,tanokashira
350.2528999999985,356.292,2,1,sideparticipant,tanokashira
356.292,356.67859999999774,2,1,addressee,tanokashira
356.67859999999774,359.5928999999985,2,1,sideparticipant,tanokashira
359.5928999999985,361.25319999999925,2,1,speaker,tanokashira
361.25319999999925,370.7955,2,1,sideparticipant,tanokashira
370.7955,372.6056999999992,2,1,speaker,tanokashira
372.6056999999992,373.9428999999985,2,1,sideparticipant,tanokashira
373.9428999999985,375.1808999999985,2,1,speaker,tanokashira
375.1808999999985,382.45009999999775,2,1,sideparticipant,tanokashira
382.45009999999775,382.719,2,1,addressee,tanokashira
382.719,391.792,2,1,sideparticipant,tanokashira
391.792,391.962,2,1,addressee,tanokashira
391.962,400.277,2,1,sideparticipant,tanokashira
400.277,432.4748999999985,2,1,bystander,tanokashira
432.4748999999985,440.476299999997,2,1,sideparticipant,tanokashira
440.476299999997,441.109299999997,2,1,addressee,tanokashira
441.109299999997,442.4018999999985,2,1,sideparticipant,tanokashira
442.4018999999985,443.1991999999992,2,1,addressee,tanokashira
