Start,End,Condition,Num,Count,LeftHand,RightHand,Mouth,Nod,GazeSpeeker
-1.02,0.18239999997615808,0,5,96,false,false,true,false,false,sei
0.18239999997615808,0.4948999999761581,0,5,96,false,false,false,false,false,sei
0.4948999999761581,0.646399999976158,0,5,95.5,false,false,false,false,true,sei
0.646399999976158,0.9778999999761582,0,5,96,false,false,false,false,false,sei
0.9778999999761582,1.2478999999761582,0,5,95.5,false,false,true,false,false,sei
1.2478999999761582,5.505599999904632,0,5,1.5,false,false,false,false,false,sei
5.505599999904632,6.422299999952317,0,5,100,false,false,true,false,false,sei
6.422299999952317,10.828199999928476,0,5,92.5,false,false,false,false,false,sei
10.828199999928476,11.134099999904633,0,5,93.5,false,false,true,false,false,sei
11.134099999904633,11.270599999904633,0,5,95,false,false,false,false,true,sei
11.270599999904633,12.305299999952316,0,5,101.5,false,false,true,false,true,sei
12.305299999952316,14.470799999952316,0,5,103,false,false,true,false,false,sei
14.470799999952316,16.00689999997616,0,5,100,false,false,true,false,true,sei
16.00689999997616,22.926299999952317,0,5,82,false,false,false,false,false,sei
22.926299999952317,23.23239999997616,0,5,81.5,false,false,false,false,true,sei
23.23239999997616,23.578,0,5,81,false,false,false,false,false,sei
23.578,23.78079999995232,0,5,80.5,false,false,false,false,true,sei
23.78079999995232,24.648,0,5,80,false,false,false,false,false,sei
24.648,28.519199999928475,0,5,92.5,false,false,true,false,false,sei
28.519199999928475,31.668000000000003,0,5,86,false,false,false,false,false,sei
31.668000000000003,33.88709999990463,0,5,95.5,false,false,true,false,false,sei
33.88709999990463,35.156899999976154,0,5,101.5,false,false,true,false,true,sei
35.156899999976154,36.58419999992847,0,5,103,false,false,true,false,false,sei
36.58419999992847,36.90339999997615,0,5,101.5,false,false,true,false,true,sei
36.90339999997615,42.44389999997615,0,5,101,false,false,true,false,false,sei
42.44389999997615,45.3185,0,5,95,false,false,false,false,false,sei
45.3185,45.510899999976154,0,5,94.5,false,false,true,false,false,sei
45.510899999976154,53.63809999990463,0,5,73,false,false,false,false,false,sei
53.63809999990463,57.60279999995231,0,5,92.5,false,false,true,false,false,sei
57.60279999995231,58.93479999995231,0,5,101,false,false,true,false,true,sei
58.93479999995231,59.88319999992847,0,5,101,false,false,true,false,false,sei
59.88319999992847,61.81729999995231,0,5,97.5,false,false,false,false,false,sei
61.81729999995231,64.44129999995232,0,5,103,false,false,true,false,false,sei
64.44129999995232,67.265,0,5,101.5,false,false,true,false,true,sei
67.265,71.5835,0,5,100,false,false,true,false,false,sei
71.5835,74.64689999997616,0,5,95.5,false,false,false,false,false,sei
74.64689999997616,83.91829999995232,0,5,101,false,false,true,false,false,sei
83.91829999995232,94.15989999997616,0,5,77,false,false,false,false,false,sei
94.15989999997616,96.65489999997617,0,5,89.5,false,false,true,false,false,sei
96.65489999997617,98.25969999992847,0,5,102.5,false,false,true,false,true,sei
98.25969999992847,110.12459999990463,0,5,103,false,false,true,false,false,sei
110.12459999990463,111.19169999992847,0,5,101.5,false,false,true,false,true,sei
111.19169999992847,114.28579999995232,0,5,101,false,false,true,false,false,sei
114.28579999995232,115.75629999995232,0,5,98.5,false,false,false,false,false,sei
115.75629999995232,115.90839999997617,0,5,98,false,false,true,false,false,sei
115.90839999997617,116.22850000000001,0,5,98.5,false,false,false,false,false,sei
116.22850000000001,116.41479999995232,0,5,98,false,false,true,false,false,sei
116.41479999995232,116.74079999995232,0,5,99,false,false,false,false,false,sei
116.74079999995232,116.94629999995232,0,5,98.5,false,false,true,false,false,sei
116.94629999995232,121.20889999997617,0,5,89.5,false,false,false,false,false,sei
121.20889999997617,121.42009999990464,0,5,89,false,false,true,false,false,sei
121.42009999990464,121.75919999992848,0,5,90,false,false,false,false,false,sei
121.75919999992848,129.47979999995232,0,5,101,false,false,true,false,false,sei
129.47979999995232,130.24389999997615,0,5,115.5,false,false,false,false,false,sei
130.24389999997615,130.90319999992846,0,5,100,false,false,false,true,false,sei
130.90319999992846,138.02159999990462,0,5,82,false,false,false,false,false,sei
138.02159999990462,141.54459999990462,0,5,101.5,false,false,true,false,false,sei
141.54459999990462,141.89659999990462,0,5,101.5,false,false,true,false,true,sei
141.89659999990462,148.36489999997616,0,5,103,false,false,true,false,false,sei
148.36489999997616,151.88709999990462,0,5,101.5,false,false,true,false,true,sei
151.88709999990462,160.37869999992847,0,5,100,false,false,true,false,false,sei
160.37869999992847,166.38309999990463,0,5,16.5,false,false,false,false,false,sei
166.38309999990463,166.71859999990463,0,5,16,false,false,true,true,false,sei
166.71859999990463,167.29569999992847,0,5,16.5,false,false,false,false,false,sei
167.29569999992847,170.05909999990462,0,5,103,false,false,true,false,false,sei
170.05909999990462,170.2652999999523,0,5,101.5,false,false,true,false,true,sei
170.2652999999523,171.95739999997616,0,5,100,false,false,true,false,false,sei
171.95739999997616,172.91919999992845,0,5,100,false,false,false,false,false,sei
172.91919999992845,173.10379999995232,0,5,100,false,false,true,false,true,sei
173.10379999995232,173.4185,0,5,99.5,false,false,false,false,true,sei
173.4185,174.73829999995232,0,5,97,false,false,false,false,false,sei
174.73829999995232,176.43429999995232,0,5,98.5,false,false,false,false,true,sei
176.43429999995232,176.8257999999523,0,5,100,false,false,true,false,true,sei
176.8257999999523,179.05419999992847,0,5,99.5,false,false,false,false,true,sei
179.05419999992847,183.17019999992846,0,5,92.5,false,false,false,false,false,sei
183.17019999992846,184.83059999990462,0,5,97,false,false,true,false,false,sei
184.83059999990462,195.13379999995232,0,5,85.5,false,false,false,false,false,sei
195.13379999995232,199.5305,0,5,102,false,false,true,false,false,sei
199.5305,200.2395999999046,0,5,101.5,false,false,true,false,true,sei
200.2395999999046,203.39989999997616,0,5,101,false,false,true,false,false,sei
203.39989999997616,204.0787999999523,0,5,101,false,false,false,false,false,sei
204.0787999999523,207.64919999992847,0,5,100,false,false,true,false,false,sei
207.64919999992847,209.14619999992846,0,5,99,false,false,false,false,false,sei
209.14619999992846,209.3787999999523,0,5,98.5,false,false,true,false,false,sei
209.3787999999523,210.29019999992846,0,5,99,false,false,false,false,false,sei
210.29019999992846,210.57319999992848,0,5,98.5,false,false,true,false,false,sei
210.57319999992848,210.992,0,5,99.5,false,false,false,false,false,sei
210.992,211.21939999997616,0,5,99,false,false,true,false,false,sei
211.21939999997616,216.25099999999998,0,5,98,false,false,false,false,false,sei
216.25099999999998,218.34569999992846,0,5,99.5,false,false,true,false,false,sei
218.34569999992846,219.77759999990462,0,5,101.5,false,false,true,false,true,sei
219.77759999990462,230.89309999990462,0,5,101,false,false,true,false,false,sei
230.89309999990462,232.48339999997614,0,5,99.5,false,false,false,false,false,sei
232.48339999997614,244.0197999999523,0,5,117,false,false,true,false,false,sei
244.0197999999523,247.68819999992846,0,5,102,false,false,true,true,true,sei
247.68819999992846,249.0085,0,5,101.5,false,false,true,false,true,sei
249.0085,253.38609999990462,0,5,102,false,false,true,false,false,sei
253.38609999990462,255.5592999999523,0,5,101.5,false,false,true,false,true,sei
255.5592999999523,258.24009999990466,0,5,102,false,false,true,false,false,sei
258.24009999990466,259.86989999997616,0,5,101.5,false,false,true,false,true,sei
259.86989999997616,261.0533999999762,0,5,103,false,false,true,false,false,sei
261.0533999999762,261.5866999999285,0,5,101.5,false,false,true,false,true,sei
261.5866999999285,262.4081999999285,0,5,101,false,false,true,false,false,sei
262.4081999999285,263.0547999999523,0,5,100.5,false,false,false,false,false,sei
263.0547999999523,264.34700000000004,0,5,102,false,false,false,false,true,sei
264.34700000000004,264.63309999990463,0,5,101.5,false,false,true,false,true,sei
264.63309999990463,265.71459999990464,0,5,103,false,false,true,false,false,sei
265.71459999990464,266.5155999999046,0,5,101.5,false,false,true,false,true,sei
266.5155999999046,271.0275999999046,0,5,100,false,false,true,false,false,sei
271.0275999999046,271.8676999999285,0,5,116,false,false,false,false,false,sei
271.8676999999285,275.7105,0,5,101.5,false,false,true,true,false,sei
275.7105,277.2488999999762,0,5,102,false,false,true,false,false,sei
277.2488999999762,277.51500000000004,0,5,101.5,false,false,true,false,true,sei
277.51500000000004,286.08029999995233,0,5,101,false,false,true,false,false,sei
286.08029999995233,308.31100000000004,0,5,81,false,false,false,false,false,sei
308.31100000000004,308.47659999990464,0,5,80.5,false,false,true,false,false,sei
308.47659999990464,308.62209999990466,0,5,80.5,false,false,false,false,false,sei
308.62209999990466,309.54150000000004,0,5,80,false,false,false,false,true,sei
309.54150000000004,309.77929999995234,0,5,81,false,false,false,false,false,sei
309.77929999995234,318.52450000000005,0,5,100,false,false,true,false,false,sei
318.52450000000005,318.70479999995234,0,5,101,false,false,false,false,false,sei
318.70479999995234,320.50439999997616,0,5,102,false,false,true,false,false,sei
320.50439999997616,321.0062999999523,0,5,101.5,false,false,true,false,true,sei
321.0062999999523,326.6926999999285,0,5,102,false,false,true,false,false,sei
326.6926999999285,327.6887999999523,0,5,101.5,false,false,true,false,true,sei
327.6887999999523,333.58500000000004,0,5,116,false,false,true,false,false,sei
333.58500000000004,335.4602999999523,0,5,100,false,false,false,true,false,sei
335.4602999999523,335.933,0,5,101.5,false,false,false,false,false,sei
335.933,336.8031999999285,0,5,101.5,false,false,true,false,true,sei
336.8031999999285,340.70429999995235,0,5,101,false,false,true,false,false,sei
340.70429999995235,341.79059999990466,0,5,100,false,false,false,false,false,sei
341.79059999990466,342.0001999999285,0,5,99.5,false,false,true,false,false,sei
342.0001999999285,345.54539999997615,0,5,92.5,false,false,false,false,false,sei
345.54539999997615,348.09539999997617,0,5,92,false,false,false,false,true,sei
348.09539999997617,352.13959999990465,0,5,86,false,false,false,false,false,sei
352.13959999990465,368.8067999999523,0,5,101,false,false,true,false,false,sei
368.8067999999523,369.2051999999285,0,5,101.5,false,false,false,false,false,sei
369.2051999999285,370.3293999999762,0,5,100.5,false,false,true,false,false,sei
370.3293999999762,370.79059999990466,0,5,100,false,false,false,false,true,sei
370.79059999990466,371.40339999997616,0,5,99.5,false,false,false,false,false,sei
371.40339999997616,372.1565,0,5,99,false,false,false,false,true,sei
372.1565,372.94139999997617,0,5,99,false,false,false,false,false,sei
372.94139999997617,373.16629999995234,0,5,98.5,false,false,true,false,false,sei
373.16629999995234,374.7417999999523,0,5,96,false,false,false,false,false,sei
374.7417999999523,375.1355999999046,0,5,97.5,false,false,false,false,true,sei
375.1355999999046,376.68459999990466,0,5,101.5,false,false,true,false,true,sei
376.68459999990466,377.81579999995233,0,5,103,false,false,true,false,false,sei
377.81579999995233,379.9003999999762,0,5,101.5,false,false,true,false,true,sei
379.9003999999762,381.3407999999523,0,5,100,false,false,true,false,false,sei
381.3407999999523,382.4786999999285,0,5,99.5,false,false,false,false,false,sei
382.4786999999285,386.7753999999762,0,5,103,false,false,true,false,false,sei
386.7753999999762,387.88389999997617,0,5,100.5,false,false,true,false,true,sei
387.88389999997617,392.12459999990466,0,5,100,false,false,false,false,true,sei
392.12459999990466,392.8253999999762,0,5,101,false,false,false,false,false,sei
392.8253999999762,395.80419999992847,0,5,117.5,false,false,true,false,false,sei
395.80419999992847,396.0096999999285,0,5,101.5,false,false,true,true,false,sei
396.0096999999285,396.66489999997617,0,5,103,false,false,true,false,false,sei
396.66489999997617,397.90129999995236,0,5,101.5,false,false,true,false,true,sei
397.90129999995236,400.71309999990467,0,5,100,false,false,true,false,false,sei
400.71309999990467,412.86989999997616,0,5,1.5,false,false,false,false,false,sei
412.86989999997616,414.5402999999523,0,5,18.5,false,false,true,false,false,sei
414.5402999999523,415.55779999995235,0,5,19.5,false,false,true,true,false,sei
415.55779999995235,433.9901999999285,0,5,103,false,false,true,false,false,sei
433.9901999999285,436.65859999990465,0,5,101.5,false,false,true,false,true,sei
436.65859999990465,443.699,0,5,0,false,false,true,false,false,sei
443.699,447.4337999999523,0,5,116.5,false,false,false,false,false,sei
