Start,End,Condition,Num,Id
0.0,3.7154000000357628,0,0,0
3.7154000000357628,4.138,0,0,5
4.138,5.066900000035763,0,0,0
5.066900000035763,5.162400000035762,0,0,5
5.162400000035762,105.59740000003576,0,0,0
105.59740000003576,105.88120000004768,0,0,1
105.88120000004768,146.0812000000477,0,0,0
146.0812000000477,146.41830000001193,0,0,5
146.41830000001193,168.3975,0,0,0
168.3975,169.899,0,0,1
169.899,193.07,0,0,0
193.07,193.29790000003575,0,0,1
193.29790000003575,193.80440000003577,0,0,0
193.80440000003577,194.116,0,0,1
194.116,195.9417000000477,0,0,0
195.9417000000477,196.11530000001193,0,0,1
196.11530000001193,196.7192000000477,0,0,0
196.7192000000477,196.8623000000119,0,0,1
196.8623000000119,196.9815,0,0,0
196.9815,198.5645,0,0,1
198.5645,218.2587000000477,0,0,0
218.2587000000477,218.655,0,0,1
218.655,218.81130000001193,0,0,0
218.81130000001193,219.2063000000119,0,0,1
219.2063000000119,219.35660000002383,0,0,0
219.35660000002383,219.52060000002385,0,0,1
219.52060000002385,222.28960000002385,0,0,0
222.28960000002385,222.61,0,0,1
222.61,223.21210000002384,0,0,2
223.21210000002384,223.3152000000477,0,0,1
223.3152000000477,223.41980000001192,0,0,2
223.41980000001192,223.64760000002383,0,0,1
223.64760000002383,223.75970000004767,0,0,2
223.75970000004767,223.87760000002385,0,0,1
223.87760000002385,254.8315,0,0,0
254.8315,255.18040000003577,0,0,5
255.18040000003577,255.3997000000477,0,0,0
255.3997000000477,255.59310000002384,0,0,5
255.59310000002384,285.29390000003576,0,0,0
285.29390000003576,289.3298000000119,0,0,1
289.3298000000119,289.54470000004767,0,0,0
289.54470000004767,293.93010000002386,0,0,1
293.93010000002386,294.1278000000119,0,0,0
294.1278000000119,302.3894000000358,0,0,1
302.3894000000358,302.7872000000477,0,0,0
302.7872000000477,303.19630000001195,0,0,1
303.19630000001195,441.7403000000119,0,0,0
441.7403000000119,442.0227000000477,0,0,5
442.0227000000477,446.5865,0,0,0
446.5865,446.97330000001193,0,0,5
446.97330000001193,447.1054000000358,0,0,0
447.1054000000358,447.2126000000238,0,0,5
447.2126000000238,449.21710000002383,0,0,0
449.21710000002383,449.47330000001193,0,0,5
