Start,End,Condition,Num,Count,LeftHand,RightHand,Mouth,Nod,GazeSpeeker
3.18,6.895600000023842,0,0,73.5,false,false,false,false,false,nishikawa
6.895600000023842,7.318,0,0,73,false,false,false,false,true,nishikawa
7.318,8.0375,0,0,71,false,false,false,false,false,nishikawa
8.0375,8.246900000035764,0,0,73.5,false,false,true,false,false,nishikawa
8.246900000035764,8.342400000035763,0,0,74.5,false,false,true,false,true,nishikawa
8.342400000035763,8.904,0,0,77,false,false,true,false,false,nishikawa
8.904,9.94530000001192,0,0,73.5,false,false,false,false,false,nishikawa
9.94530000001192,10.155700000047684,0,0,74,false,false,true,false,false,nishikawa
10.155700000047684,10.254200000047684,0,0,75,false,false,false,false,false,nishikawa
10.254200000047684,10.839800000011921,0,0,100,false,false,true,false,false,nishikawa
10.839800000011921,10.939100000023842,0,0,102,false,false,false,false,false,nishikawa
10.939100000023842,12.4665,0,0,101.5,false,false,true,false,true,nishikawa
12.4665,14.119700000047683,0,0,102,false,false,true,false,false,nishikawa
14.119700000047683,16.0315,0,0,101.5,false,false,true,false,true,nishikawa
16.0315,33.5315,0,0,102,false,false,true,false,false,nishikawa
33.5315,34.767800000011924,0,0,100.5,false,false,true,false,true,nishikawa
34.767800000011924,35.043,0,0,100,false,false,false,false,true,nishikawa
35.043,54.57110000002384,0,0,21.5,false,false,false,false,false,nishikawa
54.57110000002384,55.933600000023844,0,0,32,false,false,true,false,false,nishikawa
55.933600000023844,56.02770000004768,0,0,33,false,false,false,false,false,nishikawa
56.02770000004768,57.4625,0,0,102,false,false,true,false,false,nishikawa
57.4625,58.6235,0,0,101.5,false,false,true,false,true,nishikawa
58.6235,63.992,0,0,102,false,false,true,false,false,nishikawa
63.992,67.67930000001192,0,0,101.5,false,false,true,false,true,nishikawa
67.67930000001192,73.01390000003578,0,0,101,false,false,true,false,false,nishikawa
73.01390000003578,75.42080000001192,0,0,92,false,false,false,false,false,nishikawa
75.42080000001192,78.92960000002385,0,0,101,false,false,true,false,false,nishikawa
78.92960000002385,95.27590000003578,0,0,31,false,false,false,false,false,nishikawa
95.27590000003578,96.77660000002385,0,0,102,false,false,true,false,false,nishikawa
96.77660000002385,98.05680000001193,0,0,101.5,false,false,true,false,true,nishikawa
98.05680000001193,107.76740000003576,0,0,101,false,false,true,false,false,nishikawa
107.76740000003576,113.78060000002385,0,0,79.5,false,false,false,false,false,nishikawa
113.78060000002385,115.42580000001193,0,0,88,false,false,true,false,false,nishikawa
115.42580000001193,137.54560000002385,0,0,10,false,false,false,false,false,nishikawa
137.54560000002385,138.7682000000477,0,0,17.5,false,false,true,false,false,nishikawa
138.7682000000477,138.87800000000001,0,0,18.5,false,false,false,false,false,nishikawa
138.87800000000001,139.7645,0,0,100,false,false,true,false,false,nishikawa
139.7645,140.07080000001193,0,0,102,false,false,false,false,false,nishikawa
140.07080000001193,142.8912000000477,0,0,101.5,false,false,true,false,true,nishikawa
142.8912000000477,148.37160000002385,0,0,103,false,false,true,false,false,nishikawa
148.37160000002385,149.2612000000477,0,0,101.5,false,false,true,false,true,nishikawa
149.2612000000477,149.59830000001193,0,0,102,false,false,true,false,false,nishikawa
149.59830000001193,151.999,0,0,101.5,false,false,true,false,true,nishikawa
151.999,159.37840000003578,0,0,101,false,false,true,false,false,nishikawa
159.37840000003578,169.26910000002385,0,0,63,false,false,false,false,false,nishikawa
169.26910000002385,169.51420000004768,0,0,62.5,false,false,true,false,false,nishikawa
169.51420000004768,170.627,0,0,60,false,false,false,false,false,nishikawa
170.627,173.079,0,0,103,false,false,true,false,false,nishikawa
173.079,173.49040000003578,0,0,101.5,false,false,true,false,true,nishikawa
