Start,End,Condition,Num,Id
-1.32,287.9583999999985,0,2,0,tanokashira
287.9583999999985,288.2616000000015,0,2,1,tanokashira
288.2616000000015,379.6916000000015,0,2,0,tanokashira
379.6916000000015,380.17319999999927,0,2,5,tanokashira
380.17319999999927,406.52169999999927,0,2,0,tanokashira
406.52169999999927,406.8226000000015,0,2,5,tanokashira
406.8226000000015,407.02419999999927,0,2,0,tanokashira
407.02419999999927,407.12739999999854,0,2,5,tanokashira
407.12739999999854,407.52980000000076,0,2,0,tanokashira
407.52980000000076,408.7618999999985,0,2,5,tanokashira
