Start,End,Condition,Num,Id
-0.17,110.21679999999702,2,1,0
110.21679999999702,110.29019999999926,2,1,1
110.29019999999926,110.36739999999851,2,1,2
110.36739999999851,111.2285,2,1,3
111.2285,111.444,2,1,2
111.444,111.55,2,1,1
111.55,112.6398999999985,2,1,0
112.6398999999985,113.61379999999701,2,1,5
113.61379999999701,156.22329999999704,2,1,0
156.22329999999704,156.3905999999978,2,1,1
156.3905999999978,185.42029999999704,2,1,0
185.42029999999704,186.60289999999853,2,1,5
186.60289999999853,186.72629999999702,2,1,0
186.72629999999702,189.05179999999703,2,1,5
189.05179999999703,291.6445,2,1,0
291.6445,292.340799999997,2,1,1
292.340799999997,293.154299999997,2,1,0
293.154299999997,293.29019999999923,2,1,1
293.29019999999923,336.29699999999997,2,1,0
336.29699999999997,337.1238999999985,2,1,5
