Start,End,Condition,Num,Id
-0.93,21.507400000095366,1,5,0,sei
21.507400000095366,22.112800000071527,1,5,1,sei
22.112800000071527,36.72990000009537,1,5,0,sei
36.72990000009537,37.03630000007153,1,5,5,sei
37.03630000007153,37.2945,1,5,2,sei
37.2945,37.6985,1,5,1,sei
37.6985,39.67640000009537,1,5,2,sei
39.67640000009537,40.418300000071525,1,5,4,sei
40.418300000071525,41.11390000009537,1,5,5,sei
41.11390000009537,50.45920000004769,1,5,0,sei
50.45920000004769,50.743100000023844,1,5,1,sei
50.743100000023844,58.5175,1,5,0,sei
58.5175,59.23090000009537,1,5,1,sei
59.23090000009537,59.417200000047686,1,5,0,sei
59.417200000047686,59.926100000023844,1,5,1,sei
59.926100000023844,61.74410000002384,1,5,0,sei
61.74410000002384,62.060900000095366,1,5,5,sei
62.060900000095366,62.79110000002384,1,5,4,sei
62.79110000002384,63.976400000095374,1,5,1,sei
63.976400000095374,64.16749999999999,1,5,0,sei
64.16749999999999,64.93160000002383,1,5,5,sei
64.93160000002383,66.70990000009536,1,5,0,sei
66.70990000009536,67.39399999999999,1,5,5,sei
67.39399999999999,67.5705,1,5,4,sei
67.5705,68.18360000002383,1,5,5,sei
68.18360000002383,68.49960000002383,1,5,0,sei
68.49960000002383,72.76510000002384,1,5,1,sei
72.76510000002384,73.24080000007152,1,5,2,sei
73.24080000007152,75.28780000007151,1,5,1,sei
75.28780000007151,102.42570000004768,1,5,0,sei
102.42570000004768,102.651,1,5,1,sei
102.651,103.31170000004768,1,5,0,sei
103.31170000004768,103.49730000007152,1,5,1,sei
103.49730000007152,104.34760000002383,1,5,0,sei
104.34760000002383,104.60710000002383,1,5,1,sei
104.60710000002383,106.1775,1,5,3,sei
106.1775,106.49980000007152,1,5,5,sei
106.49980000007152,114.72349999999999,1,5,0,sei
114.72349999999999,115.43890000009536,1,5,3,sei
115.43890000009536,116.13760000002384,1,5,4,sei
116.13760000002384,116.40160000002383,1,5,3,sei
116.40160000002383,116.73040000009536,1,5,2,sei
116.73040000009536,116.86310000002383,1,5,1,sei
116.86310000002383,118.04320000004768,1,5,2,sei
118.04320000004768,118.35,1,5,3,sei
118.35,118.54630000007153,1,5,2,sei
118.54630000007153,118.70760000002383,1,5,1,sei
118.70760000002383,128.11840000009536,1,5,0,sei
128.11840000009536,129.05330000007152,1,5,1,sei
129.05330000007152,132.9178000000715,1,5,0,sei
132.9178000000715,133.97010000002385,1,5,5,sei
133.97010000002385,134.35070000004768,1,5,1,sei
134.35070000004768,140.692,1,5,0,sei
140.692,142.94910000002383,1,5,4,sei
142.94910000002383,143.3013000000715,1,5,5,sei
143.3013000000715,144.84370000004768,1,5,1,sei
144.84370000004768,145.2447000000477,1,5,2,sei
145.2447000000477,147.7063000000715,1,5,0,sei
147.7063000000715,151.27640000009535,1,5,1,sei
151.27640000009535,151.50620000004767,1,5,0,sei
151.50620000004767,151.68420000004767,1,5,1,sei
151.68420000004767,155.153,1,5,0,sei
155.153,155.50110000002383,1,5,5,sei
155.50110000002383,158.53370000004767,1,5,0,sei
158.53370000004767,159.22230000007153,1,5,1,sei
159.22230000007153,161.6893000000715,1,5,0,sei
161.6893000000715,162.93860000002383,1,5,4,sei
162.93860000002383,163.09560000002384,1,5,0,sei
163.09560000002384,163.27770000004767,1,5,1,sei
163.27770000004767,167.42260000002383,1,5,0,sei
167.42260000002383,167.602,1,5,1,sei
167.602,169.6695,1,5,0,sei
169.6695,170.111,1,5,5,sei
170.111,170.89510000002383,1,5,1,sei
170.89510000002383,171.90410000002385,1,5,5,sei
171.90410000002385,173.75340000009535,1,5,4,sei
173.75340000009535,173.98820000004767,1,5,3,sei
173.98820000004767,174.36390000009536,1,5,4,sei
174.36390000009536,175.46520000004767,1,5,3,sei
