Start,End,Condition,Num,Status
-0.93,16.066400000095367,1,5,bystander
16.066400000095367,22.898300000071526,1,5,sideparticipant
22.898300000071526,24.478600000023842,1,5,addressee
24.478600000023842,26.408300000071527,1,5,sideparticipant
26.408300000071527,33.416400000095365,1,5,bystander
33.416400000095365,34.139,1,5,speaker
34.139,45.654800000071525,1,5,sideparticipant
45.654800000071525,46.65920000004768,1,5,addressee
46.65920000004768,56.578100000023845,1,5,sideparticipant
56.578100000023845,56.92420000004768,1,5,addressee
56.92420000004768,61.90340000009537,1,5,sideparticipant
61.90340000009537,63.97680000007153,1,5,speaker
63.97680000007153,81.6155,1,5,sideparticipant
81.6155,81.86649999999999,1,5,addressee
81.86649999999999,83.40540000009536,1,5,sideparticipant
83.40540000009536,83.94760000002384,1,5,addressee
83.94760000002384,94.29190000009537,1,5,sideparticipant
94.29190000009537,95.78440000009536,1,5,speaker
95.78440000009536,110.25990000009536,1,5,sideparticipant
110.25990000009536,113.19060000002384,1,5,speaker
113.19060000002384,118.86240000009536,1,5,sideparticipant
118.86240000009536,120.36070000004767,1,5,speaker
120.36070000004767,136.67149999999998,1,5,sideparticipant
136.67149999999998,137.81170000004767,1,5,addressee
137.81170000004767,141.00540000009536,1,5,sideparticipant
141.00540000009536,142.17170000004768,1,5,speaker
142.17170000004768,152.30910000002385,1,5,sideparticipant
152.30910000002385,153.57049999999998,1,5,speaker
153.57049999999998,164.17770000004768,1,5,sideparticipant
164.17770000004768,166.26340000009537,1,5,speaker
166.26340000009537,183.84120000004768,1,5,sideparticipant
183.84120000004768,196.59440000009536,1,5,bystander
196.59440000009536,198.4298000000715,1,5,sideparticipant
198.4298000000715,199.905,1,5,speaker
199.905,205.4562000000477,1,5,sideparticipant
205.4562000000477,207.65060000002384,1,5,speaker
207.65060000002384,213.34380000007152,1,5,sideparticipant
213.34380000007152,214.65170000004767,1,5,speaker
214.65170000004767,216.0655,1,5,sideparticipant
216.0655,217.10080000007153,1,5,speaker
217.10080000007153,233.12560000002384,1,5,sideparticipant
233.12560000002384,233.48610000002384,1,5,addressee
233.48610000002384,240.63510000002384,1,5,sideparticipant
240.63510000002384,241.04740000009537,1,5,addressee
241.04740000009537,245.2415,1,5,sideparticipant
245.2415,246.9947000000477,1,5,addressee
246.9947000000477,252.39990000009536,1,5,sideparticipant
252.39990000009536,252.80270000004768,1,5,addressee
252.80270000004768,265.9987000000477,1,5,sideparticipant
265.9987000000477,269.2138000000715,1,5,speaker
269.2138000000715,284.37580000007154,1,5,sideparticipant
284.37580000007154,285.61860000002383,1,5,speaker
285.61860000002383,285.8243000000715,1,5,sideparticipant
285.8243000000715,286.02790000009537,1,5,addressee
286.02790000009537,289.63490000009534,1,5,sideparticipant
289.63490000009534,294.0202000000477,1,5,speaker
294.0202000000477,331.24580000007154,1,5,sideparticipant
331.24580000007154,333.90999999999997,1,5,bystander
333.90999999999997,335.41630000007154,1,5,speaker
335.41630000007154,337.2862000000477,1,5,sideparticipant
337.2862000000477,341.08980000007153,1,5,speaker
341.08980000007153,342.4477000000477,1,5,sideparticipant
342.4477000000477,344.57980000007154,1,5,speaker
344.57980000007154,350.106,1,5,sideparticipant
350.106,350.5702000000477,1,5,addressee
350.5702000000477,351.02820000004766,1,5,sideparticipant
351.02820000004766,351.28820000004765,1,5,addressee
351.28820000004765,352.0383000000715,1,5,sideparticipant
352.0383000000715,353.26590000009537,1,5,addressee
353.26590000009537,378.73270000004766,1,5,sideparticipant
378.73270000004766,380.58940000009534,1,5,speaker
380.58940000009534,409.44080000007153,1,5,sideparticipant
409.44080000007153,410.7968000000715,1,5,speaker
410.7968000000715,415.1223000000715,1,5,sideparticipant
415.1223000000715,415.875,1,5,addressee
415.875,426.7675,1,5,sideparticipant
426.7675,427.7795,1,5,addressee
427.7795,444.9844000000954,1,5,sideparticipant
444.9844000000954,445.43420000004767,1,5,speaker
