Start,End,Condition,Num,Id
335.9966000000238,344.18039999997615,2,0,0,sei
344.18039999997615,345.41569999992845,2,0,5,sei
345.41569999992845,345.61739999997616,2,0,0,sei
345.61739999997616,349.2285,2,0,1,sei
349.2285,353.0776999999285,2,0,0,sei
353.0776999999285,353.57289999997613,2,0,3,sei
353.57289999997613,354.07439999997615,2,0,2,sei
354.07439999997615,354.3001000000238,2,0,1,sei
354.3001000000238,354.71910000002384,2,0,0,sei
354.71910000002384,355.20469999992844,2,0,5,sei
355.20469999992844,357.24039999997615,2,0,4,sei
357.24039999997615,359.32619999992846,2,0,0,sei
359.32619999992846,359.577,2,0,4,sei
359.577,360.7413999999761,2,0,2,sei
360.7413999999761,361.15049999999997,2,0,3,sei
361.15049999999997,361.7422999999523,2,0,2,sei
361.7422999999523,361.9665,2,0,1,sei
361.9665,362.4065,2,0,3,sei
362.4065,375.8018999999762,2,0,0,sei
375.8018999999762,376.0347999999523,2,0,5,sei
376.0347999999523,379.55069999992844,2,0,0,sei
379.55069999992844,380.0621000000238,2,0,1,sei
380.0621000000238,380.98839999997614,2,0,0,sei
380.98839999997614,381.6746000000238,2,0,1,sei
381.6746000000238,384.9625,2,0,0,sei
384.9625,387.1217999999523,2,0,5,sei
387.1217999999523,389.3047999999523,2,0,1,sei
389.3047999999523,390.47739999997617,2,0,0,sei
390.47739999997617,392.57010000002384,2,0,1,sei
392.57010000002384,403.59889999997614,2,0,0,sei
403.59889999997614,404.15729999995233,2,0,1,sei
404.15729999995233,405.25510000002384,2,0,2,sei
405.25510000002384,405.58299999999997,2,0,3,sei
405.58299999999997,406.2343999999761,2,0,4,sei
406.2343999999761,406.9481999999285,2,0,3,sei
406.9481999999285,408.5261000000238,2,0,2,sei
408.5261000000238,408.7552999999523,2,0,1,sei
408.7552999999523,408.9747999999523,2,0,2,sei
408.9747999999523,409.315,2,0,0,sei
409.315,409.51849999999996,2,0,5,sei
409.51849999999996,412.6405,2,0,0,sei
412.6405,413.2812999999523,2,0,5,sei
413.2812999999523,413.47369999992844,2,0,0,sei
413.47369999992844,414.6375,2,0,1,sei
414.6375,414.8066000000238,2,0,5,sei
414.8066000000238,414.9893999999762,2,0,4,sei
414.9893999999762,415.3192999999523,2,0,5,sei
415.3192999999523,415.5206000000238,2,0,4,sei
415.5206000000238,415.9311999999285,2,0,5,sei
415.9311999999285,423.8412999999523,2,0,0,sei
423.8412999999523,424.9835,2,0,1,sei
424.9835,425.21689999997614,2,0,0,sei
425.21689999997614,427.36969999992846,2,0,1,sei
427.36969999992846,438.1097999999523,2,0,0,sei
438.1097999999523,438.3535,2,0,1,sei
438.3535,438.54569999992844,2,0,2,sei
438.54569999992844,438.8265,2,0,0,sei
438.8265,439.0572999999523,2,0,5,sei
439.0572999999523,439.5031999999285,2,0,0,sei
439.5031999999285,440.408,2,0,1,sei
440.408,444.6735,2,0,0,sei
444.6735,445.327,2,0,1,sei
445.327,446.7992999999523,2,0,0,sei
446.7992999999523,447.2415,2,0,5,sei
