Start,End,Condition,Num,Status
-5.19,-0.9343000000119215,2,3,sideparticipant,sugiyama
-0.9343000000119215,0.22260000002384128,2,3,speaker,sugiyama
0.22260000002384128,4.577900000035762,2,3,sideparticipant,sugiyama
4.577900000035762,5.678100000023842,2,3,speaker,sugiyama
5.678100000023842,11.357999999999997,2,3,sideparticipant,sugiyama
11.357999999999997,13.45130000001192,2,3,speaker,sugiyama
13.45130000001192,15.99060000002384,2,3,sideparticipant,sugiyama
15.99060000002384,17.51510000002384,2,3,speaker,sugiyama
17.51510000002384,19.13330000001192,2,3,sideparticipant,sugiyama
19.13330000001192,20.15660000002384,2,3,speaker,sugiyama
20.15660000002384,26.445199999988077,2,3,sideparticipant,sugiyama
26.445199999988077,27.294,2,3,speaker,sugiyama
27.294,30.95830000001192,2,3,sideparticipant,sugiyama
30.95830000001192,32.34,2,3,speaker,sugiyama
32.34,33.51719999998808,2,3,sideparticipant,sugiyama
33.51719999998808,34.364400000035765,2,3,speaker,sugiyama
34.364400000035765,35.331,2,3,sideparticipant,sugiyama
35.331,36.42530000001192,2,3,speaker,sugiyama
36.42530000001192,47.824800000011926,2,3,sideparticipant,sugiyama
47.824800000011926,51.0685,2,3,speaker,sugiyama
51.0685,58.210199999988085,2,3,sideparticipant,sugiyama
58.210199999988085,59.72790000003576,2,3,speaker,sugiyama
59.72790000003576,65.27010000002385,2,3,sideparticipant,sugiyama
65.27010000002385,66.24280000001193,2,3,speaker,sugiyama
66.24280000001193,86.99180000001192,2,3,sideparticipant,sugiyama
86.99180000001192,87.87380000001193,2,3,speaker,sugiyama
87.87380000001193,89.10300000000001,2,3,sideparticipant,sugiyama
89.10300000000001,90.29090000003576,2,3,speaker,sugiyama
90.29090000003576,95.90510000002385,2,3,sideparticipant,sugiyama
95.90510000002385,97.40019999998808,2,3,speaker,sugiyama
97.40019999998808,102.05,2,3,sideparticipant,sugiyama
102.05,104.62630000001192,2,3,speaker,sugiyama
104.62630000001192,107.02790000003577,2,3,sideparticipant,sugiyama
107.02790000003577,108.90310000002384,2,3,speaker,sugiyama
108.90310000002384,109.98469999998808,2,3,sideparticipant,sugiyama
109.98469999998808,111.2155,2,3,speaker,sugiyama
111.2155,112.62880000001192,2,3,sideparticipant,sugiyama
112.62880000001192,114.49730000001192,2,3,speaker,sugiyama
114.49730000001192,116.49830000001192,2,3,sideparticipant,sugiyama
116.49830000001192,117.86840000003576,2,3,speaker,sugiyama
117.86840000003576,124.21919999998809,2,3,sideparticipant,sugiyama
124.21919999998809,125.80060000002385,2,3,speaker,sugiyama
125.80060000002385,143.601,2,3,sideparticipant,sugiyama
143.601,145.47010000002385,2,3,speaker,sugiyama
145.47010000002385,148.81010000002385,2,3,sideparticipant,sugiyama
148.81010000002385,149.78590000003575,2,3,speaker,sugiyama
149.78590000003575,167.40119999998808,2,3,sideparticipant,sugiyama
167.40119999998808,168.234,2,3,speaker,sugiyama
168.234,191.1785,2,3,sideparticipant,sugiyama
191.1785,192.08580000001191,2,3,speaker,sugiyama
192.08580000001191,193.68,2,3,sideparticipant,sugiyama
193.68,195.47569999998808,2,3,speaker,sugiyama
195.47569999998808,206.63830000001192,2,3,sideparticipant,sugiyama
206.63830000001192,210.26410000002383,2,3,speaker,sugiyama
210.26410000002383,217.78990000003577,2,3,sideparticipant,sugiyama
217.78990000003577,219.14140000003576,2,3,speaker,sugiyama
219.14140000003576,231.99890000003577,2,3,sideparticipant,sugiyama
231.99890000003577,232.9478000000119,2,3,speaker,sugiyama
232.9478000000119,249.60780000001193,2,3,sideparticipant,sugiyama
249.60780000001193,253.28810000002386,2,3,speaker,sugiyama
253.28810000002386,257.17810000002385,2,3,sideparticipant,sugiyama
257.17810000002385,260.8858000000119,2,3,speaker,sugiyama
260.8858000000119,263.6386999999881,2,3,sideparticipant,sugiyama
263.6386999999881,265.0558000000119,2,3,speaker,sugiyama
265.0558000000119,269.44090000003575,2,3,sideparticipant,sugiyama
269.44090000003575,272.76790000003575,2,3,speaker,sugiyama
272.76790000003575,281.54240000003574,2,3,sideparticipant,sugiyama
281.54240000003574,284.4796999999881,2,3,speaker,sugiyama
284.4796999999881,295.7718000000119,2,3,sideparticipant,sugiyama
295.7718000000119,297.3984000000358,2,3,speaker,sugiyama
297.3984000000358,302.9663000000119,2,3,sideparticipant,sugiyama
302.9663000000119,304.5884000000358,2,3,speaker,sugiyama
304.5884000000358,308.01460000002385,2,3,sideparticipant,sugiyama
