Start,End,Condition,Num,Status
152.56320000000298,153.51540000000594,0,4,speaker,suzuki
153.51540000000594,153.813799999997,0,4,addressee,suzuki
153.813799999997,163.6555,0,4,sideparticipant,suzuki
163.6555,165.8275,0,4,speaker,suzuki
165.8275,187.29209999999404,0,4,sideparticipant,suzuki
187.29209999999404,189.25959999999404,0,4,addressee,suzuki
189.25959999999404,196.80540000000596,0,4,sideparticipant,suzuki
196.80540000000596,197.93509999999404,0,4,speaker,suzuki
197.93509999999404,199.23820000000296,0,4,sideparticipant,suzuki
199.23820000000296,199.44920000000297,0,4,addressee,suzuki
199.44920000000297,200.54899999999998,0,4,sideparticipant,suzuki
200.54899999999998,203.33809999999403,0,4,speaker,suzuki
203.33809999999403,206.55609999999402,0,4,sideparticipant,suzuki
206.55609999999402,207.65779999999702,0,4,speaker,suzuki
207.65779999999702,209.84890000000595,0,4,sideparticipant,suzuki
209.84890000000595,212.67970000000298,0,4,speaker,suzuki
212.67970000000298,216.710299999997,0,4,sideparticipant,suzuki
216.710299999997,218.03179999999702,0,4,addressee,suzuki
218.03179999999702,218.31109999999404,0,4,sideparticipant,suzuki
218.31109999999404,221.22909999999402,0,4,speaker,suzuki
221.22909999999402,239.38320000000297,0,4,sideparticipant,suzuki
239.38320000000297,239.69779999999702,0,4,speaker,suzuki
239.69779999999702,240.72640000000595,0,4,sideparticipant,suzuki
240.72640000000595,243.32290000000594,0,4,speaker,suzuki
243.32290000000594,249.61690000000596,0,4,sideparticipant,suzuki
249.61690000000596,250.363299999997,0,4,addressee,suzuki
250.363299999997,251.23129999999702,0,4,sideparticipant,suzuki
251.23129999999702,252.923299999997,0,4,speaker,suzuki
252.923299999997,256.88809999999404,0,4,sideparticipant,suzuki
256.88809999999404,257.587799999997,0,4,addressee,suzuki
257.587799999997,260.36409999999404,0,4,sideparticipant,suzuki
260.36409999999404,261.221,0,4,addressee,suzuki
261.221,302.662299999997,0,4,sideparticipant,suzuki
302.662299999997,305.52920000000296,0,4,speaker,suzuki
305.52920000000296,317.33009999999405,0,4,sideparticipant,suzuki
317.33009999999405,320.68690000000595,0,4,speaker,suzuki
320.68690000000595,336.13359999999403,0,4,sideparticipant,suzuki
336.13359999999403,338.85820000000297,0,4,speaker,suzuki
338.85820000000297,344.62,0,4,sideparticipant,suzuki
344.62,345.08840000000595,0,4,addressee,suzuki
345.08840000000595,365.79590000000593,0,4,sideparticipant,suzuki
365.79590000000593,368.206,0,4,speaker,suzuki
368.206,415.66949999999997,0,4,sideparticipant,suzuki
415.66949999999997,419.205700000003,0,4,bystander,suzuki
419.205700000003,420.534400000006,0,4,sideparticipant,suzuki
420.534400000006,422.32920000000297,0,4,speaker,suzuki
422.32920000000297,440.61779999999703,0,4,sideparticipant,suzuki
440.61779999999703,442.182599999994,0,4,speaker,suzuki
442.182599999994,451.81940000000594,0,4,sideparticipant,suzuki
451.81940000000594,453.10709999999403,0,4,speaker,suzuki
