Start,End,Condition,Num,Status
-3.28,-2.9193999999985096,1,0,sideparticipant,tanokashira
-2.9193999999985096,-2.4567999999970196,1,0,addressee,tanokashira
-2.4567999999970196,-1.5855,1,0,sideparticipant,tanokashira
-1.5855,-0.5890999999977646,1,0,speaker,tanokashira
-0.5890999999977646,-0.31999999999999984,1,0,addressee,tanokashira
-0.31999999999999984,0.5297000000029803,1,0,sideparticipant,tanokashira
0.5297000000029803,0.6140000000000003,1,0,addressee,tanokashira
0.6140000000000003,3.0487000000029805,1,0,speaker,tanokashira
3.0487000000029805,5.03960000000149,1,0,sideparticipant,tanokashira
5.03960000000149,5.412700000002982,1,0,addressee,tanokashira
5.412700000002982,6.478800000000746,1,0,sideparticipant,tanokashira
6.478800000000746,9.22270000000298,1,0,speaker,tanokashira
9.22270000000298,13.86610000000149,1,0,sideparticipant,tanokashira
13.86610000000149,14.98720000000298,1,0,addressee,tanokashira
14.98720000000298,15.851,1,0,sideparticipant,tanokashira
15.851,16.560300000000744,1,0,addressee,tanokashira
16.560300000000744,21.034800000000743,1,0,sideparticipant,tanokashira
21.034800000000743,21.166,1,0,addressee,tanokashira
21.166,23.927900000002236,1,0,sideparticipant,tanokashira
23.927900000002236,24.20170000000298,1,0,addressee,tanokashira
24.20170000000298,27.48970000000298,1,0,sideparticipant,tanokashira
27.48970000000298,28.313900000002235,1,0,addressee,tanokashira
28.313900000002235,32.550400000002234,1,0,sideparticipant,tanokashira
32.550400000002234,33.29710000000149,1,0,addressee,tanokashira
33.29710000000149,34.174,1,0,speaker,tanokashira
34.174,36.117400000002235,1,0,sideparticipant,tanokashira
36.117400000002235,36.866200000002976,1,0,addressee,tanokashira
36.866200000002976,39.23710000000149,1,0,sideparticipant,tanokashira
39.23710000000149,39.24070000000298,1,0,addressee,tanokashira
39.24070000000298,43.00690000000223,1,0,sideparticipant,tanokashira
43.00690000000223,43.835499999999996,1,0,addressee,tanokashira
43.835499999999996,44.87560000000149,1,0,sideparticipant,tanokashira
44.87560000000149,46.45460000000149,1,0,addressee,tanokashira
46.45460000000149,47.1635,1,0,sideparticipant,tanokashira
47.1635,48.08390000000223,1,0,addressee,tanokashira
48.08390000000223,51.91320000000298,1,0,speaker,tanokashira
51.91320000000298,53.3155,1,0,sideparticipant,tanokashira
53.3155,54.621600000001486,1,0,addressee,tanokashira
54.621600000001486,55.987600000001486,1,0,sideparticipant,tanokashira
55.987600000001486,56.179,1,0,addressee,tanokashira
56.179,57.615,1,0,sideparticipant,tanokashira
57.615,58.326,1,0,addressee,tanokashira
58.326,58.484300000000744,1,0,sideparticipant,tanokashira
58.484300000000744,58.839999999999996,1,0,addressee,tanokashira
58.839999999999996,59.359800000000746,1,0,sideparticipant,tanokashira
59.359800000000746,60.41320000000298,1,0,addressee,tanokashira
60.41320000000298,60.73740000000224,1,0,sideparticipant,tanokashira
60.73740000000224,61.331900000002236,1,0,addressee,tanokashira
61.331900000002236,61.925,1,0,sideparticipant,tanokashira
61.925,62.19610000000149,1,0,addressee,tanokashira
62.19610000000149,69.525,1,0,sideparticipant,tanokashira
69.525,70.96990000000224,1,0,addressee,tanokashira
70.96990000000224,72.25630000000075,1,0,sideparticipant,tanokashira
72.25630000000075,75.0135,1,0,addressee,tanokashira
75.0135,75.18210000000148,1,0,sideparticipant,tanokashira
75.18210000000148,80.18490000000223,1,0,speaker,tanokashira
80.18490000000223,83.18930000000074,1,0,sideparticipant,tanokashira
83.18930000000074,84.37920000000298,1,0,speaker,tanokashira
84.37920000000298,91.08580000000075,1,0,sideparticipant,tanokashira
91.08580000000075,94.7385,1,0,speaker,tanokashira
94.7385,96.97530000000074,1,0,sideparticipant,tanokashira
96.97530000000074,97.9226000000015,1,0,addressee,tanokashira
97.9226000000015,98.14870000000298,1,0,sideparticipant,tanokashira
98.14870000000298,99.05120000000298,1,0,addressee,tanokashira
99.05120000000298,99.77010000000149,1,0,sideparticipant,tanokashira
99.77010000000149,100.765,1,0,addressee,tanokashira
100.765,103.81070000000298,1,0,sideparticipant,tanokashira
103.81070000000298,105.06370000000298,1,0,addressee,tanokashira
105.06370000000298,108.74070000000297,1,0,sideparticipant,tanokashira
108.74070000000297,111.6931000000015,1,0,addressee,tanokashira
111.6931000000015,112.3935,1,0,sideparticipant,tanokashira
112.3935,115.14960000000148,1,0,addressee,tanokashira
115.14960000000148,117.99630000000074,1,0,sideparticipant,tanokashira
117.99630000000074,121.125,1,0,addressee,tanokashira
121.125,122.0255,1,0,sideparticipant,tanokashira
122.0255,123.43840000000223,1,0,addressee,tanokashira
123.43840000000223,127.50049999999999,1,0,sideparticipant,tanokashira
127.50049999999999,129.17070000000297,1,0,addressee,tanokashira
129.17070000000297,129.46020000000297,1,0,sideparticipant,tanokashira
129.46020000000297,130.16280000000074,1,0,bystander,tanokashira
130.16280000000074,130.6105,1,0,addressee,tanokashira
130.6105,131.45190000000224,1,0,bystander,tanokashira
131.45190000000224,131.45640000000225,1,0,addressee,tanokashira
131.45640000000225,132.44770000000298,1,0,bystander,tanokashira
132.44770000000298,132.57920000000297,1,0,addressee,tanokashira
132.57920000000297,132.9986000000015,1,0,bystander,tanokashira
132.9986000000015,133.63740000000223,1,0,addressee,tanokashira
133.63740000000223,135.47540000000222,1,0,bystander,tanokashira
135.47540000000222,136.024,1,0,addressee,tanokashira
136.024,137.38870000000298,1,0,bystander,tanokashira
137.38870000000298,137.72299999999998,1,0,addressee,tanokashira
137.72299999999998,143.40790000000223,1,0,bystander,tanokashira
143.40790000000223,147.78720000000297,1,0,sideparticipant,tanokashira
147.78720000000297,151.49290000000224,1,0,addressee,tanokashira
151.49290000000224,154.85770000000298,1,0,sideparticipant,tanokashira
154.85770000000298,156.58410000000148,1,0,addressee,tanokashira
