Start,End,Condition,Num,Id
0.0,1.9685,2,3,0
1.9685,5.222699999988079,2,3,1
5.222699999988079,8.111800000011922,2,3,0
8.111800000011922,8.190699999988079,2,3,5
8.190699999988079,8.82280000001192,2,3,4
8.82280000001192,8.825699999988078,2,3,3
8.825699999988078,9.060900000035764,2,3,4
9.060900000035764,9.14,2,3,5
9.14,9.212100000023842,2,3,4
9.212100000023842,9.269600000023841,2,3,5
9.269600000023841,9.908,2,3,0
9.908,9.99369999998808,2,3,1
9.99369999998808,10.05669999998808,2,3,3
10.05669999998808,10.060100000023843,2,3,4
10.060100000023843,10.293,2,3,5
10.293,10.647199999988079,2,3,4
10.647199999988079,10.759900000035763,2,3,5
10.759900000035763,10.8155,2,3,4
10.8155,11.4825,2,3,5
11.4825,13.472600000023842,2,3,0
13.472600000023842,14.16580000001192,2,3,5
14.16580000001192,14.481800000011921,2,3,0
14.481800000011921,14.720600000023842,2,3,5
14.720600000023842,16.697699999988078,2,3,4
16.697699999988078,16.751100000023843,2,3,5
16.751100000023843,17.47930000001192,2,3,0
17.47930000001192,17.703900000035762,2,3,2
17.703900000035762,21.08840000003576,2,3,3
21.08840000003576,22.20319999998808,2,3,2
22.20319999998808,22.4895,2,3,1
22.4895,22.58260000002384,2,3,2
22.58260000002384,22.6465,2,3,3
22.6465,22.709,2,3,4
22.709,22.876900000035764,2,3,3
22.876900000035764,23.84769999998808,2,3,4
23.84769999998808,24.3195,2,3,5
24.3195,25.129900000035764,2,3,0
25.129900000035764,26.193800000011922,2,3,3
26.193800000011922,26.27530000001192,2,3,4
26.27530000001192,26.3705,2,3,0
26.3705,26.3745,2,3,5
26.3745,26.45119999998808,2,3,4
26.45119999998808,26.616400000035764,2,3,5
26.616400000035764,26.69280000001192,2,3,4
26.69280000001192,27.23319999998808,2,3,5
27.23319999998808,30.10480000001192,2,3,0
30.10480000001192,33.91030000001192,2,3,3
33.91030000001192,34.05269999998808,2,3,2
34.05269999998808,35.14080000001192,2,3,1
35.14080000001192,35.28080000001192,2,3,0
35.28080000001192,35.57819999998808,2,3,1
35.57819999998808,35.824300000011924,2,3,0
35.824300000011924,36.342,2,3,5
36.342,36.466,2,3,4
36.466,36.61830000001192,2,3,5
36.61830000001192,36.708,2,3,0
36.708,36.93710000002384,2,3,5
36.93710000002384,36.94019999998808,2,3,0
36.94019999998808,37.03810000002384,2,3,5
37.03810000002384,37.083300000011924,2,3,4
37.083300000011924,37.12830000001192,2,3,3
37.12830000001192,37.72880000001192,2,3,4
37.72880000001192,38.31790000003576,2,3,3
38.31790000003576,38.50980000001192,2,3,4
38.50980000001192,38.87269999998808,2,3,5
38.87269999998808,38.94090000003576,2,3,0
38.94090000003576,39.08769999998808,2,3,5
39.08769999998808,39.65569999998808,2,3,0
39.65569999998808,40.0535,2,3,5
40.0535,40.210600000023845,2,3,0
40.210600000023845,40.63710000002384,2,3,1
40.63710000002384,41.27919999998808,2,3,2
41.27919999998808,45.40190000003576,2,3,3
45.40190000003576,45.50519999998808,2,3,4
45.50519999998808,49.08919999998808,2,3,0
49.08919999998808,49.166699999988076,2,3,4
49.166699999988076,51.78710000002384,2,3,3
51.78710000002384,52.1165,2,3,4
52.1165,52.12019999998808,2,3,5
52.12019999998808,52.358699999988076,2,3,0
52.358699999988076,53.01090000003576,2,3,1
53.01090000003576,54.26719999998808,2,3,0
54.26719999998808,54.4135,2,3,5
54.4135,54.69619999998808,2,3,0
54.69619999998808,55.54519999998808,2,3,5
55.54519999998808,57.401400000035764,2,3,4
57.401400000035764,57.54390000003576,2,3,5
57.54390000003576,59.989,2,3,0
59.989,61.047,2,3,5
61.047,61.09330000001192,2,3,0
61.09330000001192,62.47490000003576,2,3,5
62.47490000003576,62.708,2,3,0
62.708,63.0055,2,3,5
63.0055,63.01,2,3,0
63.01,63.3225,2,3,5
63.3225,63.565,2,3,0
63.565,63.64930000001192,2,3,5
63.64930000001192,63.8055,2,3,4
63.8055,65.08919999998808,2,3,3
65.08919999998808,65.42160000002384,2,3,4
65.42160000002384,65.50219999998808,2,3,5
65.50219999998808,67.9365,2,3,0
67.9365,69.1675,2,3,4
69.1675,69.25069999998809,2,3,3
69.25069999998809,69.326,2,3,4
69.326,69.41290000003576,2,3,3
69.41290000003576,69.4975,2,3,4
69.4975,76.59710000002384,2,3,3
76.59710000002384,76.68510000002384,2,3,2
76.68510000002384,76.76080000001193,2,3,1
76.76080000001193,76.90380000001193,2,3,2
76.90380000001193,85.41869999998808,2,3,0
85.41869999998808,90.31380000001192,2,3,3
90.31380000001192,90.41730000001192,2,3,5
90.41730000001192,91.39140000003576,2,3,0
91.39140000003576,91.54510000002384,2,3,5
91.54510000002384,92.78260000002385,2,3,0
92.78260000002385,92.87480000001192,2,3,5
92.87480000001192,93.14030000001192,2,3,4
93.14030000001192,93.87719999998808,2,3,3
93.87719999998808,94.51130000001191,2,3,4
94.51130000001191,94.87540000003577,2,3,5
94.87540000003577,96.01369999998808,2,3,0
96.01369999998808,96.10980000001192,2,3,5
96.10980000001192,97.54569999998807,2,3,0
97.54569999998807,97.81319999998809,2,3,5
97.81319999998809,100.79580000001192,2,3,4
100.79580000001192,100.89669999998807,2,3,5
100.89669999998807,104.8785,2,3,0
104.8785,104.97690000003577,2,3,5
104.97690000003577,106.63569999998808,2,3,4
106.63569999998808,106.91990000003577,2,3,5
106.91990000003577,112.21790000003577,2,3,0
112.21790000003577,112.38130000001192,2,3,5
112.38130000001192,114.324,2,3,4
114.324,115.255,2,3,5
