Start,End,Condition,Num,Status
-1.55,-1.2961000000238418,2,0,sideparticipant,sei
-1.2961000000238418,-0.08860000002384183,2,0,speaker,sei
-0.08860000002384183,0.12650000000000006,2,0,addressee,sei
0.12650000000000006,0.2966000000238418,2,0,sideparticipant,sei
0.2966000000238418,0.6035000000000001,2,0,addressee,sei
0.6035000000000001,1.4534999999999998,2,0,sideparticipant,sei
1.4534999999999998,2.7011000000238417,2,0,speaker,sei
2.7011000000238417,2.827699999928474,2,0,sideparticipant,sei
2.827699999928474,21.070399999976157,2,0,bystander,sei
21.070399999976157,23.652799999952315,2,0,sideparticipant,sei
23.652799999952315,25.864399999976158,2,0,addressee,sei
25.864399999976158,28.24010000002384,2,0,sideparticipant,sei
28.24010000002384,30.3565,2,0,bystander,sei
30.3565,31.715600000023844,2,0,speaker,sei
31.715600000023844,34.56579999995232,2,0,sideparticipant,sei
34.56579999995232,34.761,2,0,addressee,sei
34.761,37.529500000000006,2,0,sideparticipant,sei
37.529500000000006,39.33960000002384,2,0,addressee,sei
39.33960000002384,41.729199999928476,2,0,sideparticipant,sei
41.729199999928476,43.4555,2,0,addressee,sei
43.4555,45.90210000002384,2,0,sideparticipant,sei
45.90210000002384,48.0405,2,0,addressee,sei
48.0405,48.480500000000006,2,0,sideparticipant,sei
48.480500000000006,48.91279999995232,2,0,addressee,sei
48.91279999995232,50.06279999995232,2,0,sideparticipant,sei
50.06279999995232,50.33289999997616,2,0,addressee,sei
50.33289999997616,55.35939999997616,2,0,sideparticipant,sei
55.35939999997616,56.14319999992848,2,0,speaker,sei
56.14319999992848,56.74110000002384,2,0,addressee,sei
56.74110000002384,60.936199999928476,2,0,sideparticipant,sei
60.936199999928476,62.3175,2,0,addressee,sei
62.3175,64.116,2,0,sideparticipant,sei
64.116,65.75019999992848,2,0,addressee,sei
65.75019999992848,68.85519999992847,2,0,sideparticipant,sei
68.85519999992847,69.72119999992847,2,0,addressee,sei
