Start,End,Condition,Num,Count,LeftHand,RightHand,Mouth,Nod,GazeSpeeker
-0.619,0.9723000001907349,0,1,96.5,false,false,false,false,false
0.9723000001907349,1.4124999999999999,0,1,99,false,false,true,false,false
1.4124999999999999,1.6725,0,1,99,false,false,false,false,false
1.6725,1.9135999999046327,0,1,98.5,false,false,true,false,false
1.9135999999046327,2.5008000001907345,0,1,97.5,false,false,false,false,false
2.5008000001907345,2.5029000000953676,0,1,97,false,false,true,false,false
2.5029000000953676,3.0871999998092647,0,1,95.5,false,false,false,false,false
3.0871999998092647,3.1814999999999998,0,1,95,false,false,true,false,false
3.1814999999999998,3.739800000190735,0,1,94,false,false,false,false,false
3.739800000190735,3.9146999998092653,0,1,93.5,false,false,true,false,false
3.9146999998092653,5.010400000095368,0,1,88.5,false,false,false,false,false
5.010400000095368,5.100800000190735,0,1,88,false,false,true,false,false
5.100800000190735,6.957800000190735,0,1,80.5,false,false,false,false,false
6.957800000190735,8.430400000095368,0,1,80,false,false,false,false,true
8.430400000095368,10.8675,0,1,71,false,false,false,false,false
10.8675,11.217800000190735,0,1,74.5,false,false,true,false,false
11.217800000190735,12.116699999809265,0,1,86,false,false,true,false,true
12.116699999809265,14.307599999904633,0,1,102,false,false,true,false,false
14.307599999904633,14.861099999904633,0,1,101.5,false,false,true,false,true
14.861099999904633,15.125900000095367,0,1,103,false,false,true,false,false
15.125900000095367,15.375400000095368,0,1,101.5,false,false,true,false,true
15.375400000095368,16.2055,0,1,103,false,false,true,false,false
16.2055,16.34140000009537,0,1,101.5,false,false,true,false,true
16.34140000009537,16.52140000009537,0,1,101,false,false,true,false,false
16.52140000009537,19.322099999904633,0,1,90,false,false,false,false,false
19.322099999904633,19.804199999809267,0,1,93.5,false,false,true,false,false
19.804199999809267,24.363400000095368,0,1,74.5,false,false,false,false,false
24.363400000095368,24.4655,0,1,74,false,false,true,false,false
24.4655,25.069199999809264,0,1,72.5,false,false,false,false,false
25.069199999809264,33.17619999980926,0,1,102,false,false,true,false,false
33.17619999980926,33.26630000019073,0,1,101.5,false,false,true,false,true
33.26630000019073,37.7585,0,1,100,false,false,true,false,false
37.7585,57.396300000190735,0,1,19,false,false,false,false,false
57.396300000190735,63.10719999980927,0,1,68.5,false,false,true,false,false
63.10719999980927,64.39680000019074,0,1,87.5,false,false,true,false,true
64.39680000019074,68.85130000019073,0,1,103,false,false,true,false,false
68.85130000019073,70.0155,0,1,101.5,false,false,true,false,true
70.0155,72.31919999980927,0,1,102,false,false,true,false,false
72.31919999980927,72.7645,0,1,101.5,false,false,true,false,true
72.7645,73.27880000019074,0,1,101,false,false,true,false,false
73.27880000019074,73.756,0,1,100,false,false,false,false,false
73.756,73.7595,0,1,99.5,false,false,true,false,false
73.7595,74.78280000019073,0,1,96,false,false,false,false,false
74.78280000019073,74.8855,0,1,98.5,false,false,true,false,false
74.8855,74.97609999990463,0,1,99.5,false,false,true,false,true
74.97609999990463,75.27859999990463,0,1,102,false,false,true,false,false
75.27859999990463,75.54069999980926,0,1,101.5,false,false,true,false,true
75.54069999980926,75.64109999990464,0,1,103,false,false,true,false,false
75.64109999990464,76.00609999990463,0,1,101.5,false,false,true,false,true
76.00609999990463,85.32159999990463,0,1,100,false,false,true,false,false
85.32159999990463,89.77880000019074,0,1,82,false,false,false,false,false
89.77880000019074,89.8985,0,1,81.5,false,false,true,false,false
89.8985,90.96930000019074,0,1,78,false,false,false,false,false
90.96930000019074,91.17430000019074,0,1,78.5,false,false,true,false,false
91.17430000019074,91.17859999990463,0,1,79.5,false,false,false,false,false
91.17859999990463,91.27819999980926,0,1,79,false,false,true,false,false
91.27819999980926,94.97230000019073,0,1,65.5,false,false,false,false,false
94.97230000019073,99.00809999990463,0,1,101,false,false,true,false,false
99.00809999990463,107.02909999990463,0,1,66.5,false,false,false,false,false
107.02909999990463,108.33669999980927,0,1,79,false,false,true,false,false
108.33669999980927,109.58369999980927,0,1,75,false,false,false,false,false
109.58369999980927,109.90130000019073,0,1,74.5,false,false,false,false,true
109.90130000019073,123.06509999990463,0,1,27.5,false,false,false,false,false
123.06509999990463,129.48759999990463,0,1,71,false,false,true,false,false
129.48759999990463,129.91809999990463,0,1,70.5,false,false,false,false,false
129.91809999990463,130.13440000009535,0,1,71,false,false,true,false,false
130.13440000009535,131.33730000019074,0,1,67,false,false,false,false,false
131.33730000019074,131.88230000019072,0,1,70.5,false,false,true,false,false
131.88230000019072,136.62069999980926,0,1,51,false,false,false,false,false
136.62069999980926,136.74480000019074,0,1,50.5,false,false,true,false,false
136.74480000019074,138.0145,0,1,47,false,false,false,false,false
138.0145,140.19140000009537,0,1,58.5,false,false,true,false,false
140.19140000009537,140.3125,0,1,59.5,false,false,false,false,false
140.3125,140.84609999990462,0,1,64,false,false,true,false,false
140.84609999990462,140.98509999990463,0,1,64,false,false,true,false,true
140.98509999990463,141.1185,0,1,65.5,false,false,false,false,true
141.1185,141.68719999980925,0,1,100.5,false,false,true,false,true
141.68719999980925,141.8505,0,1,102,false,false,false,false,true
141.8505,143.36790000009537,0,1,100.5,false,false,true,false,true
143.36790000009537,143.68240000009536,0,1,100,false,false,false,false,true
143.68240000009536,145.45809999990465,0,1,96,false,false,false,false,false
145.45809999990465,147.87419999980926,0,1,101,false,false,true,false,false
147.87419999980926,148.595,0,1,99.5,false,false,false,false,false
148.595,149.00480000019073,0,1,99,false,false,false,false,true
149.00480000019073,149.29930000019073,0,1,98.5,false,false,false,false,false
149.29930000019073,149.43740000009538,0,1,98,false,false,false,false,true
