Start,End,Condition,Num,Id
-4.78,4.313599999994039,2,4,5,suzuki
4.313599999994039,7.361399999991058,2,4,0,suzuki
7.361399999991058,7.74759999999404,2,4,5,suzuki
7.74759999999404,9.016899999991058,2,4,0,suzuki
9.016899999991058,9.350000000000001,2,4,5,suzuki
9.350000000000001,11.102999999999998,2,4,0,suzuki
11.102999999999998,11.10719999998808,2,4,5,suzuki
11.10719999998808,11.863499999999998,2,4,0,suzuki
11.863499999999998,12.022299999997017,2,4,5,suzuki
12.022299999997017,12.155999999999999,2,4,0,suzuki
12.155999999999999,12.433999999999997,2,4,5,suzuki
12.433999999999997,52.419,2,4,0,suzuki
52.419,56.742699999988076,2,4,1,suzuki
56.742699999988076,124.10539999999105,2,4,0,suzuki
124.10539999999105,124.57779999999701,2,4,5,suzuki
124.57779999999701,135.75109999999404,2,4,0,suzuki
135.75109999999404,135.90279999999703,2,4,5,suzuki
135.90279999999703,136.137,2,4,0,suzuki
136.137,136.36019999998808,2,4,5,suzuki
136.36019999998808,161.626,2,4,0,suzuki
161.626,163.80789999999106,2,4,5,suzuki
163.80789999999106,191.04609999999403,2,4,0,suzuki
191.04609999999403,193.8046999999881,2,4,5,suzuki
193.8046999999881,197.546799999997,2,4,0,suzuki
197.546799999997,197.68809999999405,2,4,5,suzuki
197.68809999999405,198.372299999997,2,4,0,suzuki
198.372299999997,198.68969999998808,2,4,5,suzuki
198.68969999998808,200.39039999999105,2,4,0,suzuki
200.39039999999105,200.57689999999107,2,4,5,suzuki
200.57689999999107,201.70519999998808,2,4,0,suzuki
201.70519999998808,201.80929999999702,2,4,5,suzuki
201.80929999999702,212.40639999999107,2,4,0,suzuki
212.40639999999107,212.76309999999404,2,4,5,suzuki
212.76309999999404,212.926,2,4,0,suzuki
212.926,213.07029999999702,2,4,5,suzuki
213.07029999999702,214.96839999999105,2,4,0,suzuki
214.96839999999105,222.56529999999702,2,4,5,suzuki
222.56529999999702,227.195,2,4,0,suzuki
227.195,229.0845,2,4,5,suzuki
229.0845,230.56459999999404,2,4,0,suzuki
230.56459999999404,231.71359999999405,2,4,1,suzuki
231.71359999999405,231.71829999999701,2,4,0,suzuki
231.71829999999701,232.5306999999881,2,4,1,suzuki
232.5306999999881,233.22639999999106,2,4,2,suzuki
233.22639999999106,233.36759999999404,2,4,1,suzuki
233.36759999999404,233.50519999998806,2,4,2,suzuki
233.50519999998806,233.66319999998808,2,4,3,suzuki
233.66319999998808,235.04539999999105,2,4,5,suzuki
235.04539999999105,235.62,2,4,0,suzuki
235.62,236.18429999999702,2,4,1,suzuki
236.18429999999702,237.29439999999107,2,4,0,suzuki
237.29439999999107,237.40439999999106,2,4,1,suzuki
237.40439999999106,237.814,2,4,2,suzuki
237.814,238.81369999998807,2,4,0,suzuki
238.81369999998807,239.96689999999106,2,4,1,suzuki
239.96689999999106,240.19119999998807,2,4,0,suzuki
240.19119999998807,240.42039999999105,2,4,1,suzuki
240.42039999999105,240.62209999999405,2,4,0,suzuki
240.62209999999405,243.05419999998807,2,4,1,suzuki
243.05419999998807,243.211,2,4,0,suzuki
243.211,244.94379999999703,2,4,1,suzuki
244.94379999999703,245.61839999999106,2,4,0,suzuki
245.61839999999106,245.881,2,4,5,suzuki
245.881,248.2405,2,4,0,suzuki
248.2405,250.476,2,4,5,suzuki
250.476,251.12619999998807,2,4,0,suzuki
251.12619999998807,253.0916999999881,2,4,5,suzuki
253.0916999999881,271.67159999999404,2,4,0,suzuki
271.67159999999404,273.007,2,4,5,suzuki
273.007,277.8451999999881,2,4,0,suzuki
277.8451999999881,278.39759999999404,2,4,5,suzuki
278.39759999999404,282.3871999999881,2,4,0,suzuki
282.3871999999881,284.6251999999881,2,4,5,suzuki
284.6251999999881,288.7648999999911,2,4,0,suzuki
288.7648999999911,291.1393999999911,2,4,5,suzuki
291.1393999999911,312.8663999999911,2,4,0,suzuki
312.8663999999911,313.16650000000004,2,4,5,suzuki
313.16650000000004,319.73689999999107,2,4,0,suzuki
319.73689999999107,320.55029999999704,2,4,5,suzuki
320.55029999999704,320.6712999999971,2,4,0,suzuki
320.6712999999971,321.30759999999407,2,4,5,suzuki
321.30759999999407,329.03609999999406,2,4,0,suzuki
329.03609999999406,333.2328999999911,2,4,5,suzuki
333.2328999999911,335.2135999999941,2,4,0,suzuki
335.2135999999941,336.25009999999406,2,4,5,suzuki
336.25009999999406,338.1413999999911,2,4,0,suzuki
338.1413999999911,338.5011999999881,2,4,5,suzuki
338.5011999999881,338.67929999999706,2,4,0,suzuki
338.67929999999706,338.89509999999404,2,4,5,suzuki
338.89509999999404,346.0085,2,4,0,suzuki
346.0085,347.7975,2,4,5,suzuki
347.7975,352.82700000000006,2,4,0,suzuki
352.82700000000006,353.1501999999881,2,4,5,suzuki
353.1501999999881,356.0388999999911,2,4,0,suzuki
356.0388999999911,357.333,2,4,5,suzuki
357.333,387.39169999998813,2,4,0,suzuki
387.39169999998813,387.67679999999706,2,4,5,suzuki
387.67679999999706,394.1943999999911,2,4,0,suzuki
394.1943999999911,395.06979999999703,2,4,5,suzuki
395.06979999999703,396.6825,2,4,0,suzuki
396.6825,397.9005,2,4,5,suzuki
397.9005,398.0860999999941,2,4,0,suzuki
398.0860999999941,398.36100000000005,2,4,5,suzuki
398.36100000000005,407.24259999999407,2,4,0,suzuki
407.24259999999407,407.444,2,4,5,suzuki
407.444,407.80800000000005,2,4,0,suzuki
407.80800000000005,410.437799999997,2,4,5,suzuki
410.437799999997,411.6465,2,4,0,suzuki
411.6465,411.9941999999881,2,4,5,suzuki
411.9941999999881,414.9428999999911,2,4,0,suzuki
414.9428999999911,416.90409999999406,2,4,5,suzuki
416.90409999999406,417.33339999999106,2,4,0,suzuki
417.33339999999106,417.73229999999705,2,4,5,suzuki
417.73229999999705,418.81479999999704,2,4,0,suzuki
418.81479999999704,420.9641999999881,2,4,5,suzuki
420.9641999999881,421.1291999999881,2,4,0,suzuki
421.1291999999881,421.249,2,4,5,suzuki
421.249,421.478,2,4,0,suzuki
421.478,421.64879999999704,2,4,5,suzuki
421.64879999999704,430.07089999999107,2,4,0,suzuki
430.07089999999107,430.3268999999911,2,4,5,suzuki
430.3268999999911,430.7465999999941,2,4,0,suzuki
430.7465999999941,431.1481999999881,2,4,5,suzuki
431.1481999999881,432.90329999999705,2,4,0,suzuki
432.90329999999705,433.5531999999881,2,4,5,suzuki
433.5531999999881,441.18879999999706,2,4,0,suzuki
441.18879999999706,441.56509999999406,2,4,5,suzuki
441.56509999999406,443.6770999999941,2,4,0,suzuki
443.6770999999941,443.8471999999881,2,4,5,suzuki
