Start,End,Condition,Num,Status
-4.78,-4.773000000000001,2,4,sideparticipant,suzuki
-4.773000000000001,-2.2851000000089408,2,4,speaker,suzuki
-2.2851000000089408,6.0061999999880795,2,4,sideparticipant,suzuki
6.0061999999880795,6.56739999999106,2,4,addressee,suzuki
6.56739999999106,7.96309999999404,2,4,sideparticipant,suzuki
7.96309999999404,10.10869999998808,2,4,speaker,suzuki
10.10869999998808,12.022299999997017,2,4,sideparticipant,suzuki
12.022299999997017,12.155999999999999,2,4,addressee,suzuki
12.155999999999999,17.87329999999702,2,4,sideparticipant,suzuki
17.87329999999702,18.174099999994038,2,4,addressee,suzuki
18.174099999994038,22.677,2,4,sideparticipant,suzuki
22.677,24.781699999988078,2,4,speaker,suzuki
24.781699999988078,31.43009999999404,2,4,sideparticipant,suzuki
31.43009999999404,32.38979999999702,2,4,speaker,suzuki
32.38979999999702,32.56959999999404,2,4,addressee,suzuki
32.56959999999404,32.912899999991055,2,4,sideparticipant,suzuki
32.912899999991055,33.32279999999702,2,4,addressee,suzuki
33.32279999999702,36.62319999998808,2,4,sideparticipant,suzuki
36.62319999998808,38.182399999991055,2,4,speaker,suzuki
38.182399999991055,40.49,2,4,sideparticipant,suzuki
40.49,41.88659999999404,2,4,speaker,suzuki
41.88659999999404,45.73509999999404,2,4,sideparticipant,suzuki
45.73509999999404,47.67989999999106,2,4,speaker,suzuki
47.67989999999106,51.00169999998808,2,4,sideparticipant,suzuki
51.00169999998808,51.54139999999106,2,4,addressee,suzuki
51.54139999999106,53.6485,2,4,speaker,suzuki
53.6485,59.25459999999404,2,4,sideparticipant,suzuki
59.25459999999404,59.492000000000004,2,4,addressee,suzuki
59.492000000000004,59.87059999999404,2,4,sideparticipant,suzuki
59.87059999999404,61.17709999999404,2,4,speaker,suzuki
61.17709999999404,67.352,2,4,sideparticipant,suzuki
67.352,68.13719999998808,2,4,speaker,suzuki
68.13719999998808,69.22419999998807,2,4,sideparticipant,suzuki
69.22419999998807,70.9475,2,4,speaker,suzuki
70.9475,84.94629999999702,2,4,sideparticipant,suzuki
84.94629999999702,86.55419999998807,2,4,speaker,suzuki
86.55419999998807,88.74909999999404,2,4,sideparticipant,suzuki
88.74909999999404,88.9215,2,4,addressee,suzuki
88.9215,89.88289999999105,2,4,sideparticipant,suzuki
89.88289999999105,90.20639999999106,2,4,addressee,suzuki
90.20639999999106,90.84609999999404,2,4,sideparticipant,suzuki
90.84609999999404,92.816,2,4,speaker,suzuki
92.816,97.94359999999403,2,4,sideparticipant,suzuki
97.94359999999403,99.05369999998808,2,4,speaker,suzuki
99.05369999998808,100.4655,2,4,sideparticipant,suzuki
100.4655,102.137,2,4,speaker,suzuki
102.137,107.6195,2,4,sideparticipant,suzuki
107.6195,107.94829999999702,2,4,addressee,suzuki
107.94829999999702,112.62659999999404,2,4,sideparticipant,suzuki
112.62659999999404,114.97419999998807,2,4,speaker,suzuki
114.97419999998807,115.59439999999105,2,4,addressee,suzuki
