Start,End,Condition,Num,Id
-4.97,68.86660000002384,2,2,0,nishikawa
68.86660000002384,73.10869999998808,2,2,5,nishikawa
73.10869999998808,73.39169999998808,2,2,4,nishikawa
73.39169999998808,74.40230000001192,2,2,3,nishikawa
74.40230000001192,75.4375,2,2,1,nishikawa
75.4375,75.73860000002384,2,2,0,nishikawa
75.73860000002384,77.48569999998809,2,2,1,nishikawa
77.48569999998809,78.583,2,2,0,nishikawa
78.583,78.94080000001192,2,2,1,nishikawa
78.94080000001192,80.32180000001192,2,2,0,nishikawa
80.32180000001192,80.64989999997616,2,2,1,nishikawa
80.64989999997616,236.84380000001192,2,2,0,nishikawa
236.84380000001192,238.9395,2,2,1,nishikawa
238.9395,239.4956999999881,2,2,0,nishikawa
239.4956999999881,240.52669999998807,2,2,1,nishikawa
240.52669999998807,241.6738000000119,2,2,0,nishikawa
241.6738000000119,243.0138000000119,2,2,1,nishikawa
243.0138000000119,287.1321000000238,2,2,0,nishikawa
287.1321000000238,287.49039999997615,2,2,2,nishikawa
287.49039999997615,287.8263000000119,2,2,0,nishikawa
287.8263000000119,288.71,2,2,1,nishikawa
288.71,380.871,2,2,0,nishikawa
380.871,381.100699999988,2,2,1,nishikawa
381.100699999988,390.13489999997614,2,2,0,nishikawa
390.13489999997614,390.35619999998806,2,2,1,nishikawa
