Start,End,Condition,Num,Count,LeftHand,RightHand,Mouth,Nod,GazeSpeeker
0.0,4.811300000190735,2,5,20.5,false,false,false,false,false,ohyama
4.811300000190735,8.613200000286103,2,5,32,false,false,true,false,false,ohyama
8.613200000286103,9.195,2,5,36,false,false,true,false,true,ohyama
9.195,13.717,2,5,48.5,false,false,true,false,false,ohyama
13.717,14.811300000190736,2,5,46.5,false,false,false,false,false,ohyama
14.811300000190736,15.725400000095368,2,5,48,false,false,false,false,true,ohyama
15.725400000095368,16.851200000286102,2,5,52,false,false,true,false,true,ohyama
16.851200000286102,21.227,2,5,46,false,false,false,false,false,ohyama
21.227,21.516400000095366,2,5,45.5,false,false,true,false,false,ohyama
21.516400000095366,21.794900000095367,2,5,46.5,false,false,false,false,false,ohyama
21.794900000095367,22.0572000002861,2,5,46,false,false,true,false,false,ohyama
22.0572000002861,25.030800000190734,2,5,43.5,false,false,false,false,false,ohyama
25.030800000190734,27.32760000038147,2,5,53.5,false,false,true,false,true,ohyama
27.32760000038147,30.39940000009537,2,5,62,false,false,true,false,false,ohyama
30.39940000009537,31.5877000002861,2,5,61,false,false,false,false,false,ohyama
31.5877000002861,32.99980000019073,2,5,60.5,false,false,false,false,true,ohyama
32.99980000019073,37.20010000038147,2,5,55,false,false,false,false,false,ohyama
37.20010000038147,42.51710000038147,2,5,69.5,false,false,true,false,false,ohyama
42.51710000038147,43.37510000038147,2,5,69,false,false,false,false,false,ohyama
43.37510000038147,44.1165,2,5,68.5,false,false,true,false,false,ohyama
44.1165,57.184200000286104,2,5,50,false,false,false,false,false,ohyama
57.184200000286104,57.81660000038147,2,5,51.5,false,false,false,false,true,ohyama
57.81660000038147,58.10760000038147,2,5,52.5,false,false,true,false,true,ohyama
58.10760000038147,62.8557000002861,2,5,65,false,false,true,false,false,ohyama
62.8557000002861,65.11820000028611,2,5,63.5,false,false,false,false,false,ohyama
65.11820000028611,66.96760000038147,2,5,68,false,false,true,false,false,ohyama
66.96760000038147,72.37310000038147,2,5,61.5,false,false,false,false,false,ohyama
72.37310000038147,72.95860000038147,2,5,61,false,false,false,false,true,ohyama
72.95860000038147,83.5955,2,5,48,false,false,false,false,false,ohyama
83.5955,89.7097000002861,2,5,63.5,false,false,true,false,false,ohyama
89.7097000002861,107.89710000038147,2,5,37.5,false,false,false,false,false,ohyama
107.89710000038147,109.2122000002861,2,5,40,false,false,true,false,false,ohyama
109.2122000002861,111.17990000009537,2,5,38.5,false,false,false,false,false,ohyama
111.17990000009537,121.15080000019074,2,5,68,false,false,true,false,false,ohyama
121.15080000019074,141.9732000002861,2,5,39,false,false,false,false,false,ohyama
141.9732000002861,142.5815,2,5,41.5,false,false,true,false,false,ohyama
142.5815,144.50310000038147,2,5,101.5,false,false,true,false,true,ohyama
144.50310000038147,150.3692000002861,2,5,102,false,false,true,false,false,ohyama
150.3692000002861,151.78660000038147,2,5,100.5,false,false,true,false,true,ohyama
151.78660000038147,152.05330000019075,2,5,100,false,false,false,false,true,ohyama
152.05330000019075,152.33590000009536,2,5,101,false,false,false,false,false,ohyama
152.33590000009536,157.086,2,5,100,false,false,true,false,false,ohyama
157.086,162.981,2,5,94,false,false,false,false,false,ohyama
162.981,164.34380000019073,2,5,93.5,false,false,true,false,false,ohyama
164.34380000019073,179.7747000002861,2,5,73,false,false,false,false,false,ohyama
179.7747000002861,185.283,2,5,90.5,false,false,true,false,false,ohyama
185.283,188.23740000009536,2,5,102,false,false,true,false,true,ohyama
188.23740000009536,190.20440000009538,2,5,100,false,false,true,false,false,ohyama
190.20440000009538,195.2232000002861,2,5,93,false,false,false,false,false,ohyama
195.2232000002861,197.574,2,5,92.5,false,false,false,false,true,ohyama
197.574,211.34660000038147,2,5,72.5,false,false,false,false,false,ohyama
211.34660000038147,211.61090000009537,2,5,72,false,false,false,false,true,ohyama
211.61090000009537,219.67690000009537,2,5,62,false,false,false,false,false,ohyama
219.67690000009537,231.60960000038148,2,5,95.5,false,false,true,false,false,ohyama
231.60960000038148,233.2572000002861,2,5,95.5,false,false,false,false,false,ohyama
233.2572000002861,237.9375,2,5,101,false,false,true,false,false,ohyama
237.9375,244.437,2,5,95,false,false,false,false,false,ohyama
244.437,245.0982000002861,2,5,97.5,false,false,true,false,false,ohyama
245.0982000002861,245.3792000002861,2,5,98.5,false,false,true,false,true,ohyama
245.3792000002861,252.99580000019074,2,5,102,false,false,true,false,false,ohyama
252.99580000019074,253.26190000009538,2,5,101.5,false,false,true,false,true,ohyama
253.26190000009538,253.70090000009537,2,5,103,false,false,true,false,false,ohyama
253.70090000009537,254.24110000038146,2,5,101.5,false,false,true,false,true,ohyama
254.24110000038146,261.48260000038147,2,5,103,false,false,true,false,false,ohyama
261.48260000038147,262.2726000003815,2,5,101.5,false,false,true,false,true,ohyama
262.2726000003815,266.0937000002861,2,5,102,false,false,true,false,false,ohyama
