Start,End,Condition,Num,Id
-4.04,-2.705399999976158,1,2,0
-2.705399999976158,-1.3275000000000001,1,2,1
-1.3275000000000001,-0.17689999997615802,1,2,0
-0.17689999997615802,3.6408000000119207,1,2,1
3.6408000000119207,5.521400000035762,1,2,0
5.521400000035762,5.729700000047683,1,2,1
5.729700000047683,9.623600000023842,1,2,0
9.623600000023842,12.697400000035763,1,2,1
12.697400000035763,13.933400000035764,1,2,2
13.933400000035764,14.412500000000001,1,2,1
14.412500000000001,20.4995,1,2,0
20.4995,20.765900000035764,1,2,3
20.765900000035764,21.01430000001192,1,2,5
21.01430000001192,21.27530000001192,1,2,3
21.27530000001192,21.550400000035765,1,2,4
21.550400000035765,22.577400000035762,1,2,3
22.577400000035762,22.804400000035763,1,2,5
22.804400000035763,25.161700000047684,1,2,0
25.161700000047684,25.415200000047683,1,2,3
25.415200000047683,26.25960000002384,1,2,4
26.25960000002384,29.8095,1,2,0
29.8095,30.589,1,2,5
30.589,32.375600000023844,1,2,4
32.375600000023844,33.38670000004768,1,2,5
33.38670000004768,34.122,1,2,4
34.122,34.6235,1,2,5
34.6235,46.937,1,2,0
46.937,47.207,1,2,5
47.207,48.39640000003576,1,2,4
48.39640000003576,50.071700000047684,1,2,0
50.071700000047684,50.320600000023845,1,2,5
50.320600000023845,54.567,1,2,4
54.567,56.032100000023846,1,2,0
56.032100000023846,56.3085,1,2,5
56.3085,56.56510000002384,1,2,0
56.56510000002384,57.04570000004768,1,2,1
57.04570000004768,61.047800000011925,1,2,0
61.047800000011925,61.55630000001192,1,2,5
61.55630000001192,65.51770000004768,1,2,4
65.51770000004768,65.7575,1,2,5
65.7575,69.18090000003576,1,2,0
69.18090000003576,79.58090000003575,1,2,5
79.58090000003575,79.87170000004768,1,2,4
79.87170000004768,80.79930000001191,1,2,5
80.79930000001191,82.75470000004768,1,2,4
82.75470000004768,85.14899999999999,1,2,0
85.14899999999999,85.4225,1,2,5
85.4225,91.83020000004768,1,2,4
91.83020000004768,92.03130000001191,1,2,5
92.03130000001191,102.70340000003576,1,2,0
102.70340000003576,102.951,1,2,5
102.951,106.60570000004768,1,2,4
106.60570000004768,111.64430000001191,1,2,0
111.64430000001191,112.72399999999999,1,2,5
112.72399999999999,113.75699999999999,1,2,0
113.75699999999999,115.21960000002383,1,2,5
115.21960000002383,124.33170000004769,1,2,0
124.33170000004769,124.57240000003576,1,2,5
124.57240000003576,127.29420000004767,1,2,0
127.29420000004767,127.52549999999998,1,2,5
127.52549999999998,128.48880000001193,1,2,4
128.48880000001193,129.69060000002386,1,2,0
129.69060000002386,132.05590000003576,1,2,3
132.05590000003576,132.30800000000002,1,2,4
132.30800000000002,133.80340000003577,1,2,0
133.80340000003577,134.04990000003576,1,2,5
134.04990000003576,137.89390000003576,1,2,4
137.89390000003576,143.18910000002384,1,2,0
143.18910000002384,143.41,1,2,5
143.41,145.38,1,2,4
145.38,145.64390000003576,1,2,5
145.64390000003576,153.76590000003577,1,2,0
153.76590000003577,154.04560000002385,1,2,4
154.04560000002385,154.29670000004768,1,2,5
154.29670000004768,155.91890000003576,1,2,0
155.91890000003576,156.44910000002386,1,2,4
156.44910000002386,169.60010000002384,1,2,0
169.60010000002384,169.86110000002384,1,2,5
169.86110000002384,170.12310000002384,1,2,4
170.12310000002384,170.65030000001192,1,2,5
170.65030000001192,173.61230000001194,1,2,0
173.61230000001194,174.11310000002385,1,2,5
174.11310000002385,184.61190000003577,1,2,0
184.61190000003577,184.85850000000002,1,2,5
184.85850000000002,189.49430000001192,1,2,0
189.49430000001192,189.7422000000477,1,2,5
189.7422000000477,190.00920000004768,1,2,4
190.00920000004768,190.74760000002385,1,2,3
190.74760000002385,191.0362000000477,1,2,4
191.0362000000477,191.65760000002385,1,2,3
191.65760000002385,193.1105,1,2,4
193.1105,193.3612000000477,1,2,3
193.3612000000477,195.32180000001193,1,2,4
195.32180000001193,195.58730000001194,1,2,3
195.58730000001194,203.1885,1,2,4
203.1885,203.46210000002384,1,2,5
203.46210000002384,203.922,1,2,0
203.922,204.40550000000002,1,2,5
204.40550000000002,205.38490000003577,1,2,4
205.38490000003577,221.7555,1,2,0
221.7555,221.9927000000477,1,2,5
221.9927000000477,222.24390000003578,1,2,4
222.24390000003578,222.50780000001194,1,2,3
222.50780000001194,224.73480000001192,1,2,4
224.73480000001192,224.989,1,2,3
224.989,225.7512000000477,1,2,4
225.7512000000477,226.00510000002384,1,2,3
226.00510000002384,226.23530000001193,1,2,4
226.23530000001193,227.25050000000002,1,2,3
227.25050000000002,227.49230000001194,1,2,4
227.49230000001194,227.7345,1,2,3
227.7345,228.7075,1,2,4
228.7075,228.949,1,2,3
228.949,229.43490000003578,1,2,4
229.43490000003578,230.43540000003577,1,2,5
230.43540000003577,230.93780000001192,1,2,4
230.93780000001192,231.71890000003577,1,2,5
231.71890000003577,232.66180000001194,1,2,0
232.66180000001194,232.9187000000477,1,2,5
232.9187000000477,233.73010000002384,1,2,4
233.73010000002384,235.61040000003578,1,2,5
235.61040000003578,242.20280000001193,1,2,0
242.20280000001193,242.73110000002384,1,2,3
242.73110000002384,245.00400000000002,1,2,4
245.00400000000002,245.66990000003577,1,2,5
245.66990000003577,253.2699000000358,1,2,0
253.2699000000358,267.65670000004764,1,2,5
267.65670000004764,271.10610000002384,1,2,0
271.10610000002384,271.7413000000119,1,2,5
271.7413000000119,272.93060000002384,1,2,4
272.93060000002384,275.51470000004764,1,2,0
275.51470000004764,276.5827000000477,1,2,4
276.5827000000477,277.3617000000477,1,2,3
277.3617000000477,280.06590000003575,1,2,4
280.06590000003575,280.8493000000119,1,2,3
280.8493000000119,281.1287000000477,1,2,4
281.1287000000477,281.43110000002383,1,2,5
281.43110000002383,302.70590000003574,1,2,0
302.70590000003574,306.1728000000119,1,2,4
306.1728000000119,313.07870000004766,1,2,5
313.07870000004766,317.8073000000119,1,2,0
317.8073000000119,318.7574000000357,1,2,5
318.7574000000357,327.8773000000119,1,2,0
327.8773000000119,328.4206000000238,1,2,4
328.4206000000238,328.95470000004764,1,2,3
328.95470000004764,341.62699999999995,1,2,4
341.62699999999995,360.96370000004765,1,2,0
360.96370000004765,361.7818000000119,1,2,1
361.7818000000119,363.525,1,2,0
363.525,363.80110000002384,1,2,1
363.80110000002384,365.2309000000357,1,2,0
365.2309000000357,367.1243000000119,1,2,4
367.1243000000119,412.233,1,2,0
412.233,413.6324000000357,1,2,5
413.6324000000357,413.904,1,2,0
413.904,414.4611000000238,1,2,5
414.4611000000238,415.2847000000477,1,2,0
415.2847000000477,416.133,1,2,5
416.133,418.8136000000238,1,2,0
418.8136000000238,419.3397000000477,1,2,5
419.3397000000477,438.0107000000477,1,2,0
438.0107000000477,438.49649999999997,1,2,5
