Start,End,Condition,Num,Id
-1.02,0.4948999999761581,0,5,0,sei
0.4948999999761581,0.646399999976158,0,5,1,sei
0.646399999976158,3.5885000000000002,0,5,0,sei
3.5885000000000002,3.742799999952316,0,5,1,sei
3.742799999952316,3.9,0,5,0,sei
3.9,4.063699999928474,0,5,1,sei
4.063699999928474,4.242599999904632,0,5,0,sei
4.242599999904632,4.4,0,5,1,sei
4.4,21.792699999928473,0,5,0,sei
21.792699999928473,22.926099999904633,0,5,1,sei
22.926099999904633,23.23239999997616,0,5,2,sei
23.23239999997616,23.578,0,5,3,sei
23.578,23.78079999995232,0,5,2,sei
23.78079999995232,36.58419999992847,0,5,0,sei
36.58419999992847,36.90339999997615,0,5,5,sei
36.90339999997615,56.09459999990463,0,5,0,sei
56.09459999990463,56.42169999992847,0,5,1,sei
56.42169999992847,56.833899999976154,0,5,2,sei
56.833899999976154,57.00339999997615,0,5,1,sei
57.00339999997615,80.59389999997616,0,5,0,sei
80.59389999997616,81.43519999992847,0,5,1,sei
81.43519999992847,85.32509999990464,0,5,0,sei
85.32509999990464,85.51379999995233,0,5,1,sei
85.51379999995233,85.84189999997616,0,5,2,sei
85.84189999997616,87.09869999992848,0,5,3,sei
87.09869999992848,88.07839999997616,0,5,2,sei
88.07839999997616,93.95659999990464,0,5,0,sei
93.95659999990464,94.47209999990464,0,5,1,sei
94.47209999990464,109.16250000000001,0,5,0,sei
109.16250000000001,109.72500000000001,0,5,5,sei
109.72500000000001,110.12429999995231,0,5,4,sei
110.12429999995231,114.28579999995232,0,5,3,sei
114.28579999995232,114.42379999995232,0,5,4,sei
114.42379999995232,114.56489999997616,0,5,3,sei
114.56489999997616,115.22469999992848,0,5,4,sei
115.22469999992848,115.437,0,5,5,sei
115.437,116.41479999995232,0,5,4,sei
116.41479999995232,117.21109999990463,0,5,5,sei
117.21109999990463,117.74300000000001,0,5,4,sei
117.74300000000001,118.04069999992848,0,5,5,sei
118.04069999992848,118.18269999992847,0,5,4,sei
118.18269999992847,118.32319999992848,0,5,5,sei
118.32319999992848,119.11469999992848,0,5,4,sei
119.11469999992848,119.34589999997617,0,5,5,sei
119.34589999997617,119.67779999995231,0,5,4,sei
119.67779999995231,121.01350000000001,0,5,5,sei
121.01350000000001,138.63719999992847,0,5,0,sei
138.63719999992847,141.54439999997615,0,5,1,sei
141.54439999997615,141.8965,0,5,0,sei
141.8965,143.1467999999523,0,5,5,sei
143.1467999999523,143.62919999992846,0,5,4,sei
143.62919999992846,162.01969999992846,0,5,0,sei
162.01969999992846,162.1830999999046,0,5,1,sei
162.1830999999046,162.98459999990462,0,5,0,sei
162.98459999990462,163.21779999995232,0,5,1,sei
163.21779999995232,163.91969999992847,0,5,0,sei
163.91969999992847,166.3827999999523,0,5,1,sei
166.3827999999523,166.71859999990463,0,5,0,sei
166.71859999990463,167.29569999992847,0,5,1,sei
167.29569999992847,169.54089999997615,0,5,0,sei
169.54089999997615,170.2652999999523,0,5,5,sei
170.2652999999523,170.48459999990462,0,5,0,sei
170.48459999990462,171.113,0,5,1,sei
171.113,180.40009999990463,0,5,0,sei
180.40009999990463,186.4302999999523,0,5,1,sei
186.4302999999523,188.59279999995232,0,5,2,sei
188.59279999995232,192.1272999999523,0,5,1,sei
192.1272999999523,192.48709999990461,0,5,2,sei
192.48709999990461,192.64559999990462,0,5,3,sei
192.64559999990462,193.12619999992847,0,5,2,sei
193.12619999992847,193.6385999999046,0,5,1,sei
193.6385999999046,193.83889999997615,0,5,2,sei
193.83889999997615,196.36309999990462,0,5,1,sei
196.36309999990462,196.545,0,5,0,sei
196.545,196.8955,0,5,5,sei
196.8955,210.57319999992848,0,5,0,sei
210.57319999992848,211.21939999997616,0,5,5,sei
211.21939999997616,234.90179999995232,0,5,0,sei
234.90179999995232,235.18009999990463,0,5,1,sei
235.18009999990463,236.38269999992846,0,5,2,sei
236.38269999992846,237.3257999999523,0,5,1,sei
237.3257999999523,237.55749999999998,0,5,0,sei
237.55749999999998,244.01969999992846,0,5,1,sei
244.01969999992846,261.0533999999762,0,5,0,sei
261.0533999999762,261.5866999999285,0,5,1,sei
261.5866999999285,267.13079999995233,0,5,0,sei
267.13079999995233,267.6976999999285,0,5,1,sei
267.6976999999285,268.0565,0,5,0,sei
268.0565,268.8775,0,5,1,sei
268.8775,284.1606999999285,0,5,0,sei
284.1606999999285,287.3448999999762,0,5,1,sei
287.3448999999762,288.33859999990466,0,5,0,sei
288.33859999990466,292.3885,0,5,1,sei
292.3885,293.58089999997617,0,5,0,sei
293.58089999997617,293.9478999999762,0,5,2,sei
293.9478999999762,294.36850000000004,0,5,1,sei
294.36850000000004,294.80939999997616,0,5,0,sei
294.80939999997616,295.06909999990467,0,5,1,sei
295.06909999990467,295.8663999999762,0,5,0,sei
295.8663999999762,296.35159999990464,0,5,5,sei
296.35159999990464,306.1638999999762,0,5,4,sei
306.1638999999762,318.33569999992847,0,5,0,sei
318.33569999992847,318.70479999995234,0,5,1,sei
318.70479999995234,320.2458999999762,0,5,0,sei
320.2458999999762,321.0060999999047,0,5,5,sei
321.0060999999047,327.6887999999523,0,5,0,sei
327.6887999999523,329.0105999999046,0,5,1,sei
329.0105999999046,332.7426999999285,0,5,0,sei
332.7426999999285,333.5848999999762,0,5,1,sei
333.5848999999762,340.87939999997616,0,5,0,sei
340.87939999997616,341.32979999995234,0,5,1,sei
341.32979999995234,341.533,0,5,0,sei
341.533,342.0001999999285,0,5,1,sei
342.0001999999285,354.77609999990466,0,5,0,sei
354.77609999990466,356.5927999999523,0,5,1,sei
356.5927999999523,366.8231999999285,0,5,0,sei
366.8231999999285,367.48039999997616,0,5,5,sei
367.48039999997616,370.3293999999762,0,5,0,sei
370.3293999999762,370.79059999990466,0,5,5,sei
370.79059999990466,371.40339999997616,0,5,4,sei
371.40339999997616,372.5131999999285,0,5,5,sei
372.5131999999285,372.94139999997617,0,5,0,sei
372.94139999997617,373.4077999999523,0,5,1,sei
373.4077999999523,377.10450000000003,0,5,0,sei
377.10450000000003,377.81579999995233,0,5,5,sei
377.81579999995233,379.9001999999285,0,5,0,sei
379.9001999999285,380.1188999999762,0,5,5,sei
380.1188999999762,383.5305,0,5,0,sei
383.5305,385.29650000000004,0,5,1,sei
385.29650000000004,396.22059999990466,0,5,0,sei
396.22059999990466,396.4376999999285,0,5,5,sei
396.4376999999285,396.66489999997617,0,5,4,sei
396.66489999997617,397.9011999999285,0,5,0,sei
397.9011999999285,398.1088999999762,0,5,3,sei
398.1088999999762,398.32979999995234,0,5,4,sei
398.32979999995234,399.4396999999285,0,5,5,sei
399.4396999999285,399.8452999999523,0,5,4,sei
399.8452999999523,400.40829999995236,0,5,0,sei
400.40829999995236,400.5587999999523,0,5,1,sei
400.5587999999523,402.2322999999523,0,5,0,sei
402.2322999999523,402.43669999992846,0,5,1,sei
402.43669999992846,403.3355999999047,0,5,0,sei
403.3355999999047,403.49,0,5,1,sei
403.49,403.7270999999046,0,5,0,sei
403.7270999999046,404.1267999999523,0,5,1,sei
404.1267999999523,407.71679999995234,0,5,0,sei
407.71679999995234,408.68359999990463,0,5,1,sei
408.68359999990463,409.7331999999285,0,5,2,sei
409.7331999999285,409.9928999999762,0,5,1,sei
409.9928999999762,424.02009999990463,0,5,0,sei
424.02009999990463,424.24850000000004,0,5,5,sei
424.24850000000004,424.9595,0,5,0,sei
424.9595,426.8265,0,5,2,sei
426.8265,427.1822999999523,0,5,3,sei
427.1822999999523,428.625,0,5,4,sei
428.625,429.1256999999285,0,5,3,sei
429.1256999999285,429.8495999999046,0,5,2,sei
429.8495999999046,432.20709999990464,0,5,1,sei
432.20709999990464,433.0401999999285,0,5,0,sei
433.0401999999285,433.31509999990465,0,5,1,sei
433.31509999990465,444.74459999990466,0,5,0,sei
444.74459999990466,447.43359999990463,0,5,1,sei
