"Start","End","Condition","Num","Id"
"0","2.917799999952316","1","2","0"
"2.917799999952316","3.2327999999523165","1","2","1"
"3.2327999999523165","4.3592999999523165","1","2","0"
"4.3592999999523165","4.827600000023842","1","2","1"
"4.827600000023842","6.780399999976158","1","2","0"
"6.780399999976158","11.216699999928474","1","2","1"
"11.216699999928474","43.239699999928476","1","2","0"
"43.239699999928476","44.209399999976156","1","2","5"
"44.209399999976156","44.563","1","2","0"
"44.563","44.863600000023844","1","2","5"
"44.863600000023844","46.892399999976156","1","2","0"
"46.892399999976156","47.20960000002384","1","2","5"
"47.20960000002384","47.3545","1","2","0"
"47.3545","47.85989999997616","1","2","5"
"47.85989999997616","48.2985","1","2","0"
"48.2985","52.087100000023845","1","2","5"
"52.087100000023845","52.438799999952316","1","2","0"
"52.438799999952316","53.587","1","2","5"
"53.587","53.72569999992847","1","2","0"
"53.72569999992847","59.09910000002384","1","2","5"
"59.09910000002384","64.70579999995232","1","2","0"
"64.70579999995232","65.0435","1","2","5"
"65.0435","65.86029999995232","1","2","0"
"65.86029999995232","66.00239999997616","1","2","5"
"66.00239999997616","68.02129999995232","1","2","0"
"68.02129999995232","71.7655","1","2","5"
"71.7655","72.42260000002385","1","2","4"
"72.42260000002385","72.87729999995231","1","2","5"
"72.87729999995231","73.03879999995232","1","2","4"
"73.03879999995232","75.11860000002385","1","2","5"
"75.11860000002385","75.41569999992848","1","2","0"
"75.41569999992848","77.66319999992848","1","2","5"
"77.66319999992848","79.10429999995232","1","2","0"
"79.10429999995232","80.86260000002385","1","2","5"
"80.86260000002385","89.75329999995232","1","2","0"
"89.75329999995232","90.3115","1","2","1"
"90.3115","90.70979999995231","1","2","0"
"90.70979999995231","91.57039999997616","1","2","1"
"91.57039999997616","92.81779999995231","1","2","0"
"92.81779999995231","93.57010000002384","1","2","5"
"93.57010000002384","102.46710000002385","1","2","0"
"102.46710000002385","103.239","1","2","1"
"103.239","103.5485","1","2","0"
"103.5485","106.38119999992847","1","2","1"
"106.38119999992847","110.15860000002384","1","2","0"
"110.15860000002384","110.92760000002384","1","2","1"
"110.92760000002384","113.79079999995231","1","2","0"
"113.79079999995231","114.0985","1","2","4"
"114.0985","118.16589999997616","1","2","0"
"118.16589999997616","118.454","1","2","5"
"118.454","125.21110000002385","1","2","0"
"125.21110000002385","125.73939999997616","1","2","5"
"125.73939999997616","128.24939999997616","1","2","0"
"128.24939999997616","128.5135","1","2","5"
"128.5135","128.71569999992846","1","2","0"
"128.71569999992846","129.6532999999523","1","2","5"
"129.6532999999523","134.944","1","2","0"
"134.944","135.1172999999523","1","2","5"
"135.1172999999523","135.28919999992848","1","2","0"
"135.28919999992848","137.57689999997615","1","2","5"
"137.57689999997615","137.90169999992847","1","2","0"
"137.90169999992847","138.27039999997615","1","2","5"
"138.27039999997615","138.43319999992846","1","2","0"
"138.43319999992846","139.28419999992846","1","2","5"
"139.28419999992846","147.16089999997615","1","2","0"
"147.16089999997615","147.37160000002385","1","2","1"
"147.37160000002385","147.94139999997617","1","2","0"
"147.94139999997617","148.40179999995232","1","2","1"
"148.40179999995232","149.85","1","2","0"
"149.85","150.165","1","2","1"
"150.165","150.5135","1","2","0"
"150.5135","150.67019999992849","1","2","5"
"150.67019999992849","151.63819999992847","1","2","0"
"151.63819999992847","155.40029999995232","1","2","5"
"155.40029999995232","165.89429999995232","1","2","0"
"165.89429999995232","166.11879999995233","1","2","4"
"166.11879999995233","166.39119999992846","1","2","3"
"166.39119999992846","167.00389999997617","1","2","0"
"167.00389999997617","167.20719999992846","1","2","1"
"167.20719999992846","168.39589999997617","1","2","0"
"168.39589999997617","168.58110000002384","1","2","1"
"168.58110000002384","168.7705","1","2","0"
"168.7705","174.4632999999523","1","2","1"
"174.4632999999523","174.6607999999523","1","2","0"
"174.6607999999523","175.57089999997615","1","2","1"
"175.57089999997615","175.72510000002384","1","2","0"
"175.72510000002384","177.67419999992848","1","2","1"
"177.67419999992848","189.55019999992848","1","2","0"
"189.55019999992848","192.1805","1","2","1"
"192.1805","192.52460000002384","1","2","2"
"192.52460000002384","193.48679999995232","1","2","1"
"193.48679999995232","193.6935","1","2","0"
"193.6935","193.89889999997615","1","2","1"
"193.89889999997615","194.43110000002383","1","2","0"
"194.43110000002383","194.82760000002384","1","2","1"
"194.82760000002384","202.00979999995232","1","2","0"
"202.00979999995232","202.41589999997615","1","2","1"
"202.41589999997615","203.35210000002385","1","2","0"
"203.35210000002385","203.57039999997616","1","2","1"
"203.57039999997616","203.74969999992848","1","2","0"
"203.74969999992848","203.94889999997616","1","2","1"
"203.94889999997616","205.56829999995233","1","2","2"
"205.56829999995233","208.0875","1","2","1"
"208.0875","212.95489999997616","1","2","0"
"212.95489999997616","213.27239999997616","1","2","1"
"213.27239999997616","213.56839999997615","1","2","0"
"213.56839999997615","214.868","1","2","1"
"214.868","221.80560000002384","1","2","0"
"221.80560000002384","222.5632999999523","1","2","1"
"222.5632999999523","223.92179999995233","1","2","0"
"223.92179999995233","224.1172999999523","1","2","5"
"224.1172999999523","226.33560000002385","1","2","0"
"226.33560000002385","226.68519999992847","1","2","1"
"226.68519999992847","229.08910000002385","1","2","0"
"229.08910000002385","229.2842999999523","1","2","1"
"229.2842999999523","230.72189999997616","1","2","0"
"230.72189999997616","230.88189999997616","1","2","1"
"230.88189999997616","231.314","1","2","0"
"231.314","232.69910000002383","1","2","1"
"232.69910000002383","233.192","1","2","0"
"233.192","235.72319999992848","1","2","1"
"235.72319999992848","235.91119999992847","1","2","0"
