"Start","End","Condition","Num","Id"
"0","0.009700000047683717","2","4","0"
"0.009700000047683717","1.4102999999523163","2","4","5"
"1.4102999999523163","177.81240000009538","2","4","0"
"177.81240000009538","178.08540000009538","2","4","1"
"178.08540000009538","283.90710000014303","2","4","0"
"283.90710000014303","284.4425","2","4","5"
"284.4425","382.6479000000954","2","4","0"
"382.6479000000954","383.2112999999523","2","4","1"
"383.2112999999523","434.564","2","4","0"
"434.564","435.09590000009536","2","4","5"
