"Start","End","Condition","Num","Status"
"0","2.827299999952316","1","1","sideparticipant"
"2.827299999952316","3.3305","1","1","addressee"
"3.3305","5.516299999952317","1","1","speaker"
"5.516299999952317","11.157200000047684","1","1","sideparticipant"
"11.157200000047684","11.420700000047685","1","1","addressee"
"11.420700000047685","54.16159999990463","1","1","sideparticipant"
"54.16159999990463","55.204099999904635","1","1","addressee"
"55.204099999904635","83.37589999985695","1","1","sideparticipant"
"83.37589999985695","84.92939999985695","1","1","speaker"
"84.92939999985695","95.76439999985695","1","1","sideparticipant"
"95.76439999985695","99.54859999990464","1","1","speaker"
"99.54859999990464","101.07559999990464","1","1","sideparticipant"
"101.07559999990464","105.63439999985695","1","1","speaker"
"105.63439999985695","107.226","1","1","sideparticipant"
"107.226","109.44979999995232","1","1","speaker"
"109.44979999995232","116.28339999985695","1","1","sideparticipant"
"116.28339999985695","117.76379999995231","1","1","speaker"
"117.76379999995231","159.0835","1","1","sideparticipant"
"159.0835","161.1087999999523","1","1","speaker"
"161.1087999999523","161.77639999985695","1","1","sideparticipant"
"161.77639999985695","162.30739999985695","1","1","addressee"
"162.30739999985695","167.33389999985695","1","1","sideparticipant"
"167.33389999985695","177.83889999985695","1","1","speaker"
"177.83889999985695","179.29439999985695","1","1","sideparticipant"
"179.29439999985695","180.81759999990464","1","1","speaker"
"180.81759999990464","182.93639999985695","1","1","sideparticipant"
"182.93639999985695","189.42189999985695","1","1","speaker"
"189.42189999985695","191.10379999995232","1","1","sideparticipant"
"191.10379999995232","192.528","1","1","speaker"
"192.528","195.56359999990462","1","1","sideparticipant"
"195.56359999990462","196.9357000000477","1","1","speaker"
"196.9357000000477","197.70039999985696","1","1","sideparticipant"
"197.70039999985696","198.1987000000477","1","1","addressee"
"198.1987000000477","202.36189999985694","1","1","sideparticipant"
"202.36189999985694","203.06059999990464","1","1","addressee"
"203.06059999990464","205.14270000004768","1","1","sideparticipant"
"205.14270000004768","206.9167999999523","1","1","speaker"
"206.9167999999523","207.2347000000477","1","1","addressee"
"207.2347000000477","212.77079999995232","1","1","sideparticipant"
"212.77079999995232","213.73589999985694","1","1","addressee"
"213.73589999985694","215.0162999999523","1","1","speaker"
"215.0162999999523","216.25539999985696","1","1","addressee"
"216.25539999985696","221.3785","1","1","sideparticipant"
"221.3785","222.81189999985696","1","1","speaker"
"222.81189999985696","226.956","1","1","sideparticipant"
"226.956","237.08389999985695","1","1","speaker"
"237.08389999985695","249.3852000000477","1","1","sideparticipant"
"249.3852000000477","251.5515","1","1","speaker"
"251.5515","253.642","1","1","sideparticipant"
"253.642","254.7202000000477","1","1","speaker"
"254.7202000000477","255.6497000000477","1","1","sideparticipant"
"255.6497000000477","255.96659999990464","1","1","addressee"
"255.96659999990464","267.6422000000477","1","1","sideparticipant"
"267.6422000000477","272.2005999999046","1","1","speaker"
"272.2005999999046","273.8497000000477","1","1","sideparticipant"
"273.8497000000477","275.94909999990466","1","1","speaker"
"275.94909999990466","285.9120999999046","1","1","sideparticipant"
"285.9120999999046","289.0753999998569","1","1","speaker"
"289.0753999998569","292.1065","1","1","sideparticipant"
"292.1065","297.246399999857","1","1","speaker"
"297.246399999857","303.73059999990465","1","1","sideparticipant"
"303.73059999990465","305.8355999999046","1","1","speaker"
"305.8355999999046","316.2682999999523","1","1","sideparticipant"
"316.2682999999523","316.9862000000477","1","1","addressee"
"316.9862000000477","325.6297000000477","1","1","sideparticipant"
"325.6297000000477","329.808899999857","1","1","speaker"
"329.808899999857","331.314","1","1","sideparticipant"
"331.314","333.471","1","1","speaker"
"333.471","340.3987000000477","1","1","sideparticipant"
"340.3987000000477","341.95959999990464","1","1","speaker"
"341.95959999990464","357.84359999990465","1","1","sideparticipant"
"357.84359999990465","361.6018999998569","1","1","speaker"
"361.6018999998569","381.61509999990466","1","1","sideparticipant"
"381.61509999990466","383.7537999999523","1","1","speaker"
"383.7537999999523","415.716","1","1","sideparticipant"
"415.716","416.0262999999523","1","1","addressee"
"416.0262999999523","430.1132999999523","1","1","sideparticipant"
"430.1132999999523","430.3762000000477","1","1","addressee"
"430.3762000000477","433.426","1","1","sideparticipant"
"433.426","434.46709999990463","1","1","addressee"
"434.46709999990463","435.9987000000477","1","1","sideparticipant"
"435.9987000000477","438.23720000004766","1","1","speaker"
"438.23720000004766","438.5350999999046","1","1","sideparticipant"
"438.5350999999046","440.01689999985695","1","1","addressee"
"440.01689999985695","441.0490999999046","1","1","sideparticipant"
"441.0490999999046","443.1017000000477","1","1","speaker"
"443.1017000000477","450.836","1","1","sideparticipant"
"450.836","451.67339999985694","1","1","addressee"
