"Start","End","Condition","Num","Status"
"0","20.370800000071526","2","0","sideparticipant"
"20.370800000071526","23.840800000071525","2","0","speaker"
"23.840800000071525","32.84240000009537","2","0","sideparticipant"
"32.84240000009537","36.906","2","0","speaker"
"36.906","48.94980000007153","2","0","sideparticipant"
"48.94980000007153","54.069800000071524","2","0","speaker"
"54.069800000071524","65.85860000002384","2","0","sideparticipant"
"65.85860000002384","68.87660000002384","2","0","addressee"
"68.87660000002384","102.22220000004768","2","0","sideparticipant"
"102.22220000004768","117.69360000002384","2","0","addressee"
"117.69360000002384","120.96920000004768","2","0","sideparticipant"
"120.96920000004768","126.06720000004768","2","0","addressee"
"126.06720000004768","129.061","2","0","sideparticipant"
"129.061","156.30790000009537","2","0","addressee"
"156.30790000009537","161.52090000009537","2","0","sideparticipant"
"161.52090000009537","163.13710000002385","2","0","addressee"
"163.13710000002385","167.74970000004768","2","0","sideparticipant"
"167.74970000004768","169.253","2","0","addressee"
"169.253","176.86770000004768","2","0","sideparticipant"
"176.86770000004768","181.81610000002385","2","0","addressee"
"181.81610000002385","185.259","2","0","sideparticipant"
"185.259","190.46720000004768","2","0","addressee"
"190.46720000004768","192.20310000002385","2","0","sideparticipant"
"192.20310000002385","200.366","2","0","addressee"
"200.366","201.9735","2","0","sideparticipant"
"201.9735","205.17880000007153","2","0","addressee"
"205.17880000007153","206.66860000002384","2","0","sideparticipant"
"206.66860000002384","208.3072000000477","2","0","addressee"
"208.3072000000477","210.00390000009537","2","0","sideparticipant"
"210.00390000009537","226.9092000000477","2","0","speaker"
"226.9092000000477","240.57210000002385","2","0","sideparticipant"
"240.57210000002385","242.508","2","0","addressee"
"242.508","246.47440000009536","2","0","sideparticipant"
"246.47440000009536","248.38160000002384","2","0","addressee"
"248.38160000002384","250.301","2","0","sideparticipant"
"250.301","254.96460000002384","2","0","addressee"
"254.96460000002384","263.0713000000715","2","0","sideparticipant"
"263.0713000000715","266.7095","2","0","addressee"
"266.7095","275.73790000009535","2","0","sideparticipant"
"275.73790000009535","277.6525","2","0","addressee"
"277.6525","279.5414000000954","2","0","sideparticipant"
"279.5414000000954","281.5157000000477","2","0","addressee"
"281.5157000000477","285.02360000002386","2","0","sideparticipant"
"285.02360000002386","286.6807000000477","2","0","addressee"
"286.6807000000477","288.23240000009537","2","0","sideparticipant"
"288.23240000009537","292.6082000000477","2","0","addressee"
"292.6082000000477","294.0632000000477","2","0","sideparticipant"
"294.0632000000477","295.4914000000954","2","0","addressee"
"295.4914000000954","296.941","2","0","sideparticipant"
"296.941","299.995","2","0","addressee"
"299.995","301.50910000002386","2","0","sideparticipant"
"301.50910000002386","303.01940000009535","2","0","addressee"
"303.01940000009535","306.0997000000477","2","0","sideparticipant"
"306.0997000000477","307.83140000009536","2","0","addressee"
"307.83140000009536","311.30330000007154","2","0","sideparticipant"
"311.30330000007154","313.12220000004766","2","0","addressee"
"313.12220000004766","316.77590000009536","2","0","sideparticipant"
"316.77590000009536","320.3068000000715","2","0","addressee"
"320.3068000000715","323.3107000000477","2","0","sideparticipant"
"323.3107000000477","327.5235","2","0","addressee"
"327.5235","333.225","2","0","sideparticipant"
"333.225","336.348","2","0","addressee"
"336.348","339.87280000007155","2","0","sideparticipant"
"339.87280000007155","343.78390000009534","2","0","addressee"
"343.78390000009534","352.9246000000238","2","0","sideparticipant"
"352.9246000000238","356.2271000000238","2","0","addressee"
"356.2271000000238","360.375","2","0","sideparticipant"
"360.375","363.0157000000477","2","0","addressee"
"363.0157000000477","365.64940000009534","2","0","sideparticipant"
"365.64940000009534","367.0022000000477","2","0","addressee"
"367.0022000000477","368.44260000002384","2","0","sideparticipant"
"368.44260000002384","371.51820000004767","2","0","addressee"
"371.51820000004767","385.06190000009536","2","0","sideparticipant"
"385.06190000009536","388.57160000002386","2","0","speaker"
"388.57160000002386","394.3667000000477","2","0","sideparticipant"
"394.3667000000477","395.7586000000238","2","0","addressee"
"395.7586000000238","397.23260000002387","2","0","sideparticipant"
"397.23260000002387","400.15360000002386","2","0","addressee"
"400.15360000002386","407.9221000000238","2","0","sideparticipant"
"407.9221000000238","409.59390000009535","2","0","addressee"
"409.59390000009535","411.3545","2","0","sideparticipant"
"411.3545","413.13940000009535","2","0","addressee"
"413.13940000009535","422.4695","2","0","sideparticipant"
"422.4695","424.0335","2","0","addressee"
