"Start","End","Condition","Num","Count","LeftHand","RightHand","Mouth","Nod","GazeSpeeker"
"0","0.010700000002980232","1","4","6.5","false","false","true","false","false"
"0.010700000002980232","0.38479999999701975","1","4","7","false","false","false","false","false"
"0.38479999999701975","0.486","1","4","5.5","false","false","true","false","false"
"0.486","6.549599999994039","1","4","0.5","false","false","false","false","false"
"6.549599999994039","6.783900000005961","1","4","2","false","false","false","false","true"
"6.783900000005961","6.918400000005961","1","4","2","false","false","true","false","true"
"6.918400000005961","7.522099999994039","1","4","1.5","false","false","false","false","true"
"7.522099999994039","10.76890000000596","1","4","1.5","false","false","false","false","false"
"10.76890000000596","11.16720000000298","1","4","100","false","false","true","false","false"
"11.16720000000298","11.31059999999404","1","4","101.5","false","false","false","false","false"
"11.31059999999404","11.73870000000298","1","4","100","false","false","true","false","false"
"11.73870000000298","11.88870000000298","1","4","100.5","false","false","false","false","false"
"11.88870000000298","12.05090000000596","1","4","100","false","false","false","false","true"
"12.05090000000596","12.176900000005961","1","4","100.5","false","false","false","false","false"
"12.176900000005961","12.276799999997019","1","4","101.5","false","false","false","false","true"
"12.276799999997019","12.49420000000298","1","4","100","false","false","true","false","false"
"12.49420000000298","12.74120000000298","1","4","101.5","false","false","false","false","false"
"12.74120000000298","12.867","1","4","100","false","false","true","false","false"
"12.867","14.828","1","4","98.5","false","false","false","false","false"
"14.828","17.463599999994038","1","4","101","false","false","true","false","false"
"17.463599999994038","17.6645","1","4","101.5","false","false","false","false","false"
"17.6645","18.56070000000298","1","4","103","false","false","true","false","false"
"18.56070000000298","18.66979999999702","1","4","100.5","false","false","true","false","true"
"18.66979999999702","19.39820000000298","1","4","100","false","false","false","false","true"
"19.39820000000298","21.9125","1","4","91.5","false","false","false","false","false"
"21.9125","25.42079999999702","1","4","103","false","false","true","false","false"
"25.42079999999702","26.65659999999404","1","4","101.5","false","false","true","false","true"
"26.65659999999404","27.61790000000596","1","4","102","false","false","true","false","false"
"27.61790000000596","30.52740000000596","1","4","101.5","false","false","true","false","true"
"30.52740000000596","32.41759999999404","1","4","101","false","false","true","false","false"
"32.41759999999404","32.67979999999702","1","4","101.5","false","false","false","false","false"
"32.67979999999702","32.77759999999404","1","4","101","false","false","true","false","false"
"32.77759999999404","36.81979999999702","1","4","85","false","false","false","false","false"
"36.81979999999702","40.3315","1","4","102","false","false","true","false","false"
"40.3315","42.76340000000596","1","4","101.5","false","false","true","false","true"
"42.76340000000596","51.63259999999404","1","4","100","false","false","true","false","false"
"51.63259999999404","52.23290000000596","1","4","100.5","false","false","false","false","false"
"52.23290000000596","59.18340000000596","1","4","100","false","false","true","false","false"
"59.18340000000596","60.14779999999702","1","4","97","false","false","false","false","false"
"60.14779999999702","63.36170000000298","1","4","101","false","false","true","false","false"
"63.36170000000298","63.74970000000298","1","4","101","false","false","false","false","false"
"63.74970000000298","63.89770000000298","1","4","100.5","false","false","true","false","false"
"63.89770000000298","64.19209999999404","1","4","101","false","false","false","false","false"
"64.19209999999404","64.35979999999702","1","4","100.5","false","false","true","false","false"
"64.35979999999702","68.06879999999703","1","4","89.5","false","false","false","false","false"
"68.06879999999703","70.14459999999404","1","4","101","false","false","true","false","false"
"70.14459999999404","72.97409999999404","1","4","91.5","false","false","false","false","false"
"72.97409999999404","75.09670000000298","1","4","96","false","false","true","false","false"
"75.09670000000298","75.25279999999702","1","4","97","false","false","false","false","false"
"75.25279999999702","79.26709999999404","1","4","103","false","false","true","false","false"
"79.26709999999404","80.72409999999404","1","4","100.5","false","false","true","false","true"
"80.72409999999404","80.86770000000298","1","4","100","false","false","false","false","true"
"80.86770000000298","82.7265","1","4","94","false","false","false","false","false"
"82.7265","86.97029999999702","1","4","101","false","false","true","false","false"
"86.97029999999702","89.78870000000298","1","4","93.5","false","false","false","false","false"
"89.78870000000298","90.55879999999702","1","4","99","false","false","true","false","false"
"90.55879999999702","100.67690000000596","1","4","62","false","false","false","false","false"
"100.67690000000596","110.702","1","4","102","false","false","true","false","false"
"110.702","112.16590000000596","1","4","101.5","false","false","true","false","true"
"112.16590000000596","113.38220000000298","1","4","103","false","false","true","false","false"
"113.38220000000298","114.66459999999404","1","4","101.5","false","false","true","false","true"
"114.66459999999404","115.06709999999404","1","4","101","false","false","true","false","false"
"115.06709999999404","115.2265","1","4","102.5","false","false","false","false","false"
"115.2265","119.73190000000596","1","4","101","false","false","true","false","false"
"119.73190000000596","120.74220000000298","1","4","98.5","false","false","false","false","false"
"120.74220000000298","122.3835","1","4","101","false","false","true","false","false"
"122.3835","142.31340000000597","1","4","25.5","false","false","false","false","false"
"142.31340000000597","142.58440000000596","1","4","25","false","false","false","false","true"
"142.58440000000596","143.684200000003","1","4","22","false","false","false","false","false"
"143.684200000003","144.08479999999702","1","4","23.5","false","false","false","false","true"
"144.08479999999702","145.414","1","4","35","false","false","true","false","true"
"145.414","146.419700000003","1","4","42.5","false","false","true","false","false"
"146.419700000003","148.3795","1","4","61.5","false","false","true","false","true"
"148.3795","154.14490000000595","1","4","100","false","false","true","false","false"
"154.14490000000595","154.27640000000596","1","4","101.5","false","false","false","false","false"
"154.27640000000596","162.5975","1","4","100","false","false","true","false","false"
"162.5975","164.18370000000297","1","4","96.5","false","false","false","false","false"
"164.18370000000297","168.71490000000597","1","4","100","false","false","true","false","false"
"168.71490000000597","175.56970000000297","1","4","75","false","false","false","false","false"
"175.56970000000297","180.564","1","4","101","false","false","true","false","false"
"180.564","180.66009999999403","1","4","102","false","false","false","false","false"
