"Start","End","Condition","Num","Status"
"0","2.917799999952316","1","2","bystander"
"2.917799999952316","4.3592999999523165","1","2","speaker"
"4.3592999999523165","7.293","1","2","bystander"
"7.293","8.924","1","2","speaker"
"8.924","14.991600000023842","1","2","sideparticipant"
"14.991600000023842","16.57","1","2","speaker"
"16.57","18.6665","1","2","sideparticipant"
"18.6665","25.932","1","2","speaker"
"25.932","30.0575","1","2","sideparticipant"
"30.0575","33.30960000002384","1","2","speaker"
"33.30960000002384","36.35","1","2","sideparticipant"
"36.35","37.47939999997616","1","2","speaker"
"37.47939999997616","72.42260000002385","1","2","sideparticipant"
"72.42260000002385","73.66960000002385","1","2","speaker"
"73.66960000002385","90.70979999995231","1","2","sideparticipant"
"90.70979999995231","126.945","1","2","bystander"
"126.945","142.915","1","2","sideparticipant"
"142.915","145.86210000002384","1","2","speaker"
"145.86210000002384","194.61769999992848","1","2","sideparticipant"
"194.61769999992848","196.66229999995232","1","2","speaker"
"196.66229999995232","201.82229999995232","1","2","sideparticipant"
"201.82229999995232","202.416","1","2","speaker"
"202.416","205.37969999992848","1","2","sideparticipant"
"205.37969999992848","206.55769999992847","1","2","speaker"
"206.55769999992847","208.285","1","2","sideparticipant"
"208.285","221.80560000002384","1","2","speaker"
"221.80560000002384","236.93660000002384","1","2","sideparticipant"
"236.93660000002384","239.29469999992847","1","2","speaker"
"239.29469999992847","240.39060000002385","1","2","bystander"
"240.39060000002385","246.89319999992847","1","2","speaker"
"246.89319999992847","250.41210000002386","1","2","sideparticipant"
"250.41210000002386","251.59860000002385","1","2","speaker"
"251.59860000002385","253.36","1","2","sideparticipant"
"253.36","258.0737999999523","1","2","speaker"
"258.0737999999523","265.82489999997614","1","2","sideparticipant"
"265.82489999997614","267.17719999992846","1","2","speaker"
"267.17719999992846","273.26419999992845","1","2","sideparticipant"
"273.26419999992845","274.5321999999285","1","2","speaker"
"274.5321999999285","276.02610000002386","1","2","sideparticipant"
"276.02610000002386","277.4685","1","2","speaker"
"277.4685","278.69029999995234","1","2","sideparticipant"
"278.69029999995234","280.59789999997616","1","2","speaker"
"280.59789999997616","291.5443999999762","1","2","sideparticipant"
"291.5443999999762","292.853","1","2","speaker"
"292.853","307.6453999999762","1","2","sideparticipant"
"307.6453999999762","308.0302999999523","1","2","speaker"
"308.0302999999523","314.6093999999762","1","2","sideparticipant"
"314.6093999999762","322.0128999999762","1","2","speaker"
"322.0128999999762","335.6738999999762","1","2","sideparticipant"
"335.6738999999762","339.6397999999523","1","2","speaker"
"339.6397999999523","393.3376000000238","1","2","sideparticipant"
"393.3376000000238","400.7207999999523","1","2","speaker"
"400.7207999999523","414.8445","1","2","sideparticipant"
"414.8445","416.37219999992845","1","2","speaker"
"416.37219999992845","418.36860000002383","1","2","sideparticipant"
"418.36860000002383","421.99510000002385","1","2","speaker"
"421.99510000002385","423.31660000002387","1","2","sideparticipant"
"423.31660000002387","425.21639999997615","1","2","speaker"
"425.21639999997615","426.43060000002384","1","2","sideparticipant"
"426.43060000002384","427.83","1","2","speaker"
"427.83","429.5115","1","2","sideparticipant"
"429.5115","434.13419999992846","1","2","speaker"
"434.13419999992846","435.2248999999762","1","2","sideparticipant"
"435.2248999999762","437.7037999999523","1","2","speaker"
"437.7037999999523","441.1665","1","2","sideparticipant"
"441.1665","442.84310000002387","1","2","speaker"
