"Start","End","Condition","Num","Status"
"0","16.371600000023843","0","3","bystander"
"16.371600000023843","17.926699999928474","0","3","speaker"
"17.926699999928474","20.674","0","3","bystander"
"20.674","22.030699999928473","0","3","speaker"
"22.030699999928473","24.608399999976157","0","3","sideparticipant"
"24.608399999976157","26.141899999976157","0","3","speaker"
"26.141899999976157","35.992699999928476","0","3","sideparticipant"
"35.992699999928476","37.33010000002384","0","3","speaker"
"37.33010000002384","112.47379999995232","0","3","sideparticipant"
"112.47379999995232","113.298","0","3","speaker"
"113.298","120.03369999992847","0","3","sideparticipant"
"120.03369999992847","120.99569999992848","0","3","speaker"
"120.99569999992848","150.6195","0","3","sideparticipant"
"150.6195","152.5945","0","3","speaker"
"152.5945","157.64560000002385","0","3","sideparticipant"
"157.64560000002385","159.13089999997615","0","3","speaker"
"159.13089999997615","170.09389999997614","0","3","sideparticipant"
"170.09389999997614","172.2292999999523","0","3","speaker"
"172.2292999999523","173.93629999995233","0","3","sideparticipant"
"173.93629999995233","175.1425","0","3","speaker"
"175.1425","185.55519999992848","0","3","sideparticipant"
"185.55519999992848","186.744","0","3","speaker"
"186.744","202.20679999995232","0","3","sideparticipant"
"202.20679999995232","203.2635","0","3","speaker"
"203.2635","215.76310000002385","0","3","sideparticipant"
"215.76310000002385","217.52489999997616","0","3","speaker"
"217.52489999997616","229.51739999997616","0","3","sideparticipant"
"229.51739999997616","231.70229999995232","0","3","speaker"
"231.70229999995232","253.1795","0","3","sideparticipant"
"253.1795","254.96560000002384","0","3","speaker"
"254.96560000002384","262.7592999999523","0","3","sideparticipant"
"262.7592999999523","264.4677999999523","0","3","speaker"
"264.4677999999523","272.318","0","3","sideparticipant"
"272.318","274.167","0","3","speaker"
"274.167","286.8075","0","3","sideparticipant"
"286.8075","288.0538999999762","0","3","speaker"
"288.0538999999762","289.64210000002385","0","3","sideparticipant"
"289.64210000002385","291.0902999999523","0","3","speaker"
"291.0902999999523","311.4456999999285","0","3","sideparticipant"
"311.4456999999285","312.65479999995233","0","3","speaker"
"312.65479999995233","328.0307999999523","0","3","sideparticipant"
"328.0307999999523","329.35679999995233","0","3","speaker"
"329.35679999995233","335.33389999997615","0","3","sideparticipant"
"335.33389999997615","336.4652999999523","0","3","speaker"
"336.4652999999523","337.9562999999523","0","3","sideparticipant"
"337.9562999999523","340.12669999992846","0","3","speaker"
"340.12669999992846","346.43019999992845","0","3","sideparticipant"
"346.43019999992845","348.44919999992845","0","3","speaker"
"348.44919999992845","349.6831999999285","0","3","sideparticipant"
"349.6831999999285","354.3141000000238","0","3","speaker"
"354.3141000000238","358.2515","0","3","sideparticipant"
"358.2515","359.4221000000238","0","3","speaker"
"359.4221000000238","387.68560000002384","0","3","sideparticipant"
"387.68560000002384","447.2956999999285","0","3","bystander"
"447.2956999999285","449.0757999999523","0","3","speaker"
"449.0757999999523","451.45660000002385","0","3","bystander"
